iShares STOXX Europe 600 Personal & Household Goods UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:46,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Personal & Household Goods UCITS (DE) ETF iNAV,SXQPNAV.DE,Last,87.372,EUR,-1.4358,-0.0162,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXQPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,109.6466,2022-01-05 00:00:00,Max,--,--,Advancing,0,Up days,1933.0,Up,0.107613662012213,2020-02-12 00:00:00,0.16802795884709,2008-08-14
Low,21.3315,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1714.0,Down,-0.0896781232202774,2020-03-12 00:00:00,-0.37870911677786,2008-04-29
Average,63.5677676260963,,Average,--,,,,Unchanged,0.0,Period,1.16107873688967,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXQPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2014-01-27 00:00:00,56.4961,56.0278,--,56.5516,55.9321,-0.799759204667184,-0.451700000000002,-0.82890677409591,-0.468299999999999,,,,,
2014-01-24 00:00:00,57.843,56.4795,--,57.985,56.4389,-2.31434718839938,-1.3381,-2.35724288159328,-1.3635,,,,,
2014-01-23 00:00:00,58.5635,57.8176,--,58.6726,57.6679,-1.3454230873578,-0.788499999999999,-1.27366021498032,-0.745899999999999,,,,,
2014-01-22 00:00:00,58.2619,58.6061,--,58.6204,58.2619,0.561093084828006,0.326999999999998,0.590780595895432,0.344200000000001,,,,,
2014-01-21 00:00:00,57.5696,58.2791,--,58.5368,57.5696,1.27217752445827,0.732100000000003,1.23242127789667,0.709499999999998,,,,,
2014-01-20 00:00:00,57.2153,57.547,--,57.6215,57.2153,0.554256698433333,0.3172,0.579740034571169,0.331699999999998,,,,,
2014-01-17 00:00:00,56.9209,57.2298,--,57.3959,56.9209,0.471549054444077,0.268599999999999,0.542682916116917,0.308899999999994,,,,,
2014-01-16 00:00:00,56.9911,56.9612,--,57.0115,56.6323,-0.14024950386739,-0.0800000000000054,-0.0524643321501163,-0.0299000000000049,,,,,
2014-01-15 00:00:00,56.8106,57.0412,--,57.2261,56.8106,0.454713558635511,0.258200000000002,0.405910164652376,0.230600000000003,,,,,
2014-01-14 00:00:00,56.5905,56.783,--,56.8359,56.0297,0.384332527189666,0.217399999999998,0.340163101580659,0.192500000000003,,,,,
2014-01-13 00:00:00,56.9168,56.5656,--,57.0664,56.394,-0.625945374275977,-0.356299999999997,-0.61704101425238,-0.351199999999999,,,,,
2014-01-10 00:00:00,52.425,56.9219,--,57.1059,52.425,1.08361139869689,0.610199999999999,8.57777777777779,4.4969,,,,,
2014-01-09 00:00:00,57.0691,56.3117,--,57.1197,56.1873,-1.34738826365433,-0.769100000000002,-1.32716303568831,-0.757399999999997,,,,,
2014-01-08 00:00:00,57.6288,57.0808,--,57.6288,56.9629,-0.956069392245244,-0.550999999999995,-0.950913432172793,-0.547999999999995,,,,,
2014-01-07 00:00:00,58.0904,57.6318,--,58.0904,57.6132,-0.818655078948506,-0.475700000000003,-0.789459187748757,-0.458600000000004,,,,,
2014-01-06 00:00:00,58.2827,58.1075,--,58.3354,58.0187,-0.422080481476781,-0.246299999999998,-0.300603781224955,-0.175199999999997,,,,,
2014-01-03 00:00:00,58.0939,58.3538,--,58.4399,58.0477,0.539622264414913,0.313200000000002,0.447379156847796,0.259900000000002,,,,,
2014-01-02 00:00:00,58.393,58.0406,--,58.7324,58.0305,-0.26531488959533,-0.154400000000003,-0.603496994502771,-0.352400000000003,,,,,
2013-12-30 00:00:00,58.2593,58.195,--,58.3701,57.922,-0.10299545103425,-0.0600000000000023,-0.110368645006038,-0.0643000000000029,,,,,
2013-12-27 00:00:00,57.545,58.255,--,58.2727,57.545,1.30934348484665,0.752900000000004,1.23381701277261,0.710000000000001,,,,,
2013-12-23 00:00:00,57.0744,57.5021,--,57.5141,53,0.741959333270257,0.423499999999997,0.749372748552769,0.427700000000002,,,,,
2013-12-20 00:00:00,52.79,57.0786,--,57.3084,52.79,0.00981199516409013,0.00560000000000116,8.12388709982952,4.2886,,,,,
2013-12-19 00:00:00,56.5012,57.073,--,57.2294,56.5012,1.21838754300713,0.686999999999998,1.01201390412948,0.571800000000003,,,,,
2013-12-18 00:00:00,55.7936,56.386,--,56.5017,55.7936,1.11305776172638,0.620699999999999,1.0617705256517,0.592400000000005,,,,,
2013-12-17 00:00:00,56.1651,55.7653,--,56.1651,55.737,-0.754415439265902,-0.423899999999996,-0.711829944218027,-0.399799999999999,,,,,
2013-12-16 00:00:00,55.6604,56.1892,--,56.2038,55.5042,0.940798160440485,0.523699999999998,0.950047071167287,0.528799999999997,,,,,
2013-12-13 00:00:00,55.6735,55.6655,--,55.8018,55.3998,-0.00987947046037944,-0.00549999999999784,-0.0143694935651532,-0.00799999999999557,,,,,
2013-12-12 00:00:00,56.4357,55.671,--,56.4357,55.6485,-1.36460599703763,-0.770200000000003,-1.35499338184872,-0.764699999999998,,,,,
2013-12-11 00:00:00,56.6971,56.4412,--,56.9346,56.435,-0.453979463337714,-0.257399999999997,-0.451345836030409,-0.255899999999997,,,,,
2013-12-10 00:00:00,57.1936,56.6986,--,57.2119,56.6753,-0.867041411324514,-0.495899999999999,-0.865481452470214,-0.495000000000005,,,,,
2013-12-09 00:00:00,57.0612,57.1945,--,57.2019,56.7323,0.246609340657406,0.140699999999995,0.2336088270138,0.133299999999998,,,,,
2013-12-06 00:00:00,56.936,57.0538,--,57.2451,56.719,0.220980888139413,0.125800000000005,0.206898974286923,0.117800000000003,,,,,
2013-12-05 00:00:00,53.425,56.928,--,57.3914,53.425,-0.713672798811253,-0.409200000000006,6.55685540477305,3.503,,,,,
2013-12-04 00:00:00,57.5808,57.3372,--,57.7857,57.0806,-0.411469740734112,-0.236899999999999,-0.4230576858953,-0.243600000000001,,,,,
2013-12-03 00:00:00,58.5784,57.5741,--,58.5784,57.5658,-1.64847085110635,-0.964999999999996,-1.71445447468692,-1.0043,,,,,
2013-12-02 00:00:00,58.7137,58.5391,--,58.8852,58.527,-0.178705713637743,-0.104800000000004,-0.297375229290617,-0.174600000000005,,,,,
2013-11-29 00:00:00,58.7261,58.6439,--,58.7527,58.5955,-0.187731260063102,-0.110299999999995,-0.139971835350892,-0.0822000000000003,,,,,
2013-11-28 00:00:00,58.9497,58.7542,--,58.9497,58.5806,-0.146667686372484,-0.0863000000000014,-0.331638668220538,-0.195500000000003,,,,,
2013-11-27 00:00:00,58.3931,58.8405,--,58.9521,58.3931,0.747725319242929,0.436700000000002,0.766186415860781,0.447400000000002,,,,,
2013-11-26 00:00:00,58.7964,58.4038,--,58.7964,58.3824,-0.699985548027311,-0.411700000000003,-0.667727956133372,-0.392600000000002,,,,,
2013-11-25 00:00:00,58.42,58.8155,--,58.8677,58.42,0.665104600791753,0.388599999999997,0.676994180075314,0.395499999999998,,,,,
2013-11-22 00:00:00,58.4796,58.4269,--,58.7739,58.3357,-0.0424281928498214,-0.024799999999999,-0.0901168954643917,-0.0526999999999944,,,,,
2013-11-21 00:00:00,58.9489,58.4517,--,58.9489,58.2387,-0.846301818811003,-0.498899999999999,-0.843442371274102,-0.497199999999999,,,,,
2013-11-20 00:00:00,58.8026,58.9506,--,59.1404,58.5625,0.289211066236142,0.170000000000002,0.251689551142302,0.148000000000003,,,,,
2013-11-19 00:00:00,59.0232,58.7806,--,59.0232,58.653,-0.4223283454656,-0.249299999999998,-0.411024817359958,-0.242600000000003,,,,,
2013-11-18 00:00:00,58.6747,59.0299,--,59.0412,58.2897,0.597656409766998,0.350699999999996,0.605371650813718,0.355199999999996,,,,,
2013-11-15 00:00:00,58.367,58.6792,--,58.6977,58.2949,0.659061669096835,0.3842,0.534891291311879,0.312200000000004,,,,,
2013-11-14 00:00:00,57.7447,58.295,--,58.3778,57.7447,0.958582648528354,0.5535,0.9529878932612,0.5503,,,,,
2013-11-13 00:00:00,58.3012,57.7415,--,58.3012,57.5249,-0.996864010534447,-0.581399999999995,-0.960014545155159,-0.559699999999999,,,,,
2013-11-12 00:00:00,58.8259,58.3229,--,58.8313,58.2389,-0.889772543821641,-0.523600000000002,-0.855065540858704,-0.503,,,,,
2013-11-11 00:00:00,58.6774,58.8465,--,58.8774,58.6018,0.254185456571257,0.1492,0.288185911441203,0.1691,,,,,
2013-11-08 00:00:00,58.7508,58.6973,--,58.7508,58.1799,-0.0951437538721315,-0.0559000000000012,-0.0910625897860109,-0.0534999999999997,,,,,
2013-11-07 00:00:00,58.4377,58.7532,--,59.4455,58.3799,0.548494250650753,0.320500000000003,0.539891200372362,0.3155,,,,,
2013-11-06 00:00:00,58.442,58.4327,--,58.7404,58.4013,-0.050630919413027,-0.0296000000000021,-0.0159132131001732,-0.00930000000000319,,,,,
2013-11-05 00:00:00,58.5195,58.4623,--,58.6643,58.2355,0.0130015208357865,0.0075999999999965,-0.0977451960457654,-0.0572000000000017,,,,,
2013-11-04 00:00:00,58.3426,58.4547,--,58.7128,58.3426,0.234748224384329,0.136900000000004,0.192140905616145,0.112100000000005,,,,,
2013-11-01 00:00:00,58.5324,58.3178,--,58.6645,58.2452,-0.368847347767192,-0.215900000000005,-0.366634547703502,-0.214600000000004,,,,,
2013-10-31 00:00:00,58.1897,58.5337,--,58.6208,57.8771,0.663826772168121,0.386000000000003,0.591169914950586,0.344000000000001,,,,,
2013-10-30 00:00:00,58.1794,58.1477,--,58.4191,58.019,-0.0362737412495995,-0.021099999999997,-0.0544866396009597,-0.0317000000000007,,,,,
2013-10-29 00:00:00,58.2564,58.1688,--,58.4462,57.9705,-0.253444130830679,-0.147800000000004,-0.150369744783409,-0.0876000000000019,,,,,
2013-10-28 00:00:00,57.9916,58.3166,--,58.343,57.9916,0.587137480552369,0.340400000000002,0.560425992729987,0.325000000000003,,,,,
2013-10-25 00:00:00,58.2295,57.9762,--,58.2295,57.7379,-0.400451474248961,-0.2331,-0.435002876548833,-0.253300000000003,,,,,
2013-10-24 00:00:00,58.1476,58.2093,--,58.3002,57.9402,0.107142242936008,0.0623000000000005,0.106109280520609,0.0617000000000019,,,,,
2013-10-23 00:00:00,58.2039,58.147,--,58.323,58.0075,-0.249945533488765,-0.145700000000005,-0.0977597721114888,-0.0568999999999988,,,,,
2013-10-22 00:00:00,57.5784,58.2927,--,58.6117,57.5784,1.16765214795583,0.672800000000002,1.24056938018424,0.714300000000001,,,,,
2013-10-21 00:00:00,57.5175,57.6199,--,57.6647,57.3852,0.190574557948751,0.1096,0.178032772634421,0.102400000000003,,,,,
2013-10-18 00:00:00,56.435,57.5103,--,57.5259,56.435,1.87992368345997,1.0612,1.90537786834411,1.0753,,,,,
2013-10-17 00:00:00,52.08,56.4491,--,56.4764,52.08,0.931192258659751,0.520800000000001,8.38920890937021,4.3691,,,,,
2013-10-16 00:00:00,52.16,55.9283,--,55.9683,52.16,-0.877121467765035,-0.494900000000001,7.22450153374234,3.7683,,,,,
2013-10-15 00:00:00,52.44,56.4232,--,56.6558,52.44,-0.369927621321248,-0.209499999999998,7.5957284515637,3.9832,,,,,
2013-10-14 00:00:00,56.9398,56.6327,--,56.9398,56.4659,-0.512783576871859,-0.291899999999998,-0.539341550198628,-0.307099999999998,,,,,
2013-10-11 00:00:00,56.694,56.9246,--,56.9341,56.5541,0.442178071073153,0.250599999999999,0.406744981832285,0.230599999999995,,,,,
2013-10-10 00:00:00,55.896,56.674,--,56.7861,54.745,1.39604284561587,0.780299999999997,1.39187061685988,0.777999999999999,,,,,
2013-10-09 00:00:00,56.2237,55.8937,--,56.3072,55.7549,-0.613633292317751,-0.345099999999995,-0.586941094236058,-0.329999999999998,,,,,
2013-10-08 00:00:00,56.5412,56.2388,--,56.6795,56.2154,-0.565607059568208,-0.319900000000004,-0.534831238106028,-0.302400000000006,,,,,
2013-10-07 00:00:00,54.975,56.5587,--,56.5587,54.975,-0.258705520109188,-0.146699999999996,2.88076398362892,1.5837,,,,,
2013-10-04 00:00:00,56.8311,56.7054,--,56.8814,56.6058,-0.275228228391948,-0.156500000000001,-0.221181712125934,-0.125700000000002,,,,,
2013-10-03 00:00:00,56.8786,56.8619,--,57.2235,56.8399,-0.0681889677982906,-0.0388000000000019,-0.0293607789221256,-0.0167000000000002,,,,,
2013-10-02 00:00:00,57.5037,56.9007,--,57.5037,56.7806,-1.08801841235185,-0.625900000000001,-1.04862817523047,-0.603000000000002,,,,,
2013-10-01 00:00:00,57.6446,57.5266,--,57.6446,57.292,-0.153605565207726,-0.0884999999999962,-0.204702608743915,-0.117999999999995,,,,,
2013-09-30 00:00:00,56.825,57.6151,--,57.6198,56.825,-0.157695633563871,-0.0910000000000011,1.39040915090188,0.790099999999995,,,,,
2013-09-27 00:00:00,56.825,57.7061,--,58.1425,56.825,-0.218389691591565,-0.126300000000001,1.55054993400791,0.881099999999996,,,,,
2013-09-26 00:00:00,57.888,57.8324,--,58.0747,57.592,-0.0535744529357051,-0.0309999999999988,-0.0960475400773879,-0.0555999999999983,,,,,
2013-09-25 00:00:00,58.0331,57.8634,--,58.0331,57.5111,-0.273172715819378,-0.158500000000004,-0.292419326212108,-0.169699999999999,,,,,
2013-09-24 00:00:00,58.1002,58.0219,--,58.2854,57.8551,-0.159340612067552,-0.0925999999999974,-0.134767178082001,-0.0782999999999987,,,,,
2013-09-23 00:00:00,58.3745,58.1145,--,58.5698,58.0194,-0.449322333529764,-0.262300000000003,-0.445399960599231,-0.259999999999998,,,,,
2013-09-20 00:00:00,56.825,58.3768,--,58.6816,56.825,-0.576341390304385,-0.3384,2.7308402991641,1.5518,,,,,
2013-09-19 00:00:00,58.031,58.7152,--,59.1214,58.031,1.072607118696,0.623100000000001,1.17902500387725,0.684200000000004,,,,,
2013-09-18 00:00:00,56.825,58.0921,--,58.337,56.825,0.23984911937412,0.139000000000003,2.22982842058953,1.2671,,,,,
2013-09-17 00:00:00,58.1394,57.9531,--,58.2286,56.825,-0.384346310464495,-0.223599999999998,-0.32043674341325,-0.186300000000003,,,,,
2013-09-16 00:00:00,57.6223,58.1767,--,58.2318,56.825,1.04577365713353,0.6021,0.962127509662047,0.554399999999994,,,,,
2013-09-13 00:00:00,57.143,57.5746,--,57.6512,57.1151,0.800280124305155,0.457099999999997,0.755298111754714,0.431599999999996,,,,,
2013-09-12 00:00:00,57.3925,57.1175,--,57.3925,56.9444,-0.460599005259505,-0.264299999999999,-0.479156684235743,-0.274999999999999,,,,,
2013-09-11 00:00:00,57.5653,57.3818,--,57.626,57.2222,-0.234193666165365,-0.134700000000002,-0.318768424728095,-0.183500000000002,,,,,
2013-09-10 00:00:00,56.7466,57.5165,--,57.6396,56.7466,1.33155510767133,0.755800000000001,1.35673326683889,0.7699,,,,,
2013-09-09 00:00:00,56.6178,56.7607,--,57.0574,56.6178,0.387679845776997,0.219200000000001,0.252394123402883,0.142899999999997,,,,,
2013-09-06 00:00:00,56.2505,56.5415,--,56.5503,55.9345,0.662460343176171,0.372099999999996,0.517328734855685,0.290999999999997,,,,,
2013-09-05 00:00:00,55.9024,56.1694,--,56.2645,55.6833,0.569548067815791,0.318100000000001,0.477618134462926,0.267000000000003,,,,,
2013-09-04 00:00:00,56.2147,55.8513,--,56.2286,55.4459,-0.64468270190363,-0.362400000000001,-0.646450127813541,-0.363399999999999,,,,,
2013-09-03 00:00:00,56.4096,56.2137,--,56.6659,56.1131,-0.269844480163498,-0.152099999999997,-0.347281313818915,-0.195899999999995,,,,,
2013-09-02 00:00:00,55.3708,56.3658,--,56.5487,55.3708,1.95496065840645,1.0808,1.79697602346363,0.994999999999997,,,,,
2013-08-30 00:00:00,55.68,55.285,--,56.174,55.2715,-0.616059984504124,-0.342700000000001,-0.709410919540236,-0.395000000000003,,,,,
2013-08-29 00:00:00,55.196,55.6277,--,55.6819,55.1931,0.941225571140822,0.518699999999996,0.782121892890788,0.431699999999999,,,,,
2013-08-28 00:00:00,55.7668,55.109,--,55.7668,54.8601,-1.18026366753217,-0.658200000000001,-1.17955486059806,-0.657800000000002,,,,,
2013-08-27 00:00:00,56.9372,55.7672,--,56.9372,55.7419,-2.09461677694814,-1.19309999999999,-2.05489556915337,-1.16999999999999,,,,,
2013-08-26 00:00:00,56.8784,56.9603,--,58.15,56.757,0.160896660383191,0.0914999999999964,0.143991392162926,0.0818999999999974,,,,,
2013-08-23 00:00:00,57.1744,56.8688,--,57.1744,56.7012,-0.492909073411432,-0.281700000000001,-0.534504953265794,-0.305599999999998,,,,,
2013-08-22 00:00:00,56.7708,57.1505,--,57.2908,56.697,0.553169552449938,0.314399999999999,0.668829750505541,0.3797,,,,,
2013-08-21 00:00:00,57.2175,56.8361,--,57.2175,56.7527,-0.421538035660787,-0.240600000000001,-0.666579280814435,-0.381399999999999,,,,,
2013-08-20 00:00:00,57.3531,57.0767,--,57.3531,56.7272,-0.486438139539743,-0.278999999999996,-0.481926870561479,-0.276399999999995,,,,,
2013-08-19 00:00:00,57.4081,57.3557,--,57.597,57.2364,-0.100325185976073,-0.0576000000000008,-0.0912763181502239,-0.0523999999999987,,,,,
2013-08-16 00:00:00,58.475,57.4133,--,58.475,57.0683,0.238841409653175,0.136800000000001,-1.81564771269774,-1.0617,,,,,
2013-08-15 00:00:00,59.135,57.2765,--,59.135,57.1224,-1.22357120684303,-0.709499999999998,-3.14280882725966,-1.8585,,,,,
2013-08-14 00:00:00,57.6803,57.986,--,58.2369,57.6803,0.395271972395018,0.228299999999997,0.529990308649564,0.305699999999995,,,,,
2013-08-13 00:00:00,57.5179,57.7577,--,57.9465,57.5179,0.389686009020837,0.224200000000003,0.41691369121613,0.239800000000002,,,,,
2013-08-12 00:00:00,57.5521,57.5335,--,57.6881,57.0882,-0.0467335181826478,-0.0269000000000048,-0.0323185426769942,-0.0186000000000064,,,,,
2013-08-09 00:00:00,57.4988,57.5604,--,57.6904,57.1955,0.113923147966168,0.0655000000000001,0.107132670594862,0.0615999999999985,,,,,
2013-08-08 00:00:00,57.4991,57.4949,--,57.7048,57.2779,-0.0450271901642537,-0.0259,-0.00730446215679431,-0.00419999999999732,,,,,
2013-08-07 00:00:00,58.1288,57.5208,--,58.1288,57.4239,-1.07216196972354,-0.623399999999997,-1.04595312478496,-0.607999999999997,,,,,
2013-08-06 00:00:00,58.0609,58.1442,--,58.4872,57.8724,0.169348739531982,0.0982999999999947,0.143470046106763,0.0833000000000013,,,,,
2013-08-05 00:00:00,57.8715,58.0459,--,58.2398,57.8715,0.359278745325324,0.207800000000006,0.301357317505172,0.174400000000006,,,,,
2013-08-02 00:00:00,57.5215,57.8381,--,57.8683,57.4988,0.489607566851929,0.281799999999997,0.550402892831366,0.316599999999994,,,,,
2013-08-01 00:00:00,56.7379,57.5563,--,57.6305,56.7379,1.42883576671278,0.8108,1.4424220847088,0.818399999999997,,,,,
2013-07-31 00:00:00,56.5463,56.7455,--,57.0323,56.3371,0.309525829762562,0.1751,0.352277691024873,0.199199999999998,,,,,
2013-07-30 00:00:00,56.3389,56.5704,--,56.9185,56.3389,0.359068975305133,0.202399999999997,0.410906141227459,0.231499999999997,,,,,
2013-07-29 00:00:00,56.2983,56.368,--,56.6121,56.2855,0.0930470420274288,0.0523999999999987,0.123804804052706,0.0697000000000045,,,,,
2013-07-26 00:00:00,56.2769,56.3156,--,56.9577,56.2399,0.0556105343763743,0.0313000000000017,0.0687671140379192,0.0387000000000057,,,,,
2013-07-25 00:00:00,56.6052,56.2843,--,56.6925,55.9273,-0.584823210645865,-0.331099999999999,-0.566909047225346,-0.320900000000002,,,,,
2013-07-24 00:00:00,58.205,56.6154,--,58.205,56.3421,0.447455077071568,0.252200000000002,-2.73103685250408,-1.5896,,,,,
2013-07-23 00:00:00,56.8191,56.3632,--,56.9996,56.3314,-0.780368443752037,-0.443300000000001,-0.802371033684095,-0.4559,,,,,
2013-07-22 00:00:00,56.7964,56.8065,--,57.0005,56.665,0.000880188712464154,0.000500000000002387,0.0177828172208121,0.0101000000000013,,,,,
2013-07-19 00:00:00,56.9219,56.806,--,56.9219,56.5771,-0.280694239887372,-0.1599,-0.203612317930363,-0.115900000000003,,,,,
2013-07-18 00:00:00,56.6409,56.9659,--,57.0441,56.4953,0.535096280269025,0.303199999999997,0.573790317597347,0.324999999999996,,,,,
2013-07-17 00:00:00,56.3859,56.6627,--,56.7831,55.8131,0.573307987085484,0.323,0.490902867560864,0.276800000000001,,,,,
2013-07-16 00:00:00,57.1274,56.3397,--,57.2779,56.319,-1.38592545268372,-0.791800000000002,-1.37884797837815,-0.787700000000001,,,,,
2013-07-15 00:00:00,56.8109,57.1315,--,57.2703,56.8109,-0.338070625011986,-0.193799999999996,0.564328324318055,0.320600000000006,,,,,
2013-07-12 00:00:00,57.7969,57.3253,--,57.95,57.3071,-0.86947349126117,-0.502800000000001,-0.815960717616347,-0.471600000000002,,,,,
2013-07-11 00:00:00,57.4445,57.8281,--,58.1375,57.4445,0.512398906372487,0.294800000000002,0.667774982809497,0.383600000000001,,,,,
2013-07-10 00:00:00,57.7212,57.5333,--,58.3922,57.2513,-0.285279013620947,-0.1646,-0.32553030775522,-0.187900000000006,,,,,
2013-07-09 00:00:00,57.0508,57.6979,--,57.8293,57.0508,1.05241956670227,0.600899999999996,1.13425228042375,0.647099999999995,,,,,
2013-07-08 00:00:00,56.1144,57.097,--,57.2972,56.1144,1.69216822300073,0.950099999999999,1.75106568011063,0.982599999999998,,,,,
2013-07-05 00:00:00,56.7746,56.1469,--,57.1762,56.1293,-1.13363631721391,-0.643799999999999,-1.10560003945426,-0.627699999999997,,,,,
2013-07-04 00:00:00,55.6219,56.7907,--,56.8877,55.6219,2.07857382945413,1.1564,2.10133059100823,1.1688,,,,,
2013-07-03 00:00:00,56.0394,55.6343,--,56.0394,55.3094,-0.622690142882912,-0.348599999999998,-0.722884256433861,-0.405099999999997,,,,,
2013-07-02 00:00:00,56.2099,55.9829,--,56.2937,55.7392,-0.462634527613161,-0.260199999999998,-0.403843451064664,-0.226999999999997,,,,,
2013-07-01 00:00:00,55.4744,56.2431,--,56.3583,55.4026,1.4429207602028,0.799999999999997,1.38568420749029,0.768699999999996,,,,,
2013-06-28 00:00:00,53.75,55.4431,--,56.0606,53.75,-0.716648192352526,-0.400199999999998,3.1499534883721,1.6931,,,,,
2013-06-27 00:00:00,55.3224,55.8433,--,56.04,55.3224,0.832213844109324,0.460900000000002,0.941571587638999,0.520899999999997,,,,,
2013-06-26 00:00:00,54.4544,55.3824,--,55.4773,54.4544,1.81598908715203,0.9878,1.70417817476641,0.927999999999997,,,,,
2013-06-25 00:00:00,53.4987,54.3946,--,54.5184,53.4479,1.64877981323919,0.882299999999994,1.67462013095645,0.895899999999997,,,,,
2013-06-24 00:00:00,54.396,53.5123,--,54.396,53.3483,-1.73223690492804,-0.943299999999994,-1.62456798293992,-0.883699999999997,,,,,
2013-06-21 00:00:00,56.8,54.4556,--,56.8,54.3725,-0.573129205123296,-0.313900000000004,-4.12746478873239,-2.3444,,,,,
2013-06-20 00:00:00,58.19,54.7695,--,58.19,54.7145,-3.67335524753729,-2.0886,-5.87815775906513,-3.4205,,,,,
2013-06-19 00:00:00,56.7797,56.8581,--,57.1379,56.4122,0.200019032648044,0.113500000000002,0.138077517140813,0.078400000000002,,,,,
2013-06-18 00:00:00,56.8213,56.7446,--,56.9471,56.6415,-0.219099266386728,-0.124600000000001,-0.134984592045593,-0.0767000000000024,,,,,
2013-06-17 00:00:00,56.2919,56.8692,--,57.2505,56.2919,0.987335118586756,0.555999999999997,1.02554719240246,0.577300000000001,,,,,
2013-06-14 00:00:00,55.9739,56.3132,--,56.4004,55.9036,0.561799759279694,0.314599999999999,0.606175378167327,0.339300000000001,,,,,
2013-06-13 00:00:00,56.2786,55.9986,--,56.2786,55.3176,-0.650401311447486,-0.366599999999998,-0.49752481405009,-0.279999999999994,,,,,
2013-06-12 00:00:00,56.4434,56.3652,--,56.9717,56.3554,-0.0313924966612179,-0.0176999999999978,-0.138545870730671,-0.0781999999999954,,,,,
2013-06-11 00:00:00,57.0691,56.3829,--,57.0691,55.7587,-1.2518893055237,-0.714800000000004,-1.20240200038199,-0.686199999999999,,,,,
2013-06-10 00:00:00,57.025,57.0977,--,57.3132,56.8738,0.161387370034937,0.0920000000000059,0.127487943884269,0.0727000000000047,,,,,
2013-06-07 00:00:00,56.2964,57.0057,--,57.1814,56.1277,1.16056835907346,0.653999999999996,1.2599384685344,0.709299999999999,,,,,
2013-06-06 00:00:00,56.8217,56.3517,--,57.1948,56.2834,-0.843028780168505,-0.479100000000003,-0.827148782947358,-0.469999999999999,,,,,
2013-06-05 00:00:00,57.8881,56.8308,--,57.8881,56.8003,-1.80219719458546,-1.043,-1.82645483268582,-1.0573,,,,,
2013-06-04 00:00:00,57.5681,57.8738,--,58.1562,57.5681,0.473951750670135,0.273000000000003,0.531023257672221,0.305700000000002,,,,,
2013-06-03 00:00:00,58.0551,57.6008,--,58.2721,57.2287,-0.751076474024201,-0.435900000000004,-0.782532456235548,-0.454300000000003,,,,,
2013-05-31 00:00:00,58.6527,58.0367,--,58.6527,57.8173,-0.949937962190209,-0.556599999999996,-1.05025003111536,-0.616,,,,,
2013-05-30 00:00:00,58.7148,58.5933,--,58.7461,58.2936,-0.103828881819211,-0.0609000000000037,-0.206932494021946,-0.121499999999998,,,,,
2013-05-29 00:00:00,60.2447,58.6542,--,60.2447,58.5454,-2.61969946257892,-1.5779,-2.64006626309036,-1.5905,,,,,
2013-05-28 00:00:00,59.3368,60.2321,--,60.5398,59.3368,1.53639454692881,0.9114,1.50884442706719,0.895300000000006,,,,,
2013-05-27 00:00:00,59.2085,59.3207,--,59.478,59.2085,0.170382203249594,0.100900000000003,0.189499818438233,0.112200000000001,,,,,
2013-05-24 00:00:00,59.1883,59.2198,--,59.4136,58.7937,0.0109772635539695,0.00650000000000261,0.0532199775969257,0.0315000000000012,,,,,
2013-05-23 00:00:00,60.4769,59.2133,--,60.4769,58.9527,-1.98988670126045,-1.2022,-2.08939280948594,-1.2636,,,,,
2013-05-22 00:00:00,60.4279,60.4155,--,60.4831,59.6329,-0.11523480124063,-0.0696999999999974,-0.020520322566231,-0.0123999999999995,,,,,
2013-05-21 00:00:00,60.2,60.4852,--,60.5084,59.9803,0.419040788407648,0.252400000000002,0.473754152823914,0.285199999999996,,,,,
2013-05-20 00:00:00,59.9194,60.2328,--,60.2431,59.8976,0.582627383988018,0.3489,0.52303594495271,0.313399999999994,,,,,
2013-05-17 00:00:00,59.8673,59.8839,--,59.9324,59.4723,-0.090759998198149,-0.0544000000000011,0.0277279917417302,0.0165999999999968,,,,,
2013-05-16 00:00:00,59.1087,59.9383,--,59.9633,59.1087,1.39013642553263,0.821799999999996,1.40351589529122,0.829599999999999,,,,,
2013-05-15 00:00:00,58.4592,59.1165,--,59.1756,58.4592,1.20037045089215,0.7012,1.12437392232531,0.657299999999999,,,,,
2013-05-14 00:00:00,58.1237,58.4153,--,58.4446,58.0422,0.477314243057019,0.277500000000003,0.501688639917972,0.291600000000003,,,,,
