iShares STOXX Europe 600 Construction & Materials UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:47,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Construction & Materials UCITS (DE) ETF iNAV,SXOPNAV.DE,Last,51.0358,EUR,-0.2408,-0.0047,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXOPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,66.9062,2022-01-04 00:00:00,Max,--,--,Advancing,0,Up days,1882.0,Up,0.16960138870178,2020-02-12 00:00:00,0.120419644214687,2008-10-13
Low,15.4463,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1764.0,Down,-0.132862161360466,2020-03-12 00:00:00,-0.398788773251228,2008-04-29
Average,37.0366180921053,,Average,--,,,,Unchanged,1.0,Period,0.337906724795754,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXOPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2013-11-25 00:00:00,31.1087,31.3136,--,31.93,31.1087,0.638600798974132,0.198700000000002,0.658658188866787,0.204900000000002,,,,,
2013-11-22 00:00:00,31.1856,31.1149,--,31.3297,31.0277,-0.215508256339373,-0.0671999999999997,-0.226707198194045,-0.0707000000000022,,,,,
2013-11-21 00:00:00,31.93,31.1821,--,31.93,30.9065,-0.122036373886138,-0.0381,-2.34231130598184,-0.747900000000001,,,,,
2013-11-20 00:00:00,31.1518,31.2202,--,31.3415,31.0176,0.248210667599991,0.0772999999999975,0.219569976694756,0.0683999999999969,,,,,
2013-11-19 00:00:00,31.547,31.1429,--,31.547,31.0831,-1.28814268462374,-0.406399999999998,-1.28094589025898,-0.4041,,,,,
2013-11-18 00:00:00,32.26,31.5493,--,32.26,31.3538,-0.187291393137924,-0.0592000000000006,-2.20303781773093,-0.710699999999999,,,,,
2013-11-15 00:00:00,32.26,31.6085,--,32.26,31.5584,-0.313800933518352,-0.099499999999999,-2.0195288282703,-0.651499999999999,,,,,
2013-11-14 00:00:00,31.232,31.708,--,31.7136,31.232,1.47209421402969,0.459999999999997,1.52407786885246,0.475999999999999,,,,,
2013-11-13 00:00:00,31.5109,31.248,--,31.5109,31.0879,-0.841552111496135,-0.2652,-0.834314475308539,-0.262899999999998,,,,,
2013-11-12 00:00:00,31.6248,31.5132,--,31.9044,31.5132,-0.374939143520119,-0.118599999999997,-0.352887607194351,-0.111599999999999,,,,,
2013-11-11 00:00:00,32.26,31.6318,--,32.26,31.3446,0.803064391742455,0.251999999999999,-1.94730316181029,-0.6282,,,,,
2013-11-08 00:00:00,32.26,31.3798,--,32.26,31.0537,-0.49057381597933,-0.154700000000002,-2.72845629262244,-0.880199999999999,,,,,
2013-11-07 00:00:00,31.817,31.5345,--,32.0698,31.4754,-0.865456557413118,-0.275299999999998,-0.887890121633086,-0.282499999999999,,,,,
2013-11-06 00:00:00,32.26,31.8098,--,32.26,31.652,0.936388415564793,0.295099999999998,-1.39553626782393,-0.450199999999999,,,,,
2013-11-05 00:00:00,31.5657,31.5147,--,31.6439,31.4079,-0.140372001647707,-0.0442999999999998,-0.161567777682733,-0.0509999999999984,,,,,
2013-11-04 00:00:00,31.1839,31.559,--,31.6107,31.1839,1.20708343755813,0.3764,1.20286429856432,0.3751,,,,,
2013-11-01 00:00:00,31.3262,31.1826,--,31.3779,31.1316,-0.500646149428039,-0.1569,-0.458402231997495,-0.143599999999999,,,,,
2013-10-31 00:00:00,31.1494,31.3395,--,31.3848,31.0374,0.586711686410949,0.1828,0.610284628275347,0.190100000000001,,,,,
2013-10-30 00:00:00,31.0809,31.1567,--,31.2978,31.075,0.23904203021646,0.0743000000000009,0.243879681733801,0.075800000000001,,,,,
2013-10-29 00:00:00,30.9652,31.0824,--,31.1317,30.8901,0.333774492398078,0.103400000000001,0.378489401005001,0.1172,,,,,
2013-10-28 00:00:00,31.0901,30.979,--,31.2945,30.9404,-0.362476159232207,-0.1127,-0.357348480706078,-0.1111,,,,,
2013-10-25 00:00:00,30.9322,31.0917,--,31.1136,30.8995,0.536445298100617,0.165900000000001,0.515643892125351,0.159499999999998,,,,,
2013-10-24 00:00:00,30.8988,30.9258,--,31.0987,30.8581,0.0601801521975439,0.0185999999999993,0.0873820342537492,0.0269999999999975,,,,,
2013-10-23 00:00:00,31.1121,30.9072,--,31.1121,30.8283,-0.666248855035434,-0.2073,-0.658586209224071,-0.204900000000002,,,,,
2013-10-22 00:00:00,30.8149,31.1145,--,31.2331,30.7208,0.9473598832022,0.291999999999998,0.972256927655122,0.299599999999998,,,,,
2013-10-21 00:00:00,30.6437,30.8225,--,30.8418,30.6025,0.571665366932814,0.1752,0.58348045438378,0.178800000000003,,,,,
2013-10-18 00:00:00,30.915,30.6473,--,30.915,30.2658,0.819456415182485,0.249100000000002,-0.865922691250195,-0.267699999999998,,,,,
2013-10-17 00:00:00,30.6525,30.3982,--,30.6525,30.3369,-0.834798607690327,-0.2559,-0.829622379903762,-0.254300000000001,,,,,
2013-10-16 00:00:00,31.2,30.6541,--,31.2,30.3258,0.299713701431492,0.0915999999999997,-1.74967948717949,-0.5459,,,,,
2013-10-15 00:00:00,30.2701,30.5625,--,30.6303,30.2701,-0.384933801816126,-0.118099999999998,0.965969719293959,0.292400000000001,,,,,
2013-10-14 00:00:00,30.6323,30.6806,--,30.6832,30.3577,0.150810853158537,0.0461999999999989,0.157676700737449,0.0482999999999976,,,,,
2013-10-11 00:00:00,30.6294,30.6344,--,30.6606,30.489,0.0378802722154664,0.0115999999999978,0.0163241852599104,0.00499999999999901,,,,,
2013-10-10 00:00:00,29.7896,30.6228,--,30.6303,29.7896,2.80868321571735,0.836600000000001,2.79694927088649,0.833200000000001,,,,,
2013-10-09 00:00:00,30.705,29.7862,--,30.705,29.7016,-1.35876674449025,-0.410299999999999,-2.99234652336752,-0.918799999999997,,,,,
2013-10-08 00:00:00,30.3879,30.1965,--,30.4556,30.1471,-0.63410685375067,-0.192699999999999,-0.629855962406083,-0.191399999999998,,,,,
2013-10-07 00:00:00,30.479,30.3892,--,30.479,30.089,-0.28285108645006,-0.0862000000000016,-0.29462908888087,-0.0898000000000003,,,,,
2013-10-04 00:00:00,30.3947,30.4754,--,30.5898,30.2208,0.25066449117082,0.0762,0.265506815332937,0.0807000000000002,,,,,
2013-10-03 00:00:00,30.5735,30.3992,--,30.7182,30.3539,-0.563596814026135,-0.1723,-0.570101558539254,-0.174299999999999,,,,,
2013-10-02 00:00:00,30.888,30.5715,--,30.888,30.517,-1.04004816656309,-0.321300000000001,-1.02466977466978,-0.316500000000001,,,,,
2013-10-01 00:00:00,30.885,30.8928,--,30.8952,30.5112,1.72110068784759,0.5227,0.0252549781447291,0.00779999999999959,,,,,
2013-09-30 00:00:00,30.6087,30.3701,--,30.83,30.2039,-0.715941299351722,-0.218999999999998,-0.779516934727702,-0.238599999999998,,,,,
2013-09-27 00:00:00,30.7763,30.5891,--,30.8336,30.4587,-0.562703577767525,-0.173100000000002,-0.608260252207058,-0.187200000000001,,,,,
2013-09-26 00:00:00,30.7532,30.7622,--,30.8638,30.6361,0.0445550189440137,0.0137,0.0292652471937891,0.00900000000000034,,,,,
2013-09-25 00:00:00,30.8143,30.7485,--,30.8624,30.6377,-0.202525729530784,-0.0624000000000002,-0.213537221355018,-0.0657999999999994,,,,,
2013-09-24 00:00:00,30.6383,30.8109,--,30.8121,30.5528,0.538080010441817,0.164899999999999,0.563347183100887,0.172599999999999,,,,,
2013-09-23 00:00:00,30.9068,30.646,--,30.9496,30.58,-0.863393599435833,-0.2669,-0.843827248372525,-0.2608,,,,,
2013-09-20 00:00:00,30.8719,30.9129,--,30.9283,30.6994,0.124698779571422,0.0384999999999991,0.132806856720838,0.0410000000000004,,,,,
2013-09-19 00:00:00,31.165,30.8744,--,31.165,30.7837,1.16120576671036,0.354400000000002,-0.932456281084543,-0.290599999999998,,,,,
2013-09-18 00:00:00,30.935,30.52,--,30.935,30.4042,0.177246766887673,0.0539999999999985,-1.34152254727654,-0.414999999999999,,,,,
2013-09-17 00:00:00,30.5011,30.466,--,30.965,30.3894,-0.125883479104652,-0.0383999999999993,-0.115077816865621,-0.0350999999999999,,,,,
2013-09-16 00:00:00,30.955,30.5044,--,30.955,30.401,1.10603996592721,0.3337,-1.45566144403165,-0.450599999999998,,,,,
2013-09-13 00:00:00,30.1778,30.1707,--,30.1778,30.0268,-0.0450565360137564,-0.0136000000000003,-0.0235272286250198,-0.00710000000000122,,,,,
2013-09-12 00:00:00,30.102,30.1843,--,30.2531,30.0204,0.301726286407369,0.0908000000000015,0.273403760547472,0.0823,,,,,
2013-09-11 00:00:00,30.0549,30.0935,--,30.1708,30.0004,0.110111641894311,0.0330999999999975,0.128431636771371,0.0385999999999989,,,,,
2013-09-10 00:00:00,28.325,30.0604,--,30.0764,28.325,1.91831725129347,0.565800000000003,6.12674315975288,1.7354,,,,,
2013-09-09 00:00:00,29.4605,29.4946,--,29.4975,29.2833,0.127303773962806,0.0374999999999979,0.115748205223939,0.0340999999999987,,,,,
2013-09-06 00:00:00,29.0389,29.4571,--,29.4612,28.9663,1.44817230667503,0.420500000000001,1.44013719527943,0.418199999999999,,,,,
2013-09-05 00:00:00,28.7809,29.0366,--,29.0946,28.7809,0.882477607999282,0.254000000000001,0.888436428325733,0.255700000000001,,,,,
2013-09-04 00:00:00,28.5997,28.7826,--,28.8525,28.434,0.612780653889042,0.1753,0.639517197732844,0.1829,,,,,
2013-09-03 00:00:00,28.5897,28.6073,--,28.7267,28.2974,0.0430145130267521,0.0122999999999998,0.0615606319758447,0.0175999999999981,,,,,
2013-09-02 00:00:00,28.2003,28.595,--,28.7129,27.175,1.39028255959493,0.392099999999999,1.39963050038475,0.3947,,,,,
2013-08-30 00:00:00,28.4462,28.2029,--,28.5765,26.84,-0.8493733410677,-0.241600000000002,-0.855298774528764,-0.243300000000001,,,,,
2013-08-29 00:00:00,28.2669,28.4445,--,28.4791,28.166,0.659990091301587,0.186500000000002,0.628296700381017,0.177600000000002,,,,,
2013-08-28 00:00:00,26.735,28.258,--,28.3978,26.735,-0.139941196426552,-0.0396000000000001,5.69665232840845,1.523,,,,,
2013-08-27 00:00:00,29.043,28.2976,--,29.043,28.2406,-2.5531182203244,-0.741400000000002,-2.56653926935923,-0.7454,,,,,
2013-08-26 00:00:00,27.175,29.039,--,29.1294,27.105,-0.448750252829104,-0.130899999999997,6.8592456301748,1.864,,,,,
2013-08-23 00:00:00,29.0382,29.1699,--,29.2135,28.8302,0.461151673784258,0.133899999999997,0.453540508709213,0.131699999999999,,,,,
2013-08-22 00:00:00,28.6325,29.036,--,29.1235,28.6325,1.3646312981976,0.390900000000002,1.40923775430019,0.403500000000001,,,,,
2013-08-21 00:00:00,28.8184,28.6451,--,29.0004,28.6342,-0.621697664817538,-0.179200000000002,-0.601351914054913,-0.173300000000001,,,,,
2013-08-20 00:00:00,29.3344,28.8243,--,29.3344,28.5364,-1.67724109701186,-0.491699999999998,-1.73891403948947,-0.510099999999998,,,,,
2013-08-19 00:00:00,29.6915,29.316,--,29.724,29.2533,-1.29259694477086,-0.383900000000001,-1.26467170739101,-0.375500000000002,,,,,
2013-08-16 00:00:00,27.925,29.6999,--,29.7041,27.925,0.604305336788442,0.1784,6.35595344673231,1.7749,,,,,
2013-08-15 00:00:00,29.7762,29.5215,--,29.7932,29.3638,-0.841061537893111,-0.250399999999999,-0.855381143329235,-0.2547,,,,,
2013-08-14 00:00:00,30.145,29.7719,--,30.145,29.6182,0.473141939206998,0.1402,-1.23768452479682,-0.373100000000001,,,,,
2013-08-13 00:00:00,29.6157,29.6317,--,29.653,29.4792,0.0300444252400078,0.00889999999999702,0.0540253986905535,0.0159999999999982,,,,,
2013-08-12 00:00:00,27.925,29.6228,--,29.7392,27.925,0.0145179533062128,0.00430000000000064,6.07985675917637,1.6978,,,,,
2013-08-09 00:00:00,27.35,29.6185,--,29.674,27.35,0.744225281210358,0.218800000000002,8.29433272394881,2.2685,,,,,
2013-08-08 00:00:00,27.35,29.3997,--,29.4171,27.35,1.12302739292544,0.326499999999999,7.4943327239488,2.0497,,,,,
2013-08-07 00:00:00,27.35,29.0732,--,29.1148,27.35,-0.152142182536275,-0.0442999999999998,6.30054844606946,1.7232,,,,,
2013-08-06 00:00:00,27.35,29.1175,--,29.3589,27.35,-0.773569152652116,-0.227,6.46252285191955,1.7675,,,,,
2013-08-05 00:00:00,29.1015,29.3445,--,29.3458,29.1015,0.870363304493095,0.2532,0.835008504716247,0.242999999999999,,,,,
2013-08-02 00:00:00,27.35,29.0913,--,29.1098,27.35,0.47662960698781,0.138000000000002,6.36672760511883,1.7413,,,,,
2013-08-01 00:00:00,27.35,28.9533,--,28.9753,27.35,0.83023099505831,0.238399999999999,5.86215722120657,1.6033,,,,,
2013-07-31 00:00:00,27.35,28.7149,--,28.7934,27.35,0.168488763927362,0.0483000000000011,4.99049360146252,1.3649,,,,,
2013-07-30 00:00:00,28.6439,28.6666,--,28.7412,28.5439,0.0411798372349392,0.0117999999999974,0.0792489849496765,0.0227000000000004,,,,,
2013-07-29 00:00:00,27.35,28.6548,--,28.7678,27.35,-0.0551087176410633,-0.0157999999999987,4.77074954296161,1.3048,,,,,
2013-07-26 00:00:00,28.739,28.6706,--,29.0104,28.6299,-0.186949725493743,-0.0536999999999992,-0.238004105918788,-0.0684000000000005,,,,,
2013-07-25 00:00:00,27.395,28.7243,--,28.9064,27.395,0.143987727922462,0.0412999999999997,4.85234531848878,1.3293,,,,,
2013-07-24 00:00:00,27.395,28.683,--,28.7105,27.395,0.977989945502933,0.277799999999999,4.70158788100018,1.288,,,,,
2013-07-23 00:00:00,27.395,28.4052,--,28.5376,27.395,0.601372744852215,0.169800000000002,3.68753422157328,1.0102,,,,,
2013-07-22 00:00:00,27.395,28.2354,--,28.2572,27.395,0.377543620152715,0.106199999999998,3.06771308632962,0.840399999999999,,,,,
2013-07-19 00:00:00,27.395,28.1292,--,28.1304,27.395,0.701313486054286,0.195900000000002,2.6800511042161,0.734200000000001,,,,,
2013-07-18 00:00:00,27.7705,27.9333,--,27.9353,27.6341,0.544959128065391,0.151399999999999,0.586233593201421,0.162800000000001,,,,,
2013-07-17 00:00:00,27.7244,27.7819,--,27.8244,27.4376,0.234875598914741,0.065100000000001,0.207398537028758,0.057500000000001,,,,,
2013-07-16 00:00:00,27.395,27.7168,--,27.9279,27.395,-0.610320220891459,-0.170200000000001,1.17466691002008,0.3218,,,,,
2013-07-15 00:00:00,27.7595,27.887,--,27.9235,26.53,-1.00074905303367,-0.2819,0.459302220861331,0.127500000000001,,,,,
2013-07-12 00:00:00,28.1954,28.1689,--,28.3478,28.135,-0.102490265197995,-0.0289000000000001,-0.0939869624123036,-0.0264999999999986,,,,,
2013-07-11 00:00:00,27.8797,28.1978,--,28.2369,27.395,1.20813173876215,0.336600000000001,1.14097353988745,0.318100000000001,,,,,
2013-07-10 00:00:00,27.9376,27.8612,--,27.9762,27.6138,-0.239186479518765,-0.0668000000000006,-0.273466582669949,-0.0763999999999996,,,,,
2013-07-09 00:00:00,27.6585,27.928,--,27.9902,27.6585,0.869715969834437,0.2408,0.974384004917117,0.269500000000001,,,,,
2013-07-08 00:00:00,27.2674,27.6872,--,27.7835,27.2674,1.51201841993342,0.412400000000002,1.53956739549793,0.419800000000002,,,,,
2013-07-05 00:00:00,27.7761,27.2748,--,27.8095,27.2168,-1.91320108750378,-0.532,-1.80478900925616,-0.501300000000001,,,,,
2013-07-04 00:00:00,27.1626,27.8068,--,27.8101,27.1626,2.59070416091733,0.702199999999998,2.37164336256469,0.644199999999998,,,,,
2013-07-03 00:00:00,27.4345,27.1046,--,27.4345,26.8583,-1.22482298192101,-0.336099999999998,-1.20250050119375,-0.329899999999999,,,,,
2013-07-02 00:00:00,27.6204,27.4407,--,27.6204,27.3443,-0.181153489387247,-0.0498000000000012,-0.650606073771562,-0.1797,,,,,
2013-07-01 00:00:00,27.3467,27.4905,--,27.5429,27.0794,0.581378331308812,0.158899999999999,0.525840412188682,0.143800000000002,,,,,
2013-06-28 00:00:00,39.5,27.3316,--,39.5,27.2224,-0.592482132790183,-0.162899999999997,-30.8060759493671,-12.1684,,,,,
2013-06-27 00:00:00,27.2365,27.4945,--,27.6091,27.0895,0.863194811293063,0.235299999999999,0.947258274741612,0.257999999999999,,,,,
2013-06-26 00:00:00,26.8158,27.2592,--,27.3424,26.7652,1.65653552116352,0.444199999999999,1.65350278567114,0.4434,,,,,
2013-06-25 00:00:00,27,26.815,--,27,26.443,2.30749860741238,0.604800000000001,-0.68518518518518,-0.184999999999999,,,,,
2013-06-24 00:00:00,27.5,26.2102,--,27.5,26.135,-1.93289133005074,-0.5166,-4.69018181818182,-1.2898,,,,,
2013-06-21 00:00:00,27.1162,26.7268,--,27.3514,26.7123,-1.3516406451851,-0.366199999999999,-1.43604192327833,-0.389399999999998,,,,,
2013-06-20 00:00:00,26.375,27.093,--,27.6823,26.375,-3.21578097537974,-0.900200000000002,2.72227488151659,0.718,,,,,
2013-06-19 00:00:00,27.5,27.9932,--,28.1752,27.5,-0.380780207970048,-0.106999999999999,1.79345454545455,0.493200000000002,,,,,
2013-06-18 00:00:00,28.0233,28.1002,--,28.1521,27.8928,0.261176722446212,0.0731999999999999,0.274414505072572,0.076900000000002,,,,,
2013-06-17 00:00:00,27.7951,28.027,--,28.2134,27.5,0.762903202611557,0.212199999999999,0.834319718223714,0.2319,,,,,
2013-06-14 00:00:00,27.6852,27.8148,--,27.9263,27.6852,0.466668593059211,0.129200000000001,0.468120150838728,0.129600000000003,,,,,
2013-06-13 00:00:00,27.2,27.6856,--,27.7672,27.1657,0.315596862148303,0.0870999999999995,1.78529411764706,0.485600000000002,,,,,
2013-06-12 00:00:00,28.0639,27.5985,--,28.0639,27.5472,-1.27385117297331,-0.356099999999998,-1.65835824671553,-0.465399999999999,,,,,
2013-06-11 00:00:00,28.3582,27.9546,--,28.3582,27.7146,-1.42044051993483,-0.402799999999999,-1.42322150206995,-0.403600000000001,,,,,
2013-06-10 00:00:00,28.352,28.3574,--,28.4622,28.2865,0.0130494432825292,0.00369999999999848,0.0190462753950271,0.00539999999999807,,,,,
2013-06-07 00:00:00,28.0536,28.3537,--,28.4826,27.375,1.09171940458152,0.3062,1.06973793024781,0.3001,,,,,
2013-06-06 00:00:00,28.1986,28.0475,--,28.3493,27.375,-0.533373052603212,-0.150400000000001,-0.535842204932158,-0.1511,,,,,
2013-06-05 00:00:00,28.7658,28.1979,--,28.7658,28.1673,-1.98580426289226,-0.571300000000001,-1.9742193855203,-0.567899999999998,,,,,
2013-06-04 00:00:00,28.8277,28.7692,--,29.0714,28.733,-0.253793026932571,-0.0731999999999999,-0.202929820970798,-0.0584999999999987,,,,,
2013-06-03 00:00:00,28.9234,28.8424,--,29.0254,27.375,-0.224165605800625,-0.0647999999999982,-0.280050063270568,-0.0809999999999995,,,,,
2013-05-31 00:00:00,29.2308,28.9072,--,29.2308,28.7771,-1.12159698444678,-0.3279,-1.10705146626161,-0.323599999999999,,,,,
2013-05-30 00:00:00,28.9178,29.2351,--,39.5,28.8023,1.15531535022767,0.3339,1.09724806174743,0.317299999999999,,,,,
2013-05-29 00:00:00,29.1392,28.9012,--,29.1392,28.7781,-0.821534216865816,-0.2394,-0.816769163189105,-0.238,,,,,
2013-05-28 00:00:00,28.6052,29.1406,--,29.248,28.6052,1.80406788661343,0.516400000000001,1.87168766517975,0.535399999999999,,,,,
2013-05-27 00:00:00,28.472,28.6242,--,28.648,28.472,0.549745852316828,0.156499999999998,0.53456026973868,0.152199999999997,,,,,
2013-05-24 00:00:00,28.482,28.4677,--,28.7186,28.3816,-0.0351151953984978,-0.00999999999999801,-0.0502071483744072,-0.0142999999999986,,,,,
2013-05-23 00:00:00,28.45,28.4777,--,28.5983,28.2546,-1.81051484684238,-0.525100000000002,0.0973637961335655,0.0276999999999994,,,,,
2013-05-22 00:00:00,29.2315,29.0028,--,29.2315,28.8206,-0.831566709977426,-0.243199999999998,-0.782375177462668,-0.2287,,,,,
2013-05-21 00:00:00,29.1745,29.246,--,29.3069,29.0141,0.221030447372475,0.0644999999999989,0.245077036453068,0.0715000000000003,,,,,
2013-05-20 00:00:00,29.0726,29.1815,--,29.1884,29.0355,0.393226729784775,0.1143,0.37457950097342,0.108899999999998,,,,,
2013-05-17 00:00:00,29.0508,29.0672,--,29.1633,28.9393,-0.0306093320631053,-0.00890000000000057,0.0564528343453566,0.0164000000000009,,,,,
2013-05-16 00:00:00,29.0132,29.0761,--,29.077,28.8895,0.208853888438941,0.0606000000000009,0.216797871313744,0.0628999999999991,,,,,
2013-05-15 00:00:00,27.525,29.0155,--,29.0776,27.525,0.497717495964918,0.143699999999999,5.41507720254315,1.4905,,,,,
2013-05-14 00:00:00,28.7179,28.8718,--,28.8912,28.5629,0.557962635311162,0.1602,0.535902694834929,0.1539,,,,,
2013-05-13 00:00:00,28.754,28.7116,--,28.8516,27.525,-0.185989271721634,-0.0534999999999997,-0.147457745009392,-0.0424000000000007,,,,,
2013-05-10 00:00:00,27.525,28.7651,--,28.8227,27.525,0.413311131823216,0.118400000000001,4.50535876475932,1.2401,,,,,
2013-05-09 00:00:00,28.6762,28.6467,--,28.7275,26.825,-0.0634922849896571,-0.0182000000000002,-0.102872765568668,-0.0295000000000023,,,,,
2013-05-08 00:00:00,28.2438,28.6649,--,28.666,28.1272,1.45179386084439,0.4102,1.49094668564428,0.421099999999999,,,,,
2013-05-07 00:00:00,27.8217,28.2547,--,28.4273,27.7949,1.53699644230423,0.427699999999998,1.55633911658885,0.433,,,,,
2013-05-06 00:00:00,27.903,27.827,--,27.9035,27.6874,-0.385185397320878,-0.107599999999998,-0.272372146364179,-0.075999999999997,,,,,
2013-05-03 00:00:00,27.4645,27.9346,--,28.0277,27.4645,1.65873327801796,0.4558,1.71166414826412,0.470099999999999,,,,,
2013-05-02 00:00:00,27.5919,27.4788,--,27.5919,27.2497,-0.399073540445611,-0.110099999999999,-0.409902906287712,-0.113099999999999,,,,,
2013-04-30 00:00:00,27.7093,27.5889,--,27.8196,27.5406,-0.169346171799524,-0.0468000000000011,-0.434511156904,-0.1204,,,,,
2013-04-29 00:00:00,27.4206,27.6357,--,27.6439,27.3828,0.756520661217286,0.2075,0.784446729830856,0.2151,,,,,
2013-04-26 00:00:00,27.5421,27.4282,--,27.7213,27.3651,-0.258552035870009,-0.0711000000000013,-0.413548712698019,-0.113900000000001,,,,,
2013-04-25 00:00:00,27.1331,27.4993,--,27.633,27.1331,1.4057032019205,0.381200000000003,1.34964305589853,0.366200000000003,,,,,
2013-04-24 00:00:00,26.7862,27.1181,--,27.1662,26.7862,1.27839317592751,0.342299999999998,1.23907086484831,0.331899999999997,,,,,
2013-04-23 00:00:00,26.1488,26.7758,--,26.8131,26.0343,2.81143927874794,0.732199999999999,2.39781557853515,0.626999999999999,,,,,
2013-04-22 00:00:00,26.0066,26.0436,--,26.3147,25.9592,0.327057980561434,0.0849000000000011,0.142271577215025,0.0370000000000026,,,,,
2013-04-19 00:00:00,25.8944,25.9587,--,26.1866,25.8688,0.287820369182746,0.0745000000000005,0.248316238260007,0.0642999999999994,,,,,
2013-04-18 00:00:00,26.1428,25.8842,--,26.1908,25.8313,-0.958874757028937,-0.250599999999999,-0.989182490016376,-0.258600000000001,,,,,
2013-04-17 00:00:00,26.7128,26.1348,--,26.8609,26.0315,-2.18389643053638,-0.583500000000001,-2.16375670090744,-0.578000000000003,,,,,
2013-04-16 00:00:00,26.9046,26.7183,--,26.9046,26.5787,-0.712374581939803,-0.191700000000001,-0.692446644811665,-0.186299999999999,,,,,
2013-04-15 00:00:00,27.56,26.91,--,27.56,26.7903,-1.67456509903794,-0.458300000000001,-2.35849056603773,-0.649999999999999,,,,,
2013-04-12 00:00:00,27.7299,27.3683,--,27.7299,27.2778,-1.07390458840284,-0.2971,-1.30400758747777,-0.361599999999999,,,,,
2013-04-11 00:00:00,27.4536,27.6654,--,27.719,27.3917,0.7487308720384,0.2056,0.771483521286827,0.2118,,,,,
2013-04-10 00:00:00,26.8297,27.4598,--,27.5249,26.8297,2.41302661415444,0.647000000000002,2.34851675568494,0.630100000000002,,,,,
2013-04-09 00:00:00,26.837,26.8128,--,27.0699,26.7774,-0.0488334035391224,-0.0131000000000014,-0.0901740134888417,-0.0242000000000004,,,,,
2013-04-08 00:00:00,26.803,26.8259,--,27.0054,26.803,0.218923836173249,0.058600000000002,0.0854381972167292,0.0228999999999999,,,,,
2013-04-05 00:00:00,27.3056,26.7673,--,27.56,26.4414,-1.92433818814693,-0.525200000000002,-1.97139048400328,-0.5383,,,,,
2013-04-04 00:00:00,27.7263,27.2925,--,27.8986,27.2366,-1.64439543331603,-0.456299999999999,-1.5645794786899,-0.433799999999998,,,,,
2013-04-03 00:00:00,28.0737,27.7488,--,28.078,27.7193,-1.15097303709403,-0.3231,-1.1573109351457,-0.3249,,,,,
2013-04-02 00:00:00,27.8286,28.0719,--,28.1044,27.7747,0.891682660168636,0.248100000000001,0.874280416549873,0.243299999999998,,,,,
2013-03-28 00:00:00,27.7512,27.8238,--,27.924,27.6237,0.238493241490613,0.0661999999999985,0.261610308743398,0.0725999999999978,,,,,
2013-03-27 00:00:00,27.9955,27.7576,--,28.0753,27.611,-0.821792508110736,-0.23,-0.849779428836776,-0.2379,,,,,
2013-03-26 00:00:00,27.7831,27.9876,--,28.0782,27.7168,0.738597097442991,0.205200000000001,0.736058971101135,0.204499999999999,,,,,
2013-03-25 00:00:00,27.9122,27.7824,--,28.2851,27.6915,-0.441845214418561,-0.1233,-0.465029628621175,-0.129799999999999,,,,,
2013-03-22 00:00:00,28.2402,27.9057,--,28.2402,27.768,-1.11339870091673,-0.3142,-1.18448169630527,-0.334500000000002,,,,,
2013-03-21 00:00:00,28.6407,28.2199,--,28.6407,28.0816,-1.45513084653905,-0.416700000000002,-1.4692378328742,-0.4208,,,,,
2013-03-20 00:00:00,28.2447,28.6366,--,28.6409,28.2447,1.36921323336803,0.386800000000001,1.38751695008267,0.3919,,,,,
2013-03-19 00:00:00,28.4959,28.2498,--,28.4959,28.1683,-0.876155722030214,-0.249700000000001,-0.863633013872166,-0.246099999999998,,,,,
2013-03-18 00:00:00,27.605,28.4995,--,28.5133,27.605,-0.394584166305517,-0.1129,3.2403550081507,0.894500000000001,,,,,
2013-03-15 00:00:00,28.721,28.6124,--,28.8337,28.5855,-0.345504952702043,-0.0991999999999997,-0.378120538978445,-0.108599999999999,,,,,
2013-03-14 00:00:00,28.2943,28.7116,--,28.7148,28.2943,1.43506186098766,0.406200000000002,1.47485535956006,0.417300000000001,,,,,
2013-03-13 00:00:00,28.4403,28.3054,--,28.4403,28.2067,-0.447023652510339,-0.127100000000002,-0.47432692341502,-0.134900000000002,,,,,
2013-03-12 00:00:00,28.4073,28.4325,--,28.4897,28.2955,0.103157390716549,0.0293000000000028,0.0887095922527015,0.0252000000000017,,,,,
