iShares STOXX Europe 600 Telecommunications UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:50,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Telecommunications UCITS (DE) ETF iNAV,SXKPNAV.DE,Last,18.666,EUR,0.0892,0.0048,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXKPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,44.4014,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1841.0,Up,0.100029138472496,2020-03-17 00:00:00,0.100827152127294,2008-10-13
Low,14.7415,2020-03-16 00:00:00,Min,--,--,Declining,0,Down days,1806.0,Down,-0.111702127659574,2020-03-12 00:00:00,-0.325940173057606,2008-04-29
Average,25.6177833333334,,Average,--,,,,Unchanged,0.0,Period,-0.503102723904522,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXKPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2018-04-26 00:00:00,23.8853,24.2601,--,24.2794,23.8302,1.57214271957664,0.375500000000002,1.56916597237632,0.3748,,,,,
2018-04-25 00:00:00,23.9509,23.8846,--,24.0326,23.7658,-0.239746052961328,-0.0574000000000012,-0.276816320054786,-0.0663000000000018,,,,,
2018-04-24 00:00:00,24.149,23.942,--,24.2141,23.8545,-0.864978116757553,-0.2089,-0.857178351070441,-0.207000000000001,,,,,
2018-04-23 00:00:00,23.8753,24.1509,--,24.1647,23.8107,1.25993694026096,0.3005,1.15433104505493,0.275600000000001,,,,,
2018-04-20 00:00:00,23.5295,23.8504,--,23.9282,23.5295,1.13558301459551,0.267800000000001,1.36381988567544,0.320900000000002,,,,,
2018-04-19 00:00:00,23.5783,23.5826,--,23.661,23.5225,-0.044504537343547,-0.0105000000000004,0.0182371078491691,0.00430000000000064,,,,,
2018-04-18 00:00:00,23.6607,23.5931,--,23.7273,23.5691,-0.366976351351351,-0.0869,-0.285705832878988,-0.0675999999999988,,,,,
2018-04-17 00:00:00,23.5932,23.68,--,23.7363,23.5878,0.366201003662015,0.0864000000000011,0.367902616008003,0.0868000000000002,,,,,
2018-04-16 00:00:00,23.5385,23.5936,--,23.6344,23.3811,0.162596103636972,0.0382999999999996,0.234084584829108,0.0550999999999995,,,,,
2018-04-13 00:00:00,23.5951,23.5553,--,23.6597,23.5008,-0.0454043961639647,-0.0106999999999999,-0.168679090150072,-0.0397999999999996,,,,,
2018-04-12 00:00:00,23.4286,23.566,--,23.566,23.3144,0.579164586027494,0.1357,0.58646269943573,0.1374,,,,,
2018-04-11 00:00:00,23.3968,23.4303,--,23.6571,23.3819,0.214712511922533,0.0502000000000002,0.143181973603228,0.0335000000000001,,,,,
2018-04-10 00:00:00,23.2313,23.3801,--,23.3963,23.2313,0.667814854682443,0.155099999999997,0.640515167037565,0.148799999999998,,,,,
2018-04-09 00:00:00,23.1866,23.225,--,23.3515,23.1696,0.18419225012186,0.0427,0.165612897104374,0.0384000000000029,,,,,
2018-04-06 00:00:00,23.103,23.1823,--,23.2718,23.0237,0.47676217802301,0.110000000000003,0.343245465956802,0.0792999999999999,,,,,
2018-04-05 00:00:00,22.8725,23.0723,--,23.1034,22.5788,2.60283719482368,0.5853,0.873538091594709,0.1998,,,,,
2018-04-04 00:00:00,22.4594,22.487,--,22.5271,22.248,0.119322178787357,0.0267999999999979,0.122888411978947,0.0275999999999996,,,,,
2018-04-03 00:00:00,22.5621,22.4602,--,22.5621,22.3043,-0.471052223428538,-0.106300000000001,-0.451642355986369,-0.101900000000001,,,,,
2018-03-29 00:00:00,22.4748,22.5665,--,22.6579,22.4486,0.38166071341196,0.0858000000000025,0.408012529588708,0.091700000000003,,,,,
2018-03-28 00:00:00,22.3404,22.4807,--,22.4824,22.0505,0.649184937118602,0.145,0.628010241535514,0.1403,,,,,
2018-03-27 00:00:00,22.4775,22.3357,--,22.4775,22.1139,1.25665843099032,0.277200000000001,-0.630853075297519,-0.1418,,,,,
2018-03-26 00:00:00,22.3098,22.0585,--,22.4059,21.9626,-1.10557675150526,-0.246600000000001,-1.12641081497817,-0.251300000000001,,,,,
2018-03-23 00:00:00,22.2548,22.3051,--,22.4532,22.111,0.118948228344683,0.0264999999999986,0.226018656649352,0.0503,,,,,
2018-03-22 00:00:00,22.6309,22.2786,--,22.6309,22.1243,-1.64494596312777,-0.372599999999998,-1.55672112023826,-0.3523,,,,,
2018-03-21 00:00:00,22.7195,22.6512,--,22.7399,22.5635,-0.321243432112023,-0.0730000000000004,-0.30062281300205,-0.0683000000000007,,,,,
2018-03-20 00:00:00,22.9636,22.7242,--,23.0292,22.6297,-1.0644921131801,-0.244499999999999,-1.04251946558902,-0.2394,,,,,
2018-03-19 00:00:00,23.1952,22.9687,--,23.209,22.9206,-0.949592261814928,-0.220200000000002,-0.976495136924887,-0.226500000000001,,,,,
2018-03-16 00:00:00,22.992,23.1889,--,23.2467,22.9783,0.828318491721164,0.1905,0.856384829505913,0.196899999999999,,,,,
2018-03-15 00:00:00,23.0196,22.9984,--,23.1098,22.9407,-0.0299930885491523,-0.00689999999999813,-0.0920954317190582,-0.0212000000000003,,,,,
2018-03-14 00:00:00,23.0175,23.0053,--,23.1683,22.9551,-0.0742754882201803,-0.0171000000000028,-0.0530031497773433,-0.0122,,,,,
2018-03-13 00:00:00,23.3979,23.0224,--,23.4502,22.971,-1.64561937148617,-0.385199999999998,-1.60484487924129,-0.375499999999999,,,,,
2018-03-12 00:00:00,23.4239,23.4076,--,23.543,23.3261,-0.116066704217662,-0.0272000000000006,-0.0695870457097285,-0.0163000000000011,,,,,
2018-03-09 00:00:00,23.3559,23.4348,--,23.4776,23.2746,0.406169665809766,0.0947999999999993,0.337816140675379,0.0789000000000009,,,,,
2018-03-08 00:00:00,23.0309,23.34,--,23.3631,23.0309,1.33858985658896,0.308299999999999,1.34210994793951,0.309100000000001,,,,,
2018-03-07 00:00:00,23.0204,23.0317,--,23.0542,22.8877,0.0156330743743612,0.00360000000000227,0.0490868968393342,0.0113000000000021,,,,,
2018-03-06 00:00:00,22.8651,23.0281,--,23.1977,22.8651,0.617386441092671,0.141299999999998,0.712876829753628,0.162999999999997,,,,,
2018-03-05 00:00:00,22.5955,22.8868,--,22.9254,22.5233,1.3659072387769,0.308400000000002,1.28919475116727,0.2913,,,,,
2018-03-02 00:00:00,22.9346,22.5784,--,22.9886,22.5224,-1.6337448918243,-0.375,-1.55311189207573,-0.356200000000001,,,,,
2018-03-01 00:00:00,23.1458,22.9534,--,23.2008,22.8997,-0.916441117686936,-0.212300000000003,-0.83125232223558,-0.192400000000003,,,,,
2018-02-28 00:00:00,23.2895,23.1657,--,23.2895,23.1328,-0.510637932367316,-0.1189,-0.531570020824832,-0.123799999999999,,,,,
2018-02-27 00:00:00,23.4315,23.2846,--,23.5393,23.1718,-0.665935744239714,-0.156099999999999,-0.626933828393397,-0.146899999999999,,,,,
2018-02-26 00:00:00,23.3633,23.4407,--,23.6103,23.3508,0.386287231536795,0.0901999999999994,0.331288816220315,0.0774000000000008,,,,,
2018-02-23 00:00:00,22.9032,23.3505,--,23.3733,22.9032,2.04612298588865,0.4682,1.95300220056587,0.447300000000002,,,,,
2018-02-22 00:00:00,22.8591,22.8823,--,22.9159,22.5744,0.0480952110286658,0.0109999999999992,0.101491309806594,0.0231999999999992,,,,,
2018-02-21 00:00:00,22.8788,22.8713,--,23.0528,22.8021,-0.00131167036848887,-0.000299999999999301,-0.032781439585978,-0.00749999999999673,,,,,
2018-02-20 00:00:00,22.7481,22.8716,--,22.8918,22.7481,0.522133539608313,0.1188,0.542902484163512,0.1235,,,,,
2018-02-19 00:00:00,22.8726,22.7528,--,22.9189,22.6704,-0.372189965758527,-0.0850000000000009,-0.523770799996493,-0.119799999999998,,,,,
2018-02-16 00:00:00,22.4505,22.8378,--,22.8744,22.4505,1.7509623609923,0.393000000000001,1.72512861628917,0.3873,,,,,
2018-02-15 00:00:00,22.4312,22.4448,--,22.5597,22.3748,0.0276309573681057,0.00619999999999976,0.0606298370127335,0.0136000000000003,,,,,
2018-02-14 00:00:00,22.4005,22.4386,--,22.6955,22.3645,0.175004687625566,0.039200000000001,0.170085489163188,0.0381,,,,,
2018-02-13 00:00:00,22.6504,22.3994,--,22.6746,22.3753,-1.11469678040253,-0.252500000000001,-1.10814820047329,-0.251000000000001,,,,,
2018-02-12 00:00:00,22.3427,22.6519,--,22.833,22.3427,1.33718069162976,0.2989,1.38389720132303,0.309200000000001,,,,,
2018-02-09 00:00:00,22.7147,22.353,--,22.7934,22.2933,-1.64778352216477,-0.374499999999998,-1.59236089404658,-0.361699999999999,,,,,
2018-02-08 00:00:00,23.2063,22.7275,--,23.2063,22.669,-2.04339355906489,-0.4741,-2.06323282901626,-0.4788,,,,,
2018-02-07 00:00:00,22.7038,23.2016,--,23.268,22.7038,2.17008384414852,0.492799999999999,2.19258450127291,0.497799999999998,,,,,
2018-02-06 00:00:00,22.66,22.7088,--,23.0716,22.5513,-2.6284420585032,-0.613,0.215357458075904,0.0488,,,,,
2018-02-05 00:00:00,23.8602,23.3218,--,23.8602,23.311,-2.28596328045786,-0.5456,-2.25647731368555,-0.538399999999999,,,,,
2018-02-02 00:00:00,24.0321,23.8674,--,24.0636,23.6029,-0.765028231204841,-0.184000000000001,-0.685333366622142,-0.1647,,,,,
2018-02-01 00:00:00,24.4324,24.0514,--,24.5543,23.9783,-1.46099639462471,-0.3566,-1.55940472487353,-0.381,,,,,
2018-01-31 00:00:00,24.4234,24.408,--,24.5872,24.344,-0.0622359068426746,-0.0152000000000001,-0.0630542840063203,-0.0153999999999996,,,,,
2018-01-30 00:00:00,24.6531,24.4232,--,24.688,24.3986,-1.07739416424995,-0.265999999999998,-0.932539923985207,-0.229899999999997,,,,,
2018-01-29 00:00:00,24.7947,24.6892,--,24.8459,24.6466,-0.497327970466618,-0.1234,-0.425494158025704,-0.105499999999999,,,,,
2018-01-26 00:00:00,24.6246,24.8126,--,24.8868,24.6246,0.754053494349677,0.185700000000001,0.76346417809832,0.187999999999999,,,,,
2018-01-25 00:00:00,24.7966,24.6269,--,25.0273,24.6128,-0.651915202614115,-0.1616,-0.684368018196053,-0.169700000000002,,,,,
2018-01-24 00:00:00,24.9941,24.7885,--,25.0506,24.766,-0.756681012911621,-0.189,-0.822594132215205,-0.2056,,,,,
2018-01-23 00:00:00,24.882,24.9775,--,25.1224,24.882,0.390670530500038,0.0972000000000008,0.383811590708133,0.0954999999999977,,,,,
2018-01-22 00:00:00,24.4999,24.8803,--,25.0323,24.4999,1.44210775239944,0.3537,1.55265939860978,0.380399999999998,,,,,
2018-01-19 00:00:00,24.5519,24.5266,--,24.5801,24.4376,-0.154694153375183,-0.0380000000000003,-0.103047014691333,-0.0253000000000014,,,,,
2018-01-18 00:00:00,24.6305,24.5646,--,24.6305,24.4153,-0.2189410402746,-0.0539000000000023,-0.267554454842584,-0.0659000000000027,,,,,
2018-01-17 00:00:00,24.8098,24.6185,--,24.8098,24.5765,-0.757865881926103,-0.187999999999999,-0.771066272198882,-0.191299999999998,,,,,
2018-01-16 00:00:00,24.6363,24.8065,--,24.8941,24.6363,0.710472362625097,0.175000000000001,0.690850492971758,0.170200000000001,,,,,
2018-01-15 00:00:00,24.6651,24.6315,--,24.6923,24.5658,-0.190853614062388,-0.0471000000000004,-0.136224868336232,-0.0335999999999999,,,,,
2018-01-12 00:00:00,24.5283,24.6786,--,24.7038,24.5283,0.534476156334275,0.1312,0.612761585597036,0.150299999999998,,,,,
2018-01-11 00:00:00,24.9088,24.5474,--,24.9801,24.4498,-1.42714875435694,-0.355399999999999,-1.45089285714286,-0.3614,,,,,
2018-01-10 00:00:00,25.3424,24.9028,--,25.3462,24.8609,-1.76487759465409,-0.447400000000002,-1.73464233853148,-0.439600000000002,,,,,
2018-01-09 00:00:00,25.2062,25.3502,--,25.399,25.193,0.594834188481893,0.149900000000002,0.571288016440407,0.144000000000002,,,,,
2018-01-08 00:00:00,25.1223,25.2003,--,25.2621,25.0878,0.364414069967501,0.0914999999999999,0.310481126329991,0.0779999999999994,,,,,
2018-01-05 00:00:00,24.8734,25.1088,--,25.1146,24.8325,0.979682447758301,0.243599999999997,0.946392531780933,0.235399999999999,,,,,
2018-01-04 00:00:00,24.7347,24.8652,--,24.8656,24.7189,0.524753996296818,0.129800000000003,0.527598879307214,0.130500000000001,,,,,
2018-01-03 00:00:00,24.8054,24.7354,--,24.8669,24.6763,-0.221055094351801,-0.0548000000000002,-0.282196618478236,-0.0700000000000003,,,,,
2018-01-02 00:00:00,24.6887,24.7902,--,24.8183,24.6212,-0.677105035417804,-0.169,0.411119256988006,0.101499999999998,,,,,
2017-12-29 00:00:00,24.9971,24.9592,--,25.0132,24.919,-0.0836665986124997,-0.020900000000001,-0.151617587640168,-0.0379000000000005,,,,,
2017-12-28 00:00:00,25.1492,24.9801,--,25.1535,24.9396,-0.474913643009962,-0.119199999999999,-0.6723871932308,-0.1691,,,,,
2017-12-27 00:00:00,25.1488,25.0993,--,25.2272,25.05,-0.269399334845897,-0.0678000000000019,-0.196828476905466,-0.0495000000000019,,,,,
2017-12-22 00:00:00,25.2223,25.1671,--,25.2305,25.0841,-0.10677145352067,-0.0268999999999977,-0.218853950670634,-0.0551999999999993,,,,,
2017-12-21 00:00:00,24.9572,25.194,--,25.1943,24.8588,0.841345191684213,0.2102,0.94882438735114,0.236799999999999,,,,,
2017-12-20 00:00:00,25.212,24.9838,--,25.212,24.9582,-0.873277548315944,-0.220100000000002,-0.905124543868004,-0.228200000000001,,,,,
2017-12-19 00:00:00,25.2262,25.2039,--,25.3366,25.1478,-0.106219803651892,-0.0267999999999979,-0.0884001553939863,-0.0222999999999978,,,,,
2017-12-18 00:00:00,25.0582,25.2307,--,25.2708,25.0582,0.725780373589256,0.181799999999999,0.688397410827591,0.172499999999999,,,,,
2017-12-15 00:00:00,25.0635,25.0489,--,25.1871,24.9885,-0.095322421109733,-0.0239000000000011,-0.0582520398188661,-0.0146000000000015,,,,,
2017-12-14 00:00:00,25.0892,25.0728,--,25.2107,25.0525,-0.0442514919928679,-0.011099999999999,-0.0653667713597917,-0.0164000000000009,,,,,
2017-12-13 00:00:00,25.3167,25.0839,--,25.3293,25.083,-0.951632582951955,-0.241,-0.919551126331635,-0.232800000000001,,,,,
2017-12-12 00:00:00,25.2342,25.3249,--,25.3356,25.1413,0.692224501805109,0.174099999999999,0.359432833218403,0.0906999999999982,,,,,
2017-12-11 00:00:00,25.2331,25.1508,--,25.2331,25.0262,-0.394054724102284,-0.099499999999999,-0.326158894467981,-0.0823,,,,,
2017-12-08 00:00:00,25.3122,25.2503,--,25.4928,25.2437,0.0312965486641498,0.00789999999999935,-0.244546108200794,-0.0619000000000014,,,,,
2017-12-07 00:00:00,24.9085,25.2424,--,25.3444,24.8377,1.2697635792489,0.316500000000001,1.34050625288556,0.3339,,,,,
2017-12-06 00:00:00,24.9032,24.9259,--,24.9881,24.6983,-0.0316838989644695,-0.0079000000000029,0.0911529441999437,0.0227000000000004,,,,,
2017-12-05 00:00:00,24.891,24.9338,--,25.0193,24.8341,0.159877882220628,0.0398000000000032,0.171949700695044,0.0428000000000033,,,,,
2017-12-04 00:00:00,24.6884,24.894,--,25.005,24.6884,0.834005046965946,0.2059,0.832779767016076,0.205599999999997,,,,,
2017-12-01 00:00:00,24.7577,24.6881,--,24.8628,24.6404,-0.294011930099475,-0.0728000000000009,-0.281124660206728,-0.0696000000000012,,,,,
2017-11-30 00:00:00,24.684,24.7609,--,25.0347,24.5712,0.294878909272082,0.0728000000000009,0.3115378382758,0.0768999999999984,,,,,
2017-11-29 00:00:00,24.6049,24.6881,--,24.7519,24.5616,0.794084985465582,0.194499999999998,0.338144028222012,0.0831999999999979,,,,,
2017-11-28 00:00:00,24.4189,24.4936,--,24.5051,24.3285,0.329330034571465,0.0804000000000009,0.305910585652916,0.0747,,,,,
2017-11-27 00:00:00,24.4499,24.4132,--,24.5649,24.3612,-0.181130532556475,-0.0442999999999998,-0.150102863406393,-0.0366999999999997,,,,,
2017-11-24 00:00:00,24.5403,24.4575,--,24.617,24.4329,-0.352022294745339,-0.0864000000000011,-0.337404188212853,-0.0827999999999989,,,,,
2017-11-23 00:00:00,24.5559,24.5439,--,24.5763,24.3687,0.333574520793227,0.0816000000000017,-0.0488680928005101,-0.0120000000000005,,,,,
2017-11-22 00:00:00,24.5198,24.4623,--,24.6275,24.4432,-0.227180030997641,-0.0557000000000016,-0.234504359741927,-0.057500000000001,,,,,
2017-11-21 00:00:00,24.5814,24.518,--,24.6171,24.4366,-0.251425967664497,-0.0617999999999981,-0.257918588851725,-0.0633999999999979,,,,,
2017-11-20 00:00:00,24.456,24.5798,--,24.6268,24.386,0.712945283498183,0.173999999999999,0.506215243702974,0.123799999999999,,,,,
2017-11-17 00:00:00,24.5708,24.4058,--,24.6212,24.3063,-0.607210780740303,-0.149100000000001,-0.671528806550862,-0.164999999999999,,,,,
2017-11-16 00:00:00,24.4733,24.5549,--,24.6062,24.4382,0.406863105898898,0.099499999999999,0.333424589246247,0.0816000000000017,,,,,
2017-11-15 00:00:00,24.3094,24.4554,--,24.5736,24.3036,0.587349769255452,0.142800000000001,0.600590717993866,0.146000000000001,,,,,
2017-11-14 00:00:00,24.2002,24.3126,--,24.5273,24.2002,0.36243849278426,0.0878000000000014,0.464458971413463,0.112400000000001,,,,,
2017-11-13 00:00:00,24.3822,24.2248,--,24.4994,24.1698,-0.877684712737276,-0.214500000000001,-0.645552903347535,-0.157400000000003,,,,,
2017-11-10 00:00:00,24.5904,24.4393,--,24.6947,24.4274,-0.566348638037305,-0.139199999999999,-0.614467434445961,-0.1511,,,,,
2017-11-09 00:00:00,24.6188,24.5785,--,24.7434,24.4552,-0.122720826374415,-0.0302000000000007,-0.16369603717485,-0.040300000000002,,,,,
2017-11-08 00:00:00,24.6555,24.6087,--,24.7176,24.5582,-0.258587496200225,-0.0638000000000005,-0.189815659791937,-0.0468000000000011,,,,,
2017-11-07 00:00:00,24.8683,24.6725,--,24.9508,24.6327,-0.72946591668075,-0.1813,-0.787347747936135,-0.195800000000002,,,,,
2017-11-06 00:00:00,24.9299,24.8538,--,24.9417,24.6975,-0.330443291279344,-0.0823999999999998,-0.305255937649169,-0.0761000000000003,,,,,
2017-11-03 00:00:00,25.1775,24.9362,--,25.189,24.8429,-0.954854904951427,-0.240400000000001,-0.958395392711743,-0.241299999999999,,,,,
2017-11-02 00:00:00,25.2789,25.1766,--,25.4274,25.042,-0.46453520781526,-0.1175,-0.40468533045346,-0.1023,,,,,
2017-11-01 00:00:00,25.2262,25.2941,--,25.3831,25.1877,0.585360422159398,0.147200000000002,0.269164598710871,0.0679000000000016,,,,,
2017-10-30 00:00:00,24.975,25.1469,--,25.1629,24.975,0.64637748445092,0.1615,0.688288288288277,0.171899999999997,,,,,
2017-10-27 00:00:00,24.9077,24.9854,--,25.078,24.8844,0.153926323806467,0.0383999999999993,0.311951725771549,0.0777000000000001,,,,,
2017-10-26 00:00:00,24.8438,24.947,--,25.0589,24.7632,0.356822469758589,0.0886999999999993,0.415395390399204,0.103199999999998,,,,,
2017-10-25 00:00:00,24.9649,24.8583,--,25.1022,24.8158,-0.455708570764979,-0.113800000000001,-0.426999507308262,-0.1066,,,,,
2017-10-24 00:00:00,25.0591,24.9721,--,25.1081,24.9455,-0.328883034983735,-0.0823999999999998,-0.347179268209951,-0.0869999999999997,,,,,
2017-10-23 00:00:00,25.0689,25.0545,--,25.2209,24.9757,0.12588418654838,0.0315000000000012,-0.0574416907004233,-0.0143999999999984,,,,,
2017-10-20 00:00:00,24.8253,25.023,--,25.0559,24.8253,0.338028846732183,0.0842999999999989,0.796364998610293,0.197700000000001,,,,,
2017-10-19 00:00:00,25.0614,24.9387,--,25.1426,24.9243,-0.57449726505812,-0.144099999999998,-0.489597548421071,-0.122699999999998,,,,,
2017-10-18 00:00:00,25.0865,25.0828,--,25.1526,25.0266,-0.0406487865141717,-0.0102000000000011,-0.0147489685687602,-0.00370000000000204,,,,,
2017-10-17 00:00:00,25.2264,25.093,--,25.267,25.0853,-0.444356278516161,-0.111999999999998,-0.528811086797965,-0.133400000000002,,,,,
2017-10-16 00:00:00,25.2714,25.205,--,25.3281,25.2006,-1.75519288412142,-0.450300000000002,-0.262747611924949,-0.0664000000000016,,,,,
2017-10-13 00:00:00,25.671,25.6553,--,25.7768,25.6125,0.273594603151029,0.0700000000000003,-0.0611585057068246,-0.0156999999999989,,,,,
2017-10-12 00:00:00,25.6472,25.5853,--,25.6995,25.5243,-0.188813944143845,-0.0484000000000009,-0.241351882466707,-0.0619000000000014,,,,,
2017-10-11 00:00:00,25.5006,25.6337,--,25.6693,25.5006,0.409728505901114,0.104600000000001,0.521948503172484,0.133100000000002,,,,,
2017-10-10 00:00:00,25.5236,25.5291,--,25.5854,25.4111,-0.0027418937868762,-0.000700000000001921,0.021548684354877,0.00550000000000139,,,,,
2017-10-09 00:00:00,25.5092,25.5298,--,25.5985,25.4884,0.217079824922972,0.0553000000000026,0.0807551785238335,0.0206000000000017,,,,,
2017-10-06 00:00:00,25.5245,25.4745,--,25.5947,25.4211,-0.322027796907281,-0.0823,-0.195890223118967,-0.0500000000000007,,,,,
2017-10-05 00:00:00,25.3107,25.5568,--,25.5592,25.2611,0.872681631058151,0.2211,0.972316056055338,0.246099999999998,,,,,
2017-10-04 00:00:00,25.5456,25.3357,--,25.5966,25.3209,-0.946523938728118,-0.242100000000001,-0.821667919328577,-0.209900000000001,,,,,
2017-10-02 00:00:00,25.6812,25.5778,--,25.6812,25.5214,-0.298972889746434,-0.0766999999999989,-0.402629160631126,-0.103400000000001,,,,,
2017-09-29 00:00:00,25.5046,25.6545,--,25.6594,25.4975,0.518372240637552,0.132299999999997,0.587737114089218,0.149899999999999,,,,,
2017-09-28 00:00:00,25.6701,25.5222,--,25.7029,25.4905,-0.640409239022517,-0.164499999999997,-0.576156695922493,-0.1479,,,,,
2017-09-27 00:00:00,25.5586,25.6867,--,25.7346,25.5586,0.449323082458015,0.114899999999999,0.501201161252963,0.1281,,,,,
2017-09-26 00:00:00,25.5641,25.5718,--,25.6932,25.5381,0.115494689201829,0.0294999999999987,0.0301203641043487,0.00769999999999982,,,,,
2017-09-25 00:00:00,25.4431,25.5423,--,25.5868,25.3758,0.585184514269295,0.148600000000002,0.389889596786554,0.0991999999999997,,,,,
2017-09-22 00:00:00,25.3883,25.3937,--,25.5061,25.3033,-0.14824193713284,-0.037700000000001,0.0212696399522539,0.00539999999999807,,,,,
2017-09-21 00:00:00,25.7455,25.4314,--,25.7849,25.3532,-1.07669926327009,-0.276800000000001,-1.22001903245227,-0.3141,,,,,
2017-09-20 00:00:00,25.66,25.7082,--,25.8294,25.6338,0.113321728565266,0.0291000000000032,0.187840997661736,0.0482000000000014,,,,,
2017-09-19 00:00:00,25.5103,25.6791,--,25.7688,25.4203,0.56786806662463,0.145,0.661693512032385,0.168799999999997,,,,,
2017-09-18 00:00:00,25.3834,25.5341,--,25.6415,25.3834,0.640479906667289,0.162499999999998,0.593695092068032,0.150699999999997,,,,,
2017-09-15 00:00:00,25.421,25.3716,--,25.5009,25.2647,-0.191971802174631,-0.0488,-0.194327524487623,-0.0493999999999986,,,,,
2017-09-14 00:00:00,25.499,25.4204,--,25.499,25.3321,-0.264048933407092,-0.0672999999999995,-0.308247382250277,-0.078599999999998,,,,,
2017-09-13 00:00:00,25.463,25.4877,--,25.5121,25.2932,0.126888597311373,0.0322999999999993,0.0970034952676404,0.0246999999999993,,,,,
2017-09-12 00:00:00,25.4454,25.4554,--,25.5557,25.4143,0.0920100660585181,0.0234000000000023,0.039299834154706,0.0100000000000016,,,,,
2017-09-11 00:00:00,25.1669,25.432,--,25.4438,25.1669,1.0678249673135,0.268699999999999,1.0533677171205,0.2651,,,,,
2017-09-08 00:00:00,25.2043,25.1633,--,25.2043,25.0387,-0.163462873693189,-0.0411999999999999,-0.16267065540404,-0.0410000000000004,,,,,
2017-09-07 00:00:00,25.1563,25.2045,--,25.2765,25.0511,0.132691856931164,0.0334000000000003,0.191602103647984,0.0481999999999978,,,,,
2017-09-06 00:00:00,25.263,25.1711,--,25.2855,25.0173,-0.366533801462181,-0.0926000000000009,-0.363773106915262,-0.0919000000000025,,,,,
2017-09-05 00:00:00,25.4335,25.2637,--,25.5266,25.2258,-0.679729209092404,-0.172899999999999,-0.667623410069391,-0.169799999999999,,,,,
2017-09-04 00:00:00,25.5777,25.4366,--,25.5777,25.3922,-0.615764509146612,-0.157600000000002,-0.551652415971732,-0.141100000000002,,,,,
2017-09-01 00:00:00,25.6755,25.5942,--,25.7314,25.5531,-0.252154223290938,-0.0646999999999984,-0.316644271776592,-0.0812999999999988,,,,,
2017-08-31 00:00:00,25.4659,25.6589,--,25.7038,25.4484,0.807753807954177,0.2056,0.757876218786683,0.192999999999998,,,,,
2017-08-30 00:00:00,25.235,25.4533,--,25.5238,25.235,0.978311321989777,0.246599999999997,0.865068357440061,0.218299999999999,,,,,
2017-08-29 00:00:00,25.4307,25.2067,--,25.4307,24.9287,-0.89680280560491,-0.228099999999998,-0.88082514441207,-0.224,,,,,
2017-08-28 00:00:00,25.4883,25.4348,--,25.5485,25.3977,-0.349865421307711,-0.0893000000000015,-0.209900228732397,-0.0534999999999997,,,,,
2017-08-25 00:00:00,25.6219,25.5241,--,25.6919,25.5088,-0.347478438767657,-0.0889999999999986,-0.381704713545832,-0.0977999999999994,,,,,
2017-08-24 00:00:00,25.6283,25.6131,--,25.7509,25.6097,0.0171816609199233,0.0044000000000004,-0.0593094352727263,-0.0152000000000001,,,,,
2017-08-23 00:00:00,25.8062,25.6087,--,25.8608,25.5886,-0.768780684385303,-0.198399999999999,-0.765319961869634,-0.197500000000002,,,,,
2017-08-22 00:00:00,25.6656,25.8071,--,25.8406,25.6656,0.546228800517398,0.1402,0.551321613365739,0.141499999999997,,,,,
2017-08-21 00:00:00,25.747,25.6669,--,25.83,25.6372,-0.290191751872455,-0.0747,-0.311104206315305,-0.0801000000000016,,,,,
2017-08-18 00:00:00,25.8345,25.7416,--,25.8589,25.6626,-0.599685676664004,-0.1553,-0.359596663376493,-0.0929000000000002,,,,,
2017-08-17 00:00:00,26.06,25.8969,--,26.1131,25.8855,-0.702451294281858,-0.183200000000003,-0.625863392171911,-0.1631,,,,,
2017-08-16 00:00:00,26.1036,26.0801,--,26.2023,26.0489,-0.0934704744392728,-0.0244,-0.0900258968111621,-0.0234999999999985,,,,,
2017-08-15 00:00:00,26.2333,26.1045,--,26.3219,26.0954,-0.426452245358799,-0.111799999999999,-0.490979022845003,-0.128799999999998,,,,,
2017-08-14 00:00:00,25.8267,26.2163,--,26.247,25.8267,1.48454677773993,0.383500000000002,1.50851638033509,0.389600000000002,,,,,
2017-08-11 00:00:00,26.2681,25.8328,--,26.2681,25.8029,-1.72149452355499,-0.452500000000001,-1.65714307467994,-0.435300000000002,,,,,
2017-08-10 00:00:00,26.6507,26.2853,--,26.6634,26.2312,-1.06368964050603,-0.282600000000002,-1.37107092871857,-0.365400000000001,,,,,
