iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:48,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Industrial Goods & Services UCITS (DE) ETF iNAV,SXNPNAV.DE,Last,62.3173,EUR,-0.3417,-0.0055,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,81.8797,2022-01-04 00:00:00,Max,--,--,Advancing,0,Up days,1932.0,Up,0.184246326863777,2020-02-12 00:00:00,0.103703342437248,2008-10-13
Low,14.8466,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1715.0,Down,-0.116859508349386,2020-03-12 00:00:00,-0.54742873651772,2008-04-29
Average,42.8858792214912,,Average,--,,,,Unchanged,0.0,Period,0.846400531125054,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXNPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2019-01-17 00:00:00,47.8471,47.8965,--,47.9425,47.5149,0.118729841533293,0.0568000000000026,0.103245546752062,0.0494000000000057,,,,,
2019-01-16 00:00:00,47.4263,47.8397,--,47.897,47.3554,0.857845204162521,0.4069,0.871668251581934,0.413400000000003,,,,,
2019-01-15 00:00:00,47.2208,47.4328,--,47.8495,47.2208,0.24430862350266,0.115600000000001,0.448954697929733,0.212000000000003,,,,,
2019-01-14 00:00:00,47.5553,47.3172,--,47.5553,47.1162,-0.546271210309165,-0.259900000000002,-0.500680260664958,-0.238100000000003,,,,,
2019-01-11 00:00:00,47.7303,47.5771,--,47.9473,47.4101,-0.298619435200627,-0.142499999999998,-0.320970117514447,-0.153199999999998,,,,,
2019-01-10 00:00:00,47.7283,47.7196,--,47.7481,47.0959,-0.0444064615590864,-0.0212000000000003,-0.0182281790887115,-0.00869999999999749,,,,,
2019-01-09 00:00:00,47.2205,47.7408,--,48.0988,47.2205,1.1072048794951,0.522799999999997,1.10185194989464,0.520299999999999,,,,,
2019-01-08 00:00:00,46.3506,47.218,--,47.7064,46.3337,1.88699601885918,0.874500000000005,1.87138893563407,0.867400000000004,,,,,
2019-01-07 00:00:00,46.3829,46.3435,--,46.7494,46.0326,-0.0700793513886468,-0.0324999999999989,-0.0849450983013148,-0.0394000000000005,,,,,
2019-01-04 00:00:00,44.5988,46.376,--,46.4542,44.5988,3.91333086859588,1.7465,3.98486057920841,1.7772,,,,,
2019-01-03 00:00:00,45.692,44.6295,--,45.692,44.5678,-2.25796914181842,-1.031,-2.32535235927515,-1.0625,,,,,
2019-01-02 00:00:00,45.4614,45.6605,--,45.7563,44.8703,0.414319989620012,0.188400000000001,0.437953956543356,0.199100000000001,,,,,
2018-12-28 00:00:00,44.6012,45.4721,--,45.584,44.6012,1.95035222477814,0.869899999999994,1.95263804561312,0.870899999999999,,,,,
2018-12-27 00:00:00,45.1789,44.6022,--,45.6163,44.3398,-1.26183803312655,-0.569999999999993,-1.27648083508008,-0.576699999999995,,,,,
2018-12-21 00:00:00,45.2758,45.1722,--,45.3785,44.8718,-0.235650601052595,-0.106700000000004,-0.228819811024875,-0.1036,,,,,
2018-12-20 00:00:00,46.1427,45.2789,--,46.1427,45.1313,-1.87818556915503,-0.866700000000002,-1.87201875919701,-0.863799999999998,,,,,
2018-12-19 00:00:00,46.3061,46.1456,--,46.3417,46.0751,-0.39908915293381,-0.184899999999999,-0.346606602585834,-0.160499999999999,,,,,
2018-12-18 00:00:00,46.2042,46.3305,--,46.6517,45.9262,0.28116517967299,0.129899999999999,0.273351773215423,0.126300000000001,,,,,
2018-12-17 00:00:00,46.6422,46.2006,--,46.71,45.985,-0.984569224174872,-0.459399999999995,-0.946782098614562,-0.441600000000001,,,,,
2018-12-14 00:00:00,47.1576,46.66,--,47.1576,46.3608,-1.09901756096528,-0.518500000000003,-1.05518516633587,-0.497600000000006,,,,,
2018-12-13 00:00:00,47.2895,47.1785,--,47.6265,47.133,-0.290177910972663,-0.137300000000003,-0.234724410281346,-0.110999999999997,,,,,
2018-12-12 00:00:00,46.2664,47.3158,--,47.3893,46.2664,2.22685054153497,1.0307,2.26816869261496,1.04940000000001,,,,,
2018-12-11 00:00:00,45.4888,46.2851,--,46.6899,45.4888,1.80268555278178,0.819600000000001,1.75054079245881,0.796300000000002,,,,,
2018-12-10 00:00:00,46.3242,45.4655,--,46.3242,45.4002,-1.99499902998426,-0.9255,-1.85367475315278,-0.858699999999999,,,,,
2018-12-07 00:00:00,46.2993,46.391,--,47.089,46.2993,0.173610361342754,0.0803999999999974,0.198059149922344,0.0916999999999959,,,,,
2018-12-06 00:00:00,47.8998,46.3106,--,47.8998,46.1979,-3.31432770819719,-1.5875,-3.31775915557058,-1.5892,,,,,
2018-12-05 00:00:00,48.718,47.8981,--,48.718,47.8916,-1.70090853306901,-0.828800000000001,-1.68295086005173,-0.819900000000004,,,,,
2018-12-04 00:00:00,49.5728,48.7269,--,49.5728,48.7219,-1.73036549433395,-0.857999999999997,-1.70637930478004,-0.8459,,,,,
2018-12-03 00:00:00,49.7975,49.5849,--,49.8323,49.1671,1.7234658876434,0.8401,-0.426929062703955,-0.212600000000002,,,,,
2018-11-30 00:00:00,48.9016,48.7448,--,48.9712,48.5537,-0.354672995586527,-0.173500000000004,-0.3206439053119,-0.156800000000004,,,,,
2018-11-29 00:00:00,48.3969,48.9183,--,49.132,48.3969,1.01159650122655,0.489899999999999,1.07734173056539,0.5214,,,,,
2018-11-28 00:00:00,48.5298,48.4284,--,48.7325,48.3927,-0.168830124736391,-0.0818999999999974,-0.208943782995187,-0.101399999999998,,,,,
2018-11-27 00:00:00,48.6475,48.5103,--,48.7948,48.2595,-0.30969359445963,-0.150700000000001,-0.282028881237474,-0.1372,,,,,
2018-11-26 00:00:00,47.9427,48.661,--,48.7217,47.9427,1.48999094826329,0.714400000000005,1.49824686552906,0.718299999999999,,,,,
2018-11-23 00:00:00,47.6284,47.9466,--,47.9532,47.4234,0.647168349836152,0.308299999999996,0.668088787362157,0.318199999999997,,,,,
2018-11-22 00:00:00,47.9924,47.6383,--,47.9924,47.4522,-0.74713158558156,-0.358599999999996,-0.73782515564965,-0.354100000000003,,,,,
2018-11-21 00:00:00,47.367,47.9969,--,48.0147,47.3638,1.3080131371208,0.619699999999995,1.3298287837524,0.629899999999999,,,,,
2018-11-20 00:00:00,47.9436,47.3772,--,47.9436,46.9307,-1.19684428511545,-0.573899999999995,-1.18138813105399,-0.566400000000002,,,,,
2018-11-19 00:00:00,48.6205,47.9511,--,48.9659,47.911,-1.34837933198235,-0.6554,-1.37678551228392,-0.669400000000003,,,,,
2018-11-16 00:00:00,48.7659,48.6065,--,49.353,48.3467,-0.33463400431006,-0.163200000000003,-0.326867749800588,-0.159400000000005,,,,,
2018-11-15 00:00:00,49.2669,48.7697,--,49.7639,48.5216,-1.11737846912458,-0.551099999999998,-1.00919684412861,-0.497199999999999,,,,,
2018-11-14 00:00:00,49.8963,49.3208,--,49.8963,48.8259,-1.24364511562435,-0.621099999999998,-1.15339213528858,-0.575499999999998,,,,,
2018-11-13 00:00:00,49.2935,49.9419,--,50.0085,49.2935,1.39622610863642,0.6877,1.31538640997291,0.648399999999995,,,,,
2018-11-12 00:00:00,49.8441,49.2542,--,50.2405,49.2472,-1.26173732449142,-0.629400000000004,-1.18349012220102,-0.5899,,,,,
2018-11-09 00:00:00,50.4381,49.8836,--,50.4381,49.7141,-1.10309278350515,-0.556399999999996,-1.09936734333767,-0.554499999999997,,,,,
2018-11-08 00:00:00,50.5305,50.44,--,51.0061,50.3848,-0.108921675413407,-0.0549999999999997,-0.179099751635163,-0.0905000000000058,,,,,
2018-11-07 00:00:00,50.1152,50.495,--,50.805,50.1152,0.795062349416227,0.398299999999999,0.757853904603785,0.379799999999996,,,,,
2018-11-06 00:00:00,49.9828,50.0967,--,50.3283,49.955,0.29750881414909,0.148600000000002,0.227878390166219,0.113900000000001,,,,,
2018-11-05 00:00:00,50.62,49.9481,--,50.62,49.9213,-1.28658414872992,-0.651000000000003,-1.32734097194785,-0.671900000000001,,,,,
2018-11-02 00:00:00,50.2739,50.5991,--,51.3375,50.2739,0.670084735477677,0.336799999999997,0.646856519983535,0.325200000000002,,,,,
2018-11-01 00:00:00,50.3174,50.2623,--,50.7342,49.9577,0.0439886783890227,0.0221000000000018,-0.10950486312885,-0.0550999999999959,,,,,
2018-10-31 00:00:00,49.009,50.2402,--,50.5295,49.009,2.53060191591055,1.24,2.51219163827052,1.2312,,,,,
2018-10-30 00:00:00,49.1311,49.0002,--,49.2842,48.4158,-0.270286772637541,-0.132800000000003,-0.266430020903265,-0.130900000000004,,,,,
2018-10-29 00:00:00,48.6667,49.133,--,49.968,48.6667,0.884559629749796,0.430800000000005,0.958150028664372,0.466300000000004,,,,,
2018-10-26 00:00:00,49.2515,48.7022,--,49.2515,47.9314,-1.08617503097265,-0.534800000000004,-1.11529598083308,-0.549300000000002,,,,,
2018-10-25 00:00:00,48.375,49.237,--,49.2465,47.8733,1.76403112631373,0.853500000000004,1.78191214470285,0.862000000000002,,,,,
2018-10-24 00:00:00,48.3411,48.3835,--,49.1947,48.1862,0.157947469528344,0.0762999999999963,0.0877100438343369,0.0424000000000007,,,,,
2018-10-23 00:00:00,49.4397,48.3072,--,49.4397,48.2142,-2.32721773133676,-1.151,-2.29066923949781,-1.1325,,,,,
2018-10-22 00:00:00,49.5848,49.4582,--,50.0621,49.3834,-0.299957667264703,-0.148800000000001,-0.255320178764467,-0.126600000000003,,,,,
2018-10-19 00:00:00,50.3512,49.607,--,50.4622,49.3356,-1.42594277947564,-0.717599999999997,-1.47801839876706,-0.744199999999999,,,,,
2018-10-18 00:00:00,50.9015,50.3246,--,51.0925,50.3122,-1.04452196209676,-0.531200000000005,-1.13336542145124,-0.576900000000002,,,,,
2018-10-17 00:00:00,51.0848,50.8558,--,51.4755,50.6448,-0.184887144259079,-0.0942000000000007,-0.448274242044599,-0.228999999999999,,,,,
2018-10-16 00:00:00,49.9463,50.95,--,51.2819,49.7488,2.04367749791707,1.0204,2.00955826557723,1.0037,,,,,
2018-10-15 00:00:00,50.2575,49.9296,--,50.2575,49.62,-0.744866741014182,-0.374699999999997,-0.652439934338158,-0.3279,,,,,
2018-10-12 00:00:00,50.0957,50.3043,--,50.819,50.0957,0.453700393992456,0.227199999999996,0.416403004649096,0.208599999999997,,,,,
2018-10-11 00:00:00,50.165,50.0771,--,50.7175,49.85,-1.79824724821107,-0.917000000000002,-0.175221768165051,-0.0878999999999976,,,,,
2018-10-10 00:00:00,52.8287,50.9941,--,52.8287,50.9941,-3.43782191116767,-1.8155,-3.47273357095669,-1.83459999999999,,,,,
2018-10-09 00:00:00,52.8346,52.8096,--,53.0656,52.2329,-0.0132534089661165,-0.0069999999999979,-0.0473174775620495,-0.0249999999999986,,,,,
2018-10-08 00:00:00,53.7628,52.8166,--,53.7628,52.7758,-1.72540511574336,-0.927299999999995,-1.7599529786395,-0.946199999999997,,,,,
2018-10-05 00:00:00,54.3359,53.7439,--,54.3773,53.7341,-1.04890856065517,-0.569700000000005,-1.08951908406782,-0.592000000000006,,,,,
2018-10-04 00:00:00,55.0636,54.3136,--,55.0636,54.2303,-0.823524685654603,-0.451000000000001,-1.36206132544912,-0.75,,,,,
2018-10-02 00:00:00,55.5264,54.7646,--,55.5264,54.6204,-1.35117365310449,-0.750099999999996,-1.37196000461042,-0.761800000000001,,,,,
2018-10-01 00:00:00,55.5367,55.5147,--,55.7476,55.4509,-0.00252179097595804,-0.00140000000000384,-0.0396134448031762,-0.0220000000000056,,,,,
2018-09-28 00:00:00,55.8211,55.5161,--,55.8448,55.3859,-0.476498649203413,-0.265799999999999,-0.546388372855425,-0.305,,,,,
2018-09-27 00:00:00,55.6188,55.7819,--,55.8734,55.1928,0.372109092021429,0.206800000000001,0.293246168561709,0.1631,,,,,
2018-09-26 00:00:00,55.5034,55.5751,--,55.5849,55.2955,0.192542407104598,0.1068,0.129181275381328,0.0716999999999999,,,,,
2018-09-25 00:00:00,55.3986,55.4683,--,55.598,55.3449,0.0940158293062242,0.0520999999999958,0.125815453820128,0.0696999999999974,,,,,
2018-09-24 00:00:00,55.7293,55.4162,--,55.7435,55.3443,-0.541834700034632,-0.301899999999996,-0.561822954890872,-0.313099999999999,,,,,
2018-09-21 00:00:00,55.5607,55.7181,--,55.8398,55.5607,0.207363657945279,0.115299999999998,0.283293766997181,0.157400000000003,,,,,
2018-09-20 00:00:00,55.3912,55.6028,--,55.6433,55.3412,0.383097493076448,0.212200000000003,0.382010138794618,0.211600000000004,,,,,
2018-09-19 00:00:00,55.2206,55.3906,--,55.5166,55.2206,0.342381380249848,0.189,0.307856126155822,0.170000000000002,,,,,
2018-09-18 00:00:00,55.1891,55.2016,--,55.486,55.0014,0.0166689616686353,0.00919999999999987,0.0226493999720882,0.0124999999999957,,,,,
2018-09-17 00:00:00,55.1847,55.1924,--,55.2201,54.8802,0.109373667972013,0.060299999999998,0.0139531428095103,0.00769999999999982,,,,,
2018-09-14 00:00:00,54.7603,55.1321,--,55.1388,54.7603,0.637976291742267,0.349499999999999,0.678959026886267,0.3718,,,,,
2018-09-13 00:00:00,55.1114,54.7826,--,55.2273,54.7522,-0.541928175000131,-0.298499999999997,-0.596609775835854,-0.328800000000001,,,,,
2018-09-12 00:00:00,54.8621,55.0811,--,55.3241,54.8575,0.444038397012264,0.243499999999997,0.399182678023629,0.219000000000001,,,,,
2018-09-11 00:00:00,54.6015,54.8376,--,54.8376,54.4291,0.395999362885914,0.216300000000004,0.432405703140024,0.2361,,,,,
2018-09-10 00:00:00,54.4,54.6213,--,54.7478,54.3,0.512302435092713,0.278399999999998,0.406801470588234,0.221299999999999,,,,,
2018-09-07 00:00:00,54.4305,54.3429,--,54.5786,54.1354,-0.179461651781948,-0.0977000000000032,-0.160939179320421,-0.0876000000000019,,,,,
2018-09-06 00:00:00,54.398,54.4406,--,54.8343,54.2536,0.122669148249444,0.0667000000000044,0.0783117026361267,0.0426000000000002,,,,,
2018-09-05 00:00:00,55.0902,54.3739,--,55.1274,54.3692,-1.28374575624989,-0.707100000000004,-1.300231257102,-0.716300000000004,,,,,
2018-09-04 00:00:00,55.6756,55.081,--,55.9352,54.929,-1.03526587755043,-0.5762,-1.06797232539928,-0.5946,,,,,
2018-09-03 00:00:00,55.6371,55.6572,--,55.7817,55.4752,-0.0405892262543994,-0.0225999999999971,0.0361269728292928,0.0201000000000064,,,,,
2018-08-31 00:00:00,56.172,55.6798,--,56.172,55.6065,-0.880295793628051,-0.494500000000002,-0.876237271238334,-0.492199999999997,,,,,
2018-08-30 00:00:00,56.2708,56.1743,--,56.2708,55.8635,-0.0963923988724481,-0.0541999999999945,-0.171492141572537,-0.0964999999999989,,,,,
2018-08-29 00:00:00,56.0062,56.2285,--,56.2548,55.9376,0.445164551896853,0.249199999999995,0.396920340962245,0.222299999999997,,,,,
2018-08-28 00:00:00,55.7745,55.9793,--,56.1199,55.7745,0.31916876339577,0.178100000000001,0.367192892809436,0.204799999999999,,,,,
2018-08-27 00:00:00,55.3315,55.8012,--,55.8109,55.3315,0.845420668167877,0.467800000000004,0.848883547346454,0.469700000000003,,,,,
2018-08-24 00:00:00,55.315,55.3334,--,55.5387,55.2168,0.0140983559147954,0.00779999999999603,0.0332640332640328,0.0183999999999998,,,,,
2018-08-23 00:00:00,55.2228,55.3256,--,55.5054,55.2228,0.206296853746581,0.113900000000001,0.186154993951777,0.102800000000002,,,,,
2018-08-22 00:00:00,55.2044,55.2117,--,55.3916,55.0945,-0.00470892504297084,-0.00260000000000105,0.0132235836273934,0.00730000000000075,,,,,
2018-08-21 00:00:00,55.0584,55.2143,--,55.3964,54.9369,0.212533486275166,0.117100000000001,0.283153887508541,0.155900000000003,,,,,
2018-08-20 00:00:00,54.6389,55.0972,--,55.1992,54.6389,0.82254147933033,0.4495,0.838779697248666,0.458300000000001,,,,,
2018-08-17 00:00:00,54.4991,54.6477,--,54.7481,54.3382,0.299350642199814,0.1631,0.272665053184368,0.148600000000002,,,,,
2018-08-16 00:00:00,54.1813,54.4846,--,54.552,54.1813,0.526205087141192,0.285200000000003,0.559787232864476,0.3033,,,,,
2018-08-15 00:00:00,55.0883,54.1994,--,55.2566,54.0403,-1.64447896402544,-0.906200000000005,-1.6135912707417,-0.8889,,,,,
2018-08-14 00:00:00,55.1659,55.1056,--,55.4773,54.9294,-0.0765216382158382,-0.042199999999994,-0.109306655016954,-0.060299999999998,,,,,
2018-08-13 00:00:00,55.2164,55.1478,--,55.3073,54.9645,-0.137621822475093,-0.0760000000000005,-0.12423845089503,-0.0686000000000035,,,,,
2018-08-10 00:00:00,55.7653,55.2238,--,55.7653,55.0594,-0.856183135939047,-0.476900000000001,-0.971033958393492,-0.541500000000006,,,,,
2018-08-09 00:00:00,55.5118,55.7007,--,55.7035,55.3318,0.333419795516933,0.185099999999998,0.34028801083733,0.188899999999997,,,,,
2018-08-08 00:00:00,55.4345,55.5156,--,55.6623,55.431,0.0596584508628801,0.0330999999999975,0.146298785052628,0.0810999999999993,,,,,
2018-08-07 00:00:00,55.2077,55.4825,--,55.6742,55.2077,0.500123174124738,0.2761,0.497756653510288,0.274799999999999,,,,,
2018-08-06 00:00:00,55.2341,55.2064,--,55.5666,55.0582,-0.0143078876305583,-0.00789999999999935,-0.0501501789655228,-0.0276999999999958,,,,,
2018-08-03 00:00:00,54.9958,55.2143,--,55.4546,54.9873,0.417205450951076,0.229399999999998,0.397303066779643,0.218499999999999,,,,,
2018-08-02 00:00:00,55.6211,54.9849,--,55.6211,54.7324,-1.12638978049425,-0.626399999999997,-1.14381053233394,-0.636199999999995,,,,,
2018-08-01 00:00:00,55.7638,55.6113,--,55.8915,55.5848,-0.255587959923805,-0.142499999999998,-0.273474906659882,-0.152500000000003,,,,,
2018-07-31 00:00:00,55.8415,55.7538,--,55.947,55.4949,-0.181898258718056,-0.101600000000005,-0.15705165513105,-0.0877000000000052,,,,,
2018-07-30 00:00:00,56.0029,55.8554,--,56.0636,55.7332,-0.294357581091133,-0.164899999999996,-0.263379217861921,-0.147499999999994,,,,,
2018-07-27 00:00:00,55.9078,56.0203,--,56.1282,55.8637,0.155363342832726,0.0869,0.201224158346415,0.112499999999997,,,,,
2018-07-26 00:00:00,55.2009,55.9334,--,55.9883,55.2009,1.33449765203779,0.736599999999996,1.32697111822452,0.732500000000002,,,,,
2018-07-25 00:00:00,55.4231,55.1968,--,55.4563,55.1232,-0.36408928039567,-0.201699999999995,-0.408313501049192,-0.226299999999995,,,,,
2018-07-24 00:00:00,54.9541,55.3985,--,55.6781,54.9541,0.837116344428139,0.459899999999998,0.808674875941926,0.444400000000002,,,,,
2018-07-23 00:00:00,55.0332,54.9386,--,55.0332,54.6972,-0.0927448099276989,-0.0510000000000019,-0.171896237180465,-0.0945999999999998,,,,,
2018-07-20 00:00:00,55.2619,54.9896,--,55.372,54.4757,-0.55177078454173,-0.305099999999996,-0.492744549137822,-0.272299999999994,,,,,
2018-07-19 00:00:00,55.4325,55.2947,--,55.7055,55.2395,-0.219970189437829,-0.121900000000004,-0.248590628241553,-0.137799999999999,,,,,
2018-07-18 00:00:00,55.1636,55.4166,--,55.5308,55.1636,0.410399691248977,0.226500000000001,0.458635767063789,0.253,,,,,
2018-07-17 00:00:00,54.8215,55.1901,--,55.2674,54.7181,0.678791637783216,0.372100000000003,0.672363944802679,0.368600000000001,,,,,
2018-07-16 00:00:00,55.1717,54.818,--,55.5562,54.785,-0.643430663549207,-0.355000000000004,-0.641089544095983,-0.353700000000003,,,,,
2018-07-13 00:00:00,54.7624,55.173,--,55.2857,54.7624,0.709509841323153,0.3887,0.74978452368779,0.410600000000002,,,,,
2018-07-12 00:00:00,54.3199,54.7843,--,54.8232,54.282,0.919403446980021,0.499099999999999,0.854935299954538,0.464400000000005,,,,,
2018-07-11 00:00:00,54.8864,54.2852,--,54.8864,54.0839,-1.09156899149666,-0.5991,-1.09535331156716,-0.601199999999999,,,,,
2018-07-10 00:00:00,54.2915,54.8843,--,54.9729,54.2915,1.12336157244826,0.609700000000004,1.09188362819227,0.592800000000004,,,,,
2018-07-09 00:00:00,53.8408,54.2746,--,54.3296,53.8408,0.86003441624328,0.462800000000001,0.805708681891796,0.433799999999998,,,,,
2018-07-06 00:00:00,53.6842,53.8118,--,53.8963,53.4491,0.224057811757914,0.1203,0.237686321114967,0.127600000000001,,,,,
2018-07-05 00:00:00,53.5167,53.6915,--,54.0163,53.5167,0.210718458489017,0.112899999999996,0.326627015492356,0.174799999999998,,,,,
2018-07-04 00:00:00,53.8722,53.5786,--,53.8722,53.3975,-0.490872519867984,-0.264299999999999,-0.544993521705068,-0.293599999999998,,,,,
2018-07-03 00:00:00,53.4632,53.8429,--,54.0487,53.4632,0.670665355375978,0.358699999999999,0.710208143171377,0.3797,,,,,
2018-07-02 00:00:00,54.2161,53.4842,--,54.2161,53.3842,-1.33158690919825,-0.721800000000002,-1.34996799843588,-0.731899999999996,,,,,
2018-06-29 00:00:00,53.3041,54.206,--,54.3923,53.3041,1.58793223972849,0.847300000000004,1.69198992197599,0.901900000000005,,,,,
2018-06-28 00:00:00,53.9781,53.3587,--,54.0774,53.0466,-1.17167025057741,-0.632600000000004,-1.14750241301565,-0.619399999999999,,,,,
2018-06-27 00:00:00,53.3341,53.9913,--,54.3076,52.8551,1.25102673832895,0.667100000000005,1.23223228666089,0.657200000000003,,,,,
2018-06-26 00:00:00,53.4063,53.3242,--,53.7405,53.2902,-0.154661953159522,-0.0825999999999993,-0.153727181999135,-0.0821000000000041,,,,,
2018-06-25 00:00:00,54.7013,53.4068,--,54.7013,53.4036,-2.41287255172465,-1.3205,-2.36648854780418,-1.29450000000001,,,,,
2018-06-22 00:00:00,54.4738,54.7273,--,54.7654,54.4086,0.70995463871994,0.385799999999996,0.465361329666743,0.253500000000003,,,,,
2018-06-21 00:00:00,54.9796,54.3415,--,55.1905,54.2446,-1.18092266174949,-0.6494,-1.16061229983484,-0.638099999999994,,,,,
2018-06-20 00:00:00,54.8535,54.9909,--,55.3712,54.8535,0.236780226390344,0.129900000000006,0.25048538379503,0.137400000000007,,,,,
2018-06-19 00:00:00,55.7238,54.861,--,55.7238,54.6915,-1.58279111570359,-0.882300000000001,-1.54835097391061,-0.8628,,,,,
2018-06-18 00:00:00,56.2193,55.7433,--,56.2193,55.3937,-0.834513381389168,-0.469100000000005,-0.846684323710895,-0.475999999999999,,,,,
2018-06-15 00:00:00,56.7303,56.2124,--,57.0871,56.2114,-0.912392032434328,-0.517599999999995,-0.912916025474918,-0.517899999999997,,,,,
2018-06-14 00:00:00,55.7833,56.73,--,56.8233,55.4791,2.20461461131438,1.22369999999999,1.69710289638655,0.9467,,,,,
2018-06-13 00:00:00,55.5381,55.5063,--,55.6174,55.1847,-0.0408795404203216,-0.0227000000000004,-0.0572579904605972,-0.0317999999999969,,,,,
2018-06-12 00:00:00,55.4506,55.529,--,55.6665,55.4161,0.172639911389004,0.0957000000000008,0.14138710852543,0.078400000000002,,,,,
2018-06-11 00:00:00,55.1795,55.4333,--,55.466,55.1795,0.462502333353273,0.255200000000002,0.459953424732021,0.253800000000005,,,,,
2018-06-08 00:00:00,55.368,55.1781,--,55.368,54.7747,-0.26047409539028,-0.144100000000002,-0.342977893368013,-0.189900000000002,,,,,
2018-06-07 00:00:00,55.4011,55.3222,--,55.7707,55.199,-0.182594355452749,-0.101199999999999,-0.142415944809755,-0.0788999999999973,,,,,
2018-06-06 00:00:00,55.3578,55.4234,--,55.6198,55.1723,0.0996962155172089,0.0551999999999993,0.118501819075186,0.0656000000000034,,,,,
2018-06-05 00:00:00,55.4815,55.3682,--,55.8374,55.2832,-0.20691022475352,-0.114799999999995,-0.20421221488243,-0.113299999999995,,,,,
2018-06-04 00:00:00,55.4087,55.483,--,55.7228,55.333,0.133371594196612,0.0738999999999947,0.134094465309588,0.0742999999999938,,,,,
2018-06-01 00:00:00,54.5472,55.4091,--,55.5049,54.5472,1.53542527926819,0.837900000000005,1.58009943681803,0.861900000000006,,,,,
2018-05-31 00:00:00,54.733,54.5712,--,55.1937,54.4663,-0.342229348449383,-0.187400000000004,-0.295616903878829,-0.1618,,,,,
2018-05-30 00:00:00,54.934,54.7586,--,54.9863,54.5996,-0.363910288835589,-0.199999999999996,-0.319292241599003,-0.175399999999996,,,,,
2018-05-29 00:00:00,55.5768,54.9586,--,55.5768,54.7031,-1.02043756708666,-0.566600000000001,-1.11233464323243,-0.618200000000002,,,,,
2018-05-28 00:00:00,55.564,55.5252,--,55.9538,55.4722,-0.196640220294566,-0.109400000000001,-0.0698293859333416,-0.0388000000000019,,,,,
2018-05-25 00:00:00,55.4348,55.6346,--,55.868,55.4348,0.383602179639858,0.212600000000002,0.360423416337745,0.199799999999996,,,,,
2018-05-24 00:00:00,55.5725,55.422,--,55.9181,55.2333,-0.244789229273917,-0.136000000000003,-0.27081740069279,-0.150500000000001,,,,,
2018-05-23 00:00:00,56.1942,55.558,--,56.1942,55.4161,-1.16995785874764,-0.657699999999998,-1.13214531037011,-0.636200000000002,,,,,
2018-05-22 00:00:00,56.0016,56.2157,--,56.3312,56.0016,1.02851371411524,0.572299999999998,0.382310505414122,0.214099999999995,,,,,
2018-05-18 00:00:00,55.4928,55.6434,--,55.6571,55.3675,0.257836444127323,0.143099999999997,0.271386558256201,0.150599999999997,,,,,
2018-05-17 00:00:00,55.2187,55.5003,--,55.5011,55.0684,0.57280888370223,0.316100000000006,0.509972165226643,0.281600000000005,,,,,
2018-05-16 00:00:00,54.9601,55.1842,--,55.2905,54.9176,0.480331534366094,0.263799999999996,0.407750349799218,0.2241,,,,,
2018-05-15 00:00:00,54.8283,54.9204,--,55.0817,54.7146,0.1933798417934,0.106000000000002,0.167978945179774,0.0921000000000021,,,,,
2018-05-14 00:00:00,55.0436,54.8144,--,55.1325,54.6699,-0.440091759949289,-0.2423,-0.416397183323763,-0.229199999999999,,,,,
2018-05-11 00:00:00,55.0257,55.0567,--,55.154,54.9542,0.0928996320374619,0.0510999999999981,0.0563373114744543,0.0309999999999988,,,,,
2018-05-10 00:00:00,54.8474,55.0056,--,55.1206,54.8457,0.319530771250992,0.175200000000004,0.2884366442165,0.158200000000001,,,,,
2018-05-09 00:00:00,54.5196,54.8304,--,54.8638,54.4911,0.609007587364785,0.331899999999997,0.570070213281096,0.3108,,,,,
2018-05-08 00:00:00,54.2656,54.4985,--,54.5275,54.0321,0.445474115686885,0.241700000000002,0.42918534025239,0.232900000000001,,,,,
2018-05-07 00:00:00,53.7533,54.2568,--,54.2695,53.7533,0.943634929376214,0.507199999999997,0.936686677841166,0.503499999999995,,,,,
2018-05-04 00:00:00,53.4379,53.7496,--,53.7847,53.4379,0.611347172566122,0.326599999999999,0.583293879437631,0.311700000000002,,,,,
2018-05-03 00:00:00,53.5913,53.423,--,53.6471,53.3261,-0.331711466993026,-0.177799999999998,-0.31404351079372,-0.168299999999995,,,,,
