iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:54,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Chemicals UCITS (DE) ETF iNAV,SX4PNAV.DE,Last,112.1906,EUR,-0.6368,-0.0056,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,138.7547,2022-01-05 00:00:00,Max,--,--,Advancing,0,Up days,1928.0,Up,0.154526137129081,2020-02-12 00:00:00,0.123864350306017,2008-10-29
Low,26.392,2008-10-28 00:00:00,Min,--,--,Declining,0,Down days,1718.0,Down,-0.0935729915066331,2020-03-12 00:00:00,-0.279536236364313,2008-04-29
Average,76.8165891966001,,Average,--,,,,Unchanged,0.0,Period,1.19389027310537,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SX4PNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2018-07-12 00:00:00,94.629,95.1838,--,95.4203,94.629,0.604469416637864,0.571899999999999,0.586289615234231,0.5548,,,,,
2018-07-11 00:00:00,96.0579,94.6119,--,96.0579,94.5409,-1.51026360908032,-1.4508,-1.50534209055163,-1.446,,,,,
2018-07-10 00:00:00,95.3508,96.0627,--,96.3377,95.3508,0.755487589991451,0.720300000000009,0.746611459998238,0.7119,,,,,
2018-07-09 00:00:00,95.003,95.3424,--,95.6586,94.9887,0.400475558143713,0.380299999999991,0.357251876256537,0.339399999999998,,,,,
2018-07-06 00:00:00,94.3415,94.9621,--,94.9659,94.1038,0.646514491993303,0.610000000000014,0.657822909324115,0.62060000000001,,,,,
2018-07-05 00:00:00,92.9519,94.3521,--,94.8657,92.9519,1.45648919972127,1.35449999999999,1.50637049915063,1.4002,,,,,
2018-07-04 00:00:00,93.9798,92.9976,--,93.9798,92.6255,-1.04259109104955,-0.979799999999997,-1.04511820625282,-0.982199999999992,,,,,
2018-07-03 00:00:00,93.4681,93.9774,--,94.3226,93.4681,0.512415733762007,0.479100000000003,0.544891786609545,0.509299999999996,,,,,
2018-07-02 00:00:00,94.1219,93.4983,--,94.1219,92.7029,-0.647239218169876,-0.609099999999998,-0.662545061245041,-0.623599999999996,,,,,
2018-06-29 00:00:00,92.7588,94.1074,--,94.5571,92.7588,1.42238833637253,1.3198,1.45387823042127,1.3486,,,,,
2018-06-28 00:00:00,93.8483,92.7876,--,94.2345,92.1532,-1.12717298876663,-1.0578,-1.13022825133753,-1.0607,,,,,
2018-06-27 00:00:00,92.6131,93.8454,--,94.2769,91.8892,1.33244935288744,1.23399999999999,1.33058930108159,1.2323,,,,,
2018-06-26 00:00:00,92.8911,92.6114,--,93.6618,92.6111,-0.306900690553465,-0.2851,-0.301105272733331,-0.279699999999991,,,,,
2018-06-25 00:00:00,95.0616,92.8965,--,95.0616,92.8953,-2.28836851189782,-2.1756,-2.277575803479,-2.1651,,,,,
2018-06-22 00:00:00,94.2864,95.0721,--,95.0744,94.2864,0.835878834160621,0.7881,0.833312121366396,0.785700000000006,,,,,
2018-06-21 00:00:00,95.2255,94.284,--,95.7228,93.9451,-0.952509016111869,-0.906700000000001,-0.988705756336266,-0.941499999999991,,,,,
2018-06-20 00:00:00,95.3003,95.1907,--,96.1121,95.1867,-0.118882733148656,-0.113299999999995,-0.115004884559635,-0.109599999999986,,,,,
2018-06-19 00:00:00,96.6429,95.304,--,96.6429,94.9033,-1.37796008924247,-1.33159999999999,-1.38540958518421,-1.3389,,,,,
2018-06-18 00:00:00,97.7789,96.6356,--,97.7789,96.1455,-0.982839249632163,-0.95920000000001,-1.16927067087071,-1.1433,,,,,
2018-06-15 00:00:00,98.4306,97.5948,--,99.1033,97.5947,-0.837439925217682,-0.824199999999991,-0.849126186368865,-0.835799999999992,,,,,
2018-06-14 00:00:00,97.4018,98.419,--,98.6874,96.3992,1.02120522540111,0.994900000000001,1.04433388294672,1.0172,,,,,
2018-06-13 00:00:00,97.2065,97.4241,--,97.8754,97.0391,0.231071147485322,0.224599999999995,0.223853343140624,0.21759999999999,,,,,
2018-06-12 00:00:00,97.325,97.1995,--,98.1783,96.9834,-0.106574090060762,-0.103700000000003,-0.12894939635243,-0.125500000000002,,,,,
2018-06-11 00:00:00,96.0707,97.3032,--,97.3705,96.0707,1.23527949069822,1.18730000000001,1.28290935737951,1.2325,,,,,
2018-06-08 00:00:00,96.1675,96.1159,--,96.4536,94.9383,-0.0120673064419665,-0.0116000000000014,-0.0536563807939352,-0.0516000000000076,,,,,
2018-06-07 00:00:00,96.3861,96.1275,--,97.2301,95.8029,-0.252151851448326,-0.243000000000009,-0.268295947237207,-0.258600000000001,,,,,
2018-06-06 00:00:00,96.011,96.3705,--,96.604,95.3923,0.351337195196242,0.337400000000002,0.374436262511599,0.359500000000011,,,,,
2018-06-05 00:00:00,95.6736,96.0331,--,96.8426,95.4387,0.377855079250276,0.361500000000007,0.375756739581255,0.359500000000011,,,,,
2018-06-04 00:00:00,95.5675,95.6716,--,96.265,95.3062,0.0990825188931668,0.0947000000000031,0.108928244434565,0.104100000000003,,,,,
2018-06-01 00:00:00,94.1575,95.5769,--,95.8218,94.1575,1.45952315237468,1.3749,1.50747417890237,1.4194,,,,,
2018-05-31 00:00:00,95.0669,94.202,--,95.7212,94.0607,-0.932601946811831,-0.886800000000008,-0.909780375714371,-0.864900000000006,,,,,
2018-05-30 00:00:00,94.6573,95.0888,--,95.2538,94.5514,0.429648718869483,0.406800000000004,0.455854963114308,0.4315,,,,,
2018-05-29 00:00:00,95.948,94.682,--,95.948,94.5738,-1.30290341377581,-1.2499,-1.31946471005127,-1.26599999999999,,,,,
2018-05-28 00:00:00,96.5896,95.9319,--,96.8451,95.7895,-0.39837783287443,-0.383700000000005,-0.680922169674588,-0.657700000000006,,,,,
2018-05-25 00:00:00,95.8309,96.3156,--,96.7127,95.7317,0.565182935296846,0.541300000000007,0.505786755628929,0.484700000000004,,,,,
2018-05-24 00:00:00,95.9759,95.7743,--,96.887,95.399,-0.171151310474948,-0.164200000000008,-0.210052731987925,-0.201599999999999,,,,,
2018-05-23 00:00:00,97.6195,95.9385,--,97.6195,95.571,-1.71504498394674,-1.6741,-1.72199202003698,-1.681,,,,,
2018-05-22 00:00:00,97.4123,97.6126,--,97.9208,97.3253,0.513831224462892,0.498999999999995,0.205620850754985,0.200299999999999,,,,,
2018-05-18 00:00:00,97.2968,97.1136,--,97.4355,96.7378,-0.19782932416364,-0.192499999999995,-0.188289851259239,-0.183199999999999,,,,,
2018-05-17 00:00:00,96.5154,97.3061,--,97.3063,96.3902,0.859375809778493,0.829099999999997,0.819247498326693,0.790700000000001,,,,,
2018-05-16 00:00:00,95.539,96.477,--,96.4898,95.4591,1.04970107295328,1.0022,0.981798009189967,0.938000000000002,,,,,
2018-05-15 00:00:00,94.8894,95.4748,--,95.6272,94.6073,0.629760754152992,0.597499999999997,0.616928761273659,0.585400000000007,,,,,
2018-05-14 00:00:00,94.9389,94.8773,--,94.9516,94.4293,-0.0806707254783628,-0.0765999999999991,-0.0648838358144012,-0.0615999999999985,,,,,
2018-05-11 00:00:00,95.2292,94.9539,--,95.4596,94.7513,-0.217421459256322,-0.20689999999999,-0.289092001192913,-0.275300000000001,,,,,
2018-05-10 00:00:00,94.534,95.1608,--,95.1839,94.534,0.669111789802623,0.632499999999993,0.66304186853406,0.626799999999989,,,,,
2018-05-09 00:00:00,94.0333,94.5283,--,94.5714,93.9041,0.594018735746795,0.558199999999999,0.526409261399956,0.495000000000005,,,,,
2018-05-08 00:00:00,93.6413,93.9701,--,93.9933,93.3075,0.366990114978141,0.343600000000009,0.351127120191626,0.328800000000001,,,,,
2018-05-07 00:00:00,93.1703,93.6265,--,93.7077,92.444,1.25691753465932,1.1622,0.489641012210968,0.456199999999996,,,,,
2018-05-04 00:00:00,92.034,92.4643,--,92.4918,91.8403,0.784240632711605,0.719499999999996,0.467544603081457,0.430299999999988,,,,,
2018-05-03 00:00:00,92.8081,91.7448,--,92.8081,91.4591,-1.14846671773836,-1.0659,-1.14569741218708,-1.0633,,,,,
2018-05-02 00:00:00,91.8884,92.8107,--,93.1475,91.8582,0.997672315572628,0.916799999999995,1.00371755303171,0.922299999999993,,,,,
2018-04-30 00:00:00,91.9728,91.8939,--,92.0391,91.7145,0.0277570960199678,0.0255000000000081,-0.0857862324513382,-0.0789000000000044,,,,,
2018-04-27 00:00:00,91.0899,91.8684,--,92.3434,91.0899,0.858082620094237,0.781599999999997,0.854650186244572,0.778499999999994,,,,,
2018-04-26 00:00:00,90.1184,91.0868,--,91.0995,89.8272,1.07301614073711,0.966999999999999,1.07458632199418,0.968400000000003,,,,,
2018-04-25 00:00:00,91.4144,90.1198,--,91.4144,89.4233,-1.40820724889779,-1.2872,-1.41618825918018,-1.2946,,,,,
2018-04-24 00:00:00,91.5904,91.407,--,91.759,90.8614,-0.200566214692105,-0.183700000000002,-0.200239326392292,-0.183400000000006,,,,,
2018-04-23 00:00:00,91.4847,91.5907,--,91.6134,90.926,0.0959532430119717,0.0878000000000014,0.115866368911954,0.105999999999995,,,,,
2018-04-20 00:00:00,91.1999,91.5029,--,91.7367,90.9112,0.279128793773466,0.2547,0.332237206400443,0.302999999999997,,,,,
2018-04-19 00:00:00,91.3219,91.2482,--,91.4771,91.0592,-0.0860645506028993,-0.0786000000000087,-0.0807035333255247,-0.0737000000000023,,,,,
2018-04-18 00:00:00,90.9622,91.3268,--,91.418,90.8965,0.365186906900971,0.332300000000004,0.400825837545717,0.36460000000001,,,,,
2018-04-17 00:00:00,89.6184,90.9945,--,91.2848,89.6184,1.52169013707372,1.3639,1.53551056479474,1.37610000000001,,,,,
2018-04-16 00:00:00,89.7941,89.6306,--,90.2072,89.5627,-0.202644172421244,-0.182000000000002,-0.182083232640005,-0.163499999999999,,,,,
2018-04-13 00:00:00,89.5779,89.8126,--,90.4219,89.5437,0.258760805886983,0.231800000000007,0.262006588678685,0.234700000000004,,,,,
2018-04-12 00:00:00,88.5836,89.5808,--,89.7667,88.5791,1.12137843530795,0.993399999999994,1.12571627253802,0.997199999999992,,,,,
2018-04-11 00:00:00,89.5572,88.5874,--,89.5572,88.2367,-1.10474787054712,-0.989599999999996,-1.0828833415962,-0.969799999999992,,,,,
2018-04-10 00:00:00,89.0033,89.577,--,89.6744,88.9735,0.645826732372903,0.574799999999996,0.644582841310381,0.573700000000002,,,,,
2018-04-09 00:00:00,89.1647,89.0022,--,90.0899,88.6017,-0.182694798749728,-0.162899999999993,-0.182247010307885,-0.162499999999994,,,,,
2018-04-06 00:00:00,89.5556,89.1651,--,89.6227,88.6323,-0.437598401018353,-0.391900000000007,-0.436041967224834,-0.390500000000003,,,,,
2018-04-05 00:00:00,88.25,89.557,--,89.6297,87.005,3.08470241294887,2.6799,1.48101983002833,1.307,,,,,
2018-04-04 00:00:00,87.7603,86.8771,--,87.8412,86.0956,-1.00457276600497,-0.881600000000006,-1.00637759898269,-0.883200000000002,,,,,
2018-04-03 00:00:00,88.2401,87.7587,--,88.2401,87.0435,-0.549163505897899,-0.4846,-0.545556951998007,-0.481399999999994,,,,,
2018-03-29 00:00:00,88.0231,88.2433,--,88.5757,87.5823,0.242987002069774,0.21390000000001,0.250161605305886,0.220200000000006,,,,,
2018-03-28 00:00:00,88.522,88.0294,--,88.522,86.8768,-0.557370530529997,-0.493400000000008,-0.556471837509331,-0.49260000000001,,,,,
2018-03-27 00:00:00,88.53,88.5228,--,88.8791,87.4053,1.75900019082084,1.53020000000001,-0.00813283632666602,-0.00719999999999743,,,,,
2018-03-26 00:00:00,87.8677,86.9926,--,88.5601,86.5947,-0.893628171388866,-0.784400000000005,-0.99592910705527,-0.875100000000003,,,,,
2018-03-23 00:00:00,88.9648,87.777,--,88.9648,86.9359,-1.37426811879987,-1.2231,-1.33513479488516,-1.1878,,,,,
2018-03-22 00:00:00,90.8274,89.0001,--,90.8274,88.3228,-2.01000377646414,-1.82559999999999,-2.01183783748075,-1.82729999999999,,,,,
2018-03-21 00:00:00,90.5152,90.8257,--,91.0545,90.0927,0.334057640408593,0.302399999999992,0.343036307714069,0.310500000000005,,,,,
2018-03-20 00:00:00,89.4167,90.5233,--,90.5589,89.4167,1.22591611034699,1.0963,1.23757642588018,1.1066,,,,,
2018-03-19 00:00:00,90.3285,89.427,--,90.3285,89.1753,-0.933316347160433,-0.842499999999987,-0.998023879506466,-0.901499999999999,,,,,
2018-03-16 00:00:00,90.8134,90.2695,--,91.0959,90.1719,-0.605377931783228,-0.549800000000005,-0.59892042363793,-0.543900000000008,,,,,
2018-03-15 00:00:00,90.2874,90.8193,--,90.9631,90.0614,0.600706713780916,0.542299999999997,0.589118747466416,0.531899999999993,,,,,
2018-03-14 00:00:00,91.2133,90.277,--,91.3059,90.0871,-1.03408999970401,-0.943299999999994,-1.02649503964883,-0.936300000000003,,,,,
2018-03-13 00:00:00,92.6106,91.2203,--,92.9583,90.8669,-1.50452902756288,-1.3934,-1.5012320403928,-1.39030000000001,,,,,
2018-03-12 00:00:00,92.113,92.6137,--,92.8369,92.113,0.527965109147874,0.486399999999989,0.543571482852578,0.500699999999995,,,,,
2018-03-09 00:00:00,91.9694,92.1273,--,92.3165,91.2593,0.173539188215006,0.159600000000012,0.171687539551212,0.157900000000012,,,,,
2018-03-08 00:00:00,90.7264,91.9677,--,92.0607,90.6125,1.35812483330651,1.2323,1.36817949351015,1.2413,,,,,
2018-03-07 00:00:00,89.9472,90.7354,--,90.961,89.3666,0.854651453596619,0.768900000000002,0.876291869007599,0.788200000000003,,,,,
2018-03-06 00:00:00,90.1431,89.9665,--,91.2795,89.9519,-0.221258567530999,-0.1995,-0.195910724170799,-0.176600000000008,,,,,
2018-03-05 00:00:00,88.62,90.166,--,90.261,88.2418,1.76806866855907,1.56649999999999,1.74452719476415,1.54599999999999,,,,,
2018-03-02 00:00:00,90.5421,88.5995,--,90.5421,88.2627,-2.14487279313905,-1.94199999999999,-2.14552125475331,-1.9426,,,,,
2018-03-01 00:00:00,92.4554,90.5415,--,92.4554,90.2538,-2.09062360772881,-1.9333,-2.07007919494156,-1.9139,,,,,
2018-02-28 00:00:00,92.9054,92.4748,--,93.0652,92.3587,-0.463589346163577,-0.430700000000002,-0.463482208784418,-0.430599999999998,,,,,
2018-02-27 00:00:00,93.3333,92.9055,--,93.3681,92.4949,-0.47477897389036,-0.44319999999999,-0.458357306556171,-0.427799999999991,,,,,
2018-02-26 00:00:00,92.9511,93.3487,--,94.0236,92.9511,0.424078446982123,0.394199999999998,0.42775179637465,0.397599999999997,,,,,
2018-02-23 00:00:00,93.2708,92.9545,--,93.582,92.8093,-0.305450598620972,-0.284800000000004,-0.339120067588139,-0.316299999999998,,,,,
2018-02-22 00:00:00,92.8736,93.2393,--,93.5286,91.8723,0.385113951525376,0.357699999999994,0.393760982668922,0.365700000000004,,,,,
2018-02-21 00:00:00,92.3908,92.8816,--,92.9076,91.8039,0.534703791417896,0.494,0.531221723375062,0.490800000000007,,,,,
2018-02-20 00:00:00,91.3273,92.3876,--,92.6198,91.3273,1.16076756727164,1.06010000000001,1.16098910183484,1.06030000000001,,,,,
2018-02-19 00:00:00,92.4078,91.3275,--,92.8054,91.1469,-0.774335562069615,-0.712699999999998,-1.16905715751267,-1.08029999999999,,,,,
2018-02-16 00:00:00,91.5791,92.0402,--,92.573,91.5791,0.512499058106892,0.469300000000004,0.503499160834734,0.461100000000002,,,,,
2018-02-15 00:00:00,90.6055,91.5709,--,92.2684,90.6055,1.05802529902154,0.958699999999993,1.06549823134356,0.965399999999988,,,,,
2018-02-14 00:00:00,89.8218,90.6122,--,90.9042,88.9252,0.885468102328178,0.795299999999997,0.879964552035258,0.790400000000005,,,,,
2018-02-13 00:00:00,90.3801,89.8169,--,90.7622,89.8169,-0.615448623539515,-0.55619999999999,-0.623146024401384,-0.563199999999995,,,,,
2018-02-12 00:00:00,88.9723,90.3731,--,91.0863,88.9723,1.5376750613733,1.3686,1.5744226011916,1.40079999999999,,,,,
2018-02-09 00:00:00,89.8713,89.0045,--,90.2825,88.166,-0.999080116614966,-0.898200000000003,-0.964490332286294,-0.866800000000012,,,,,
2018-02-08 00:00:00,92.2559,89.9027,--,92.2559,89.5778,-2.5249508031421,-2.3288,-2.55073117274884,-2.3532,,,,,
2018-02-07 00:00:00,90.7627,92.2315,--,92.6893,90.7627,1.62881129391438,1.4782,1.61828592582636,1.4688,,,,,
2018-02-06 00:00:00,87.91,90.7533,--,91.8535,87.91,-1.72811459113885,-1.5959,3.23433056535093,2.8433,,,,,
2018-02-05 00:00:00,92.9308,92.3492,--,92.9308,91.6293,-0.62177838518408,-0.577800000000011,-0.625842024388049,-0.581600000000009,,,,,
2018-02-02 00:00:00,95.1653,92.927,--,95.1653,92.9266,-2.3761198796497,-2.26179999999999,-2.35201276095383,-2.2383,,,,,
2018-02-01 00:00:00,96.2778,95.1888,--,97.1975,94.9944,-1.07880436759368,-1.0381,-1.13110187395225,-1.089,,,,,
2018-01-31 00:00:00,96.4434,96.2269,--,96.9123,96.1085,-0.228932364379863,-0.220799999999997,-0.224483997868176,-0.216499999999996,,,,,
2018-01-30 00:00:00,97.1784,96.4477,--,97.2097,96.2545,-0.780810376239498,-0.759,-0.751916063652004,-0.730699999999999,,,,,
2018-01-29 00:00:00,97.1528,97.2067,--,97.498,96.9084,0.0225343880936137,0.0219000000000023,0.0554796156158121,0.0538999999999987,,,,,
2018-01-26 00:00:00,96.8662,97.1848,--,97.2456,96.5129,0.330668098219667,0.320299999999989,0.328907296869279,0.318599999999989,,,,,
2018-01-25 00:00:00,96.9625,96.8645,--,97.7111,96.4597,-0.0935483604798899,-0.0906999999999982,-0.101070001289157,-0.097999999999999,,,,,
2018-01-24 00:00:00,97.806,96.9552,--,97.9577,96.9542,-0.844844566394593,-0.826099999999997,-0.869885283111458,-0.850799999999992,,,,,
2018-01-23 00:00:00,97.9435,97.7813,--,98.8985,97.6727,-0.170905790480119,-0.167400000000001,-0.165605680826189,-0.162199999999999,,,,,
2018-01-22 00:00:00,98.1055,97.9487,--,98.5621,97.6728,-0.387471943878605,-0.381,-0.159827940329547,-0.156800000000004,,,,,
2018-01-19 00:00:00,97.8031,98.3297,--,98.6079,97.8031,0.530616793459208,0.519000000000005,0.538428741011279,0.526600000000002,,,,,
2018-01-18 00:00:00,96.4304,97.8107,--,97.8936,96.4304,1.42476878615713,1.374,1.43139507873035,1.38029999999999,,,,,
2018-01-17 00:00:00,96.7025,96.4367,--,97.1343,96.2251,-0.267334883220675,-0.258499999999998,-0.274863628137844,-0.265799999999999,,,,,
2018-01-16 00:00:00,96.7142,96.6952,--,97.2996,96.4089,0.0119978982991959,0.0116000000000014,-0.0196455122412277,-0.0190000000000055,,,,,
2018-01-15 00:00:00,96.8469,96.6836,--,96.9149,96.4157,-0.19324708787375,-0.187200000000004,-0.168616651642961,-0.163300000000007,,,,,
2018-01-12 00:00:00,96.3705,96.8708,--,96.9883,96.3362,0.489111435456488,0.471500000000006,0.519142268640295,0.500299999999996,,,,,
2018-01-11 00:00:00,96.3476,96.3993,--,96.971,95.8109,0.0510637767890215,0.049199999999999,0.0536598732090854,0.0516999999999967,,,,,
2018-01-10 00:00:00,97.5581,96.3501,--,97.5581,96.0645,-1.22720078075025,-1.19710000000001,-1.23823649702075,-1.208,,,,,
2018-01-09 00:00:00,97.0528,97.5472,--,97.598,96.9253,0.505271140198325,0.490400000000008,0.509413432688185,0.494399999999999,,,,,
2018-01-08 00:00:00,96.9417,97.0568,--,97.3739,96.7165,0.13339867426685,0.129300000000001,0.11873115491063,0.115099999999998,,,,,
2018-01-05 00:00:00,95.8001,96.9275,--,96.9324,95.7442,1.1805220644574,1.1309,1.1768254939191,1.12739999999999,,,,,
2018-01-04 00:00:00,94.1869,95.7966,--,95.9134,94.1869,1.70224602200583,1.60339999999999,1.70904871059564,1.6097,,,,,
2018-01-03 00:00:00,93.4225,94.1932,--,94.6241,93.4225,0.836295122682309,0.781199999999998,0.824961866787985,0.770700000000005,,,,,
2018-01-02 00:00:00,93.6836,93.412,--,93.6836,92.7923,-0.406001313533655,-0.380799999999994,-0.289912001673711,-0.271599999999992,,,,,
2017-12-29 00:00:00,94.5436,93.7928,--,94.6375,93.7774,-0.774189999217142,-0.731800000000007,-0.794130961799633,-0.750799999999998,,,,,
2017-12-28 00:00:00,94.8967,94.5246,--,94.966,94.4559,-0.361661556040668,-0.343099999999993,-0.392110579187674,-0.372099999999989,,,,,
2017-12-27 00:00:00,94.4668,94.8677,--,94.9789,94.214,0.393137501825468,0.371499999999998,0.424381899249253,0.400899999999993,,,,,
2017-12-22 00:00:00,94.5763,94.4962,--,94.661,94.2189,-0.207724127152081,-0.196699999999993,-0.0846935225844124,-0.0801000000000016,,,,,
2017-12-21 00:00:00,94.3386,94.6929,--,94.9386,93.9345,0.35566935467632,0.335599999999999,0.375562071092845,0.354299999999995,,,,,
2017-12-20 00:00:00,95.3389,94.3573,--,95.4823,93.984,-1.03343101614599,-0.985300000000009,-1.02959023022082,-0.9816,,,,,
2017-12-19 00:00:00,95.6741,95.3426,--,95.8939,95.2341,-0.370543756766123,-0.354599999999991,-0.346488757145342,-0.331499999999991,,,,,
2017-12-18 00:00:00,94.6269,95.6972,--,95.7915,94.6269,1.31340742732641,1.2406,1.13107372216567,1.07029999999999,,,,,
2017-12-15 00:00:00,94.393,94.4566,--,94.5211,94.1014,0.0631375997118436,0.059599999999989,0.0673778775968492,0.0635999999999939,,,,,
2017-12-14 00:00:00,94.913,94.397,--,94.9775,94.2567,-0.545122763247721,-0.517399999999995,-0.543655768967361,-0.515999999999991,,,,,
2017-12-13 00:00:00,94.9726,94.9144,--,95.1593,94.4676,-0.0653845951366927,-0.0621000000000009,-0.0612808325769742,-0.0581999999999994,,,,,
2017-12-12 00:00:00,94.3754,94.9765,--,95.007,94.1438,0.648229000644307,0.611699999999999,0.636924452770534,0.601100000000002,,,,,
2017-12-11 00:00:00,94.3929,94.3648,--,94.8581,94.2363,-0.052746079525826,-0.0497999999999905,-0.0297691881486795,-0.0280999999999949,,,,,
2017-12-08 00:00:00,93.7506,94.4146,--,94.5946,93.7506,0.73652190520494,0.690299999999993,0.708262133788997,0.663999999999987,,,,,
2017-12-07 00:00:00,94.1865,93.7243,--,94.41,93.5346,-0.510270155511914,-0.480699999999999,-0.490728501430668,-0.462199999999996,,,,,
2017-12-06 00:00:00,94.4124,94.205,--,94.4124,93.0722,-0.244821371465604,-0.231200000000001,-0.219674534277284,-0.207400000000007,,,,,
2017-12-05 00:00:00,94.477,94.4362,--,94.8842,93.6871,-0.0757609424830582,-0.0716000000000037,-0.0431851138372349,-0.0408000000000044,,,,,
2017-12-04 00:00:00,93.5305,94.5078,--,94.8452,93.5305,1.26132265302055,1.1772,1.04489979204644,0.9773,,,,,
2017-12-01 00:00:00,94.3918,93.3306,--,94.7319,93.0373,-1.14215926676404,-1.0783,-1.12425019969955,-1.0612,,,,,
2017-11-30 00:00:00,94.5142,94.4089,--,95.405,94.2937,-0.122930311631505,-0.116199999999992,-0.111411830180015,-0.1053,,,,,
2017-11-29 00:00:00,94.6269,94.5251,--,95.5509,94.4728,-0.0649141262230933,-0.0614000000000061,-0.1075804026128,-0.101800000000011,,,,,
2017-11-28 00:00:00,94.4021,94.5865,--,94.7926,94.1293,0.185783239470779,0.175399999999996,0.195334637682845,0.184399999999997,,,,,
2017-11-27 00:00:00,95.2304,94.4111,--,95.4155,94.4001,-0.869807170344239,-0.828400000000002,-0.860334515028813,-0.819299999999998,,,,,
2017-11-24 00:00:00,94.9243,95.2395,--,95.9314,94.5374,0.325606971001914,0.309100000000001,0.332054068347098,0.315200000000004,,,,,
2017-11-23 00:00:00,95.0507,94.9304,--,95.3047,94.3278,-0.148939750925611,-0.141599999999997,-0.126564033720951,-0.1203,,,,,
2017-11-22 00:00:00,96.0161,95.072,--,96.3724,95.0715,-0.971308636574317,-0.93249999999999,-0.983272596991538,-0.944099999999992,,,,,
2017-11-21 00:00:00,95.2925,96.0045,--,96.2513,94.8853,0.73364230530725,0.699199999999991,0.747173177322443,0.711999999999989,,,,,
2017-11-20 00:00:00,94.4745,95.3053,--,95.558,94.1526,0.923616825032755,0.872200000000007,0.879390735066072,0.830799999999996,,,,,
2017-11-17 00:00:00,94.5146,94.4331,--,94.7963,94.1617,-0.0945806553995056,-0.0893999999999977,-0.0862300639266372,-0.0815000000000055,,,,,
2017-11-16 00:00:00,94.0921,94.5225,--,94.7939,94.0921,0.478674890137574,0.450299999999999,0.457424162070983,0.430399999999992,,,,,
2017-11-15 00:00:00,94.7336,94.0722,--,94.7336,93.433,-0.695862195639459,-0.659199999999998,-0.698168337316433,-0.6614,,,,,
2017-11-14 00:00:00,94.9197,94.7314,--,95.7306,94.5014,-0.226443551308953,-0.215000000000003,-0.198378208106444,-0.188300000000012,,,,,
2017-11-13 00:00:00,95.7501,94.9464,--,95.9491,94.3811,-0.86970684719261,-0.832999999999998,-0.839372491516987,-0.803700000000006,,,,,
2017-11-10 00:00:00,96.2687,95.7794,--,96.369,95.6432,-0.491002784357728,-0.4726,-0.508264887756872,-0.4893,,,,,
2017-11-09 00:00:00,98.0843,96.252,--,98.2424,96.0843,-1.86428494960773,-1.82850000000001,-1.86808694153907,-1.8323,,,,,
2017-11-08 00:00:00,97.9099,98.0805,--,98.4932,97.5827,0.153578930277825,0.150400000000005,0.174241828456578,0.170600000000007,,,,,
2017-11-07 00:00:00,98.7184,97.9301,--,98.9698,97.7861,-0.792303281661233,-0.7821,-0.798534011896472,-0.788300000000007,,,,,
2017-11-06 00:00:00,98.6022,98.7122,--,98.8202,98.3134,0.0982606147321875,0.0968999999999909,0.111559376971304,0.109999999999999,,,,,
2017-11-03 00:00:00,97.4751,98.6153,--,98.6185,97.4748,1.17336742189521,1.14370000000001,1.1697346296644,1.14020000000001,,,,,
2017-11-02 00:00:00,97.4855,97.4716,--,97.6199,97.2031,-0.0220528427140005,-0.0215000000000032,-0.0142585307558629,-0.0139000000000067,,,,,
2017-11-01 00:00:00,95.9928,97.4931,--,97.7334,95.9928,1.81100660095302,1.7342,1.56292971972898,1.5003,,,,,
2017-10-30 00:00:00,96.0399,95.7589,--,96.0399,95.4697,-0.311893273369872,-0.299599999999998,-0.29258672697494,-0.281000000000006,,,,,
2017-10-27 00:00:00,95.5073,96.0585,--,96.2845,95.5073,0.612946237324991,0.5852,0.577128659275254,0.551199999999994,,,,,
2017-10-26 00:00:00,95.0598,95.4733,--,95.476,94.4107,0.41882680112878,0.398199999999989,0.434989343550059,0.413499999999999,,,,,
2017-10-25 00:00:00,94.9056,95.0751,--,95.7981,94.8656,0.1596020378494,0.151500000000013,0.17859852316407,0.169499999999999,,,,,
2017-10-24 00:00:00,95.4405,94.9236,--,95.4477,94.8925,-0.542323441029662,-0.517600000000002,-0.541593977399539,-0.516900000000007,,,,,
2017-10-23 00:00:00,95.1455,95.4412,--,95.5199,94.9467,0.327131294018711,0.311199999999999,0.310787162819047,0.295699999999997,,,,,
