iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:42,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Travel & Leisure UCITS (DE) ETF iNAV,SXTPNAV.DE,Last,18.359,EUR,-0.0029,-0.0002,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,26.3865,2015-04-14 00:00:00,Max,--,--,Advancing,0,Up days,1899.0,Up,0.148627654065251,2020-02-12 00:00:00,0.127323519113371,2008-04-28
Low,7.8831,2009-03-09 00:00:00,Min,--,--,Declining,0,Down days,1747.0,Down,-0.129968322276015,2020-03-12 00:00:00,-0.101070865698525,2020-03-16
Average,17.9962796875,,Average,--,,,,Unchanged,1.0,Period,0.0660075620313783,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXTPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2011-07-12 00:00:00,12.4542,12.222,--,12.4542,12.0197,-1.60846254166063,-0.1998,-1.86443127619599,-0.232200000000001,,,,,
2011-07-11 00:00:00,12.5783,12.4218,--,12.5783,12.3866,-1.05383898487347,-0.132300000000001,-1.24420629178825,-0.156500000000001,,,,,
2011-07-08 00:00:00,12.5565,12.5541,--,12.6782,12.5273,-0.052544842246058,-0.00660000000000061,-0.0191136064986241,-0.00239999999999974,,,,,
2011-07-07 00:00:00,12.5732,12.5607,--,12.632,12.5539,-0.190707764189843,-0.0239999999999991,-0.0994178093086827,-0.0124999999999993,,,,,
2011-07-06 00:00:00,12.5846,12.5847,--,12.6363,12.5372,0.0739539100147879,0.00929999999999964,0.000794621998313549,9.99999999997669e-05,,,,,
2011-07-05 00:00:00,12.5486,12.5754,--,12.6255,12.5431,0.100296112331652,0.0126000000000008,0.213569641234876,0.0267999999999997,,,,,
2011-07-04 00:00:00,12.5015,12.5628,--,12.5912,12.5015,0.533766535158962,0.0666999999999991,0.490341159060907,0.0612999999999992,,,,,
2011-07-01 00:00:00,12.3773,12.4961,--,12.5252,12.3773,0.926389584376572,0.114700000000001,0.959821608913093,0.1188,,,,,
2011-06-30 00:00:00,12.3153,12.3814,--,12.4076,12.2357,0.314358400985207,0.0388000000000002,0.536730733315459,0.0660999999999987,,,,,
2011-06-29 00:00:00,12.272,12.3426,--,12.3976,12.272,0.657315282988082,0.0805999999999987,0.57529335071707,0.0705999999999989,,,,,
2011-06-28 00:00:00,12.1645,12.262,--,12.3149,12.1645,0.747678908881777,0.0910000000000011,0.801512598133915,0.0975000000000001,,,,,
2011-06-27 00:00:00,12.1844,12.171,--,12.2625,12.1639,-0.100137894805962,-0.0122,-0.109976691507179,-0.0134000000000007,,,,,
2011-06-24 00:00:00,12.0633,12.1832,--,12.3061,12.0633,0.791726990692856,0.095699999999999,0.99392371904868,0.119899999999999,,,,,
2011-06-23 00:00:00,12.1759,12.0875,--,12.1759,12.0497,-0.534869368442703,-0.0649999999999995,-0.726024359595595,-0.0884,,,,,
2011-06-22 00:00:00,12.1826,12.1525,--,12.2056,12.1025,-0.216768345252861,-0.0264000000000006,-0.247073695270311,-0.0301000000000009,,,,,
2011-06-21 00:00:00,11.9611,12.1789,--,12.1857,11.9611,1.75199679176553,0.2097,1.82090275977962,0.2178,,,,,
2011-06-20 00:00:00,12.008,11.9692,--,12.008,11.8986,-0.0868142508931755,-0.0103999999999989,-0.323117921385729,-0.0387999999999984,,,,,
2011-06-17 00:00:00,11.9643,11.9796,--,12.0228,11.8495,0.0384133611691018,0.00459999999999994,0.127880444321856,0.0152999999999999,,,,,
2011-06-16 00:00:00,12.1367,11.975,--,12.1367,11.9043,-1.17761621429809,-0.1427,-1.3323226247662,-0.1617,,,,,
2011-06-15 00:00:00,12.2026,12.1177,--,12.2309,12.0894,-0.445287917252044,-0.0542000000000016,-0.695753364037181,-0.0849000000000011,,,,,
2011-06-14 00:00:00,12.1412,12.1719,--,12.2095,12.1186,0.393428019993078,0.0477000000000007,0.252858037096838,0.0307000000000013,,,,,
2011-06-13 00:00:00,12.1037,12.1242,--,12.1723,12.1016,0.18675216500298,0.0226000000000006,0.169369696869554,0.0205000000000002,,,,,
2011-06-10 00:00:00,12.2278,12.1016,--,12.2474,12.0818,-1.19771723422843,-0.146700000000001,-1.03207445329496,-0.126200000000001,,,,,
2011-06-09 00:00:00,12.1249,12.2483,--,12.2569,12.09,1.07192368629523,0.129900000000001,1.01774035249775,0.1234,,,,,
2011-06-08 00:00:00,12.294,12.1184,--,12.294,12.1114,-1.42272620045066,-0.174900000000001,-1.42833902716773,-0.175600000000001,,,,,
2011-06-07 00:00:00,12.2994,12.2933,--,12.369,12.2647,-0.158371775713071,-0.019499999999999,-0.0495959152478982,-0.00609999999999999,,,,,
2011-06-06 00:00:00,12.3715,12.3128,--,12.3715,12.292,-0.514685088676126,-0.0637000000000008,-0.474477630036778,-0.0587,,,,,
2011-06-03 00:00:00,12.4289,12.3765,--,12.4724,12.3329,-0.547225302540856,-0.0680999999999994,-0.421598049706735,-0.0524000000000004,,,,,
2011-06-02 00:00:00,12.5682,12.4446,--,12.5682,12.4273,-1.01336302895323,-0.1274,-0.983434382011742,-0.1236,,,,,
2011-06-01 00:00:00,12.6655,12.572,--,12.7125,12.5588,-2.77852961419193,-0.359300000000001,-0.738225889226644,-0.0935000000000006,,,,,
2011-05-26 00:00:00,12.8882,12.9313,--,13.0165,12.8882,0.134738537544818,0.0174000000000003,0.334414425598616,0.0431000000000008,,,,,
2011-05-25 00:00:00,12.8617,12.9139,--,12.9364,12.765,0.581028560747083,0.0746000000000002,0.405856146543607,0.0521999999999991,,,,,
2011-05-24 00:00:00,12.8586,12.8393,--,12.9028,12.7673,-0.268760826167681,-0.0346000000000011,-0.150094100446389,-0.0192999999999994,,,,,
2011-05-23 00:00:00,13.1697,12.8739,--,13.1697,12.8699,-2.10185318966106,-0.276399999999999,-2.24606483063395,-0.2958,,,,,
2011-05-20 00:00:00,13.1592,13.1503,--,13.2252,13.1151,-0.0144462523380187,-0.0019000000000009,-0.0676332907775592,-0.00890000000000057,,,,,
2011-05-19 00:00:00,13.0273,13.1522,--,13.2093,13.0273,0.864296943901225,0.1127,0.958755843497887,0.1249,,,,,
2011-05-18 00:00:00,13.0737,13.0395,--,13.1832,12.9806,-0.406333300236012,-0.0532000000000004,-0.261593886963906,-0.0342000000000002,,,,,
2011-05-17 00:00:00,13.2318,13.0927,--,13.2594,13.0914,-0.926962891216166,-0.122499999999999,-1.05125530917939,-0.139099999999999,,,,,
2011-05-16 00:00:00,13.3355,13.2152,--,13.3695,13.1814,-0.683891719649495,-0.0910000000000011,-0.90210340819617,-0.1203,,,,,
2011-05-13 00:00:00,13.2737,13.3062,--,13.3418,13.2646,0.121142805546984,0.0160999999999998,0.244845069573673,0.0325000000000006,,,,,
2011-05-12 00:00:00,13.2377,13.2901,--,13.3039,13.1531,0.321570107567467,0.0426000000000002,0.395839156348916,0.0524000000000004,,,,,
2011-05-11 00:00:00,13.143,13.2475,--,13.331,13.0758,0.884140304917992,0.116100000000001,0.795100053260289,0.1045,,,,,
2011-05-10 00:00:00,13.0064,13.1314,--,13.1916,13.0064,1.04341402606996,0.1356,0.961065321687785,0.125,,,,,
2011-05-09 00:00:00,13.0943,12.9958,--,13.0943,12.9244,-0.924747085865028,-0.121300000000002,-0.752235705612376,-0.0985000000000014,,,,,
2011-05-06 00:00:00,12.8318,13.1171,--,13.1171,12.8318,2.15491729229619,0.2767,2.22338253401706,0.285300000000001,,,,,
2011-05-05 00:00:00,12.6179,12.8404,--,12.847,12.5572,1.71177807878457,0.216100000000001,1.76336791383669,0.2225,,,,,
2011-05-04 00:00:00,12.7925,12.6243,--,12.7925,12.5937,-1.10997963340122,-0.1417,-1.31483290990815,-0.168200000000001,,,,,
2011-05-03 00:00:00,12.8655,12.766,--,12.8914,12.7248,-0.801914648929221,-0.103199999999999,-0.773386187866782,-0.0995000000000008,,,,,
2011-05-02 00:00:00,12.8971,12.8692,--,12.9425,12.8661,-0.203173224560705,-0.0262000000000011,-0.216327701576329,-0.0279000000000007,,,,,
2011-04-29 00:00:00,12.8686,12.8954,--,12.902,12.8458,0.0807140085370635,0.0104000000000006,0.20825886265794,0.0267999999999997,,,,,
2011-04-28 00:00:00,12.8782,12.885,--,12.8995,12.8254,0.0279472728119653,0.00360000000000049,0.0528024102747289,0.00680000000000014,,,,,
2011-04-27 00:00:00,12.6865,12.8814,--,12.8999,12.6865,1.38284392044515,0.175699999999999,1.53627872147557,0.194899999999999,,,,,
2011-04-26 00:00:00,12.6773,12.7057,--,12.7405,12.6641,0.000787054527135806,9.99999999997669e-05,0.224022465351451,0.0283999999999995,,,,,
2011-04-21 00:00:00,12.6923,12.7056,--,12.7211,12.5779,-0.102997947903478,-0.0130999999999997,0.10478794229573,0.013300000000001,,,,,
2011-04-20 00:00:00,12.5567,12.7187,--,12.7498,12.5567,1.07201322335066,0.1349,1.29014788917471,0.162000000000001,,,,,
2011-04-19 00:00:00,12.51,12.5838,--,12.6154,12.51,0.56581155598178,0.0708000000000002,0.589928057553959,0.0738000000000003,,,,,
2011-04-18 00:00:00,12.6487,12.513,--,12.6983,12.4823,-0.949893137022079,-0.119999999999999,-1.07283752480492,-0.1357,,,,,
2011-04-15 00:00:00,12.5994,12.633,--,12.7042,12.5973,0.313653869059424,0.0394999999999985,0.266679365684079,0.0335999999999999,,,,,
2011-04-14 00:00:00,12.5959,12.5935,--,12.6368,12.5513,0.0166780500976892,0.00210000000000043,-0.0190538190998637,-0.00239999999999974,,,,,
2011-04-13 00:00:00,12.4247,12.5914,--,12.6207,12.4144,1.19426495644067,0.1486,1.3416822941399,0.166700000000001,,,,,
2011-04-12 00:00:00,12.3345,12.4428,--,12.5198,12.2824,0.809372189679896,0.0998999999999999,0.878025051684299,0.1083,,,,,
2011-04-11 00:00:00,12.3915,12.3429,--,12.3915,12.2965,-0.580749093838091,-0.0720999999999989,-0.392204333615788,-0.0486000000000004,,,,,
2011-04-08 00:00:00,12.5494,12.415,--,12.6401,12.3977,-1.24173699994432,-0.1561,-1.07096753629657,-0.134400000000001,,,,,
2011-04-07 00:00:00,12.6302,12.5711,--,12.7001,12.5711,-0.400107751790592,-0.0505000000000013,-0.467926081930617,-0.0591000000000008,,,,,
2011-04-06 00:00:00,12.5689,12.6216,--,12.6404,12.5378,0.382550602457562,0.0481000000000016,0.419288879695133,0.0527000000000015,,,,,
2011-04-05 00:00:00,12.6,12.5735,--,12.6125,12.5363,-0.0723220955923268,-0.00910000000000011,-0.210317460317464,-0.0265000000000004,,,,,
2011-04-04 00:00:00,12.6282,12.5826,--,12.6282,12.5608,-0.591744025281464,-0.0749000000000013,-0.361096593338721,-0.0456000000000003,,,,,
2011-04-01 00:00:00,12.5779,12.6575,--,12.6575,12.5779,0.71773571093235,0.0902000000000012,0.632856041151552,0.079600000000001,,,,,
2011-03-31 00:00:00,12.7029,12.5673,--,12.79,12.556,-0.987189385941423,-0.125300000000001,-1.06747278180573,-0.1356,,,,,
2011-03-30 00:00:00,12.6843,12.6926,--,12.7555,12.6824,0.270968455479804,0.0343,0.0654352230710421,0.0083000000000002,,,,,
2011-03-29 00:00:00,12.5207,12.6583,--,12.6622,12.5018,1.01829905751475,0.127600000000001,1.09898008897267,0.137600000000001,,,,,
2011-03-28 00:00:00,12.5784,12.5307,--,12.6537,12.5252,-0.345946461802738,-0.0434999999999999,-0.379221522610195,-0.0477000000000007,,,,,
2011-03-25 00:00:00,12.5452,12.5742,--,12.6552,12.541,0.250342826163214,0.0313999999999997,0.231164110576156,0.0289999999999999,,,,,
2011-03-24 00:00:00,12.4417,12.5428,--,12.5794,12.4344,0.918036480082394,0.114100000000001,0.812589919383998,0.101099999999999,,,,,
2011-03-23 00:00:00,12.4839,12.4287,--,12.4839,12.3505,-0.191927790180373,-0.0239000000000011,-0.442169514334471,-0.055200000000001,,,,,
2011-03-22 00:00:00,12.4694,12.4526,--,12.5311,12.4344,-0.133128027459664,-0.0166000000000004,-0.134729818595922,-0.0167999999999999,,,,,
2011-03-21 00:00:00,12.3168,12.4692,--,12.5487,12.3168,1.24144426491723,0.152900000000001,1.2373343725643,0.1524,,,,,
2011-03-18 00:00:00,12.315,12.3163,--,12.4032,12.2178,-0.260760416244885,-0.0321999999999996,0.0105562322371135,0.00130000000000052,,,,,
2011-03-17 00:00:00,12.1368,12.3485,--,12.3566,12.1243,1.60614812437774,0.1952,1.74428185353636,0.2117,,,,,
2011-03-16 00:00:00,12.3108,12.1533,--,12.4159,12.128,-1.10584903817986,-0.135899999999999,-1.27936446047374,-0.157500000000001,,,,,
2011-03-15 00:00:00,12.5482,12.2892,--,12.5482,12.1064,-2.14202672357504,-0.269,-2.06404105768158,-0.259,,,,,
2011-03-14 00:00:00,12.6776,12.5582,--,12.7206,12.553,-1.25648686900457,-0.159800000000001,-0.941818640752198,-0.119400000000001,,,,,
2011-03-11 00:00:00,12.8602,12.718,--,12.8602,12.6842,-1.19025421095158,-0.1532,-1.10573708029425,-0.142200000000001,,,,,
2011-03-10 00:00:00,13.0325,12.8712,--,13.0325,12.8334,-1.09727985246657,-0.142799999999999,-1.23767504316133,-0.161300000000001,,,,,
2011-03-09 00:00:00,12.8963,13.014,--,13.1443,12.8963,0.989407519497144,0.1275,0.912664872870507,0.117699999999999,,,,,
2011-03-08 00:00:00,12.8248,12.8865,--,12.9029,12.7788,0.506960964005768,0.0649999999999995,0.481099120454121,0.0617000000000001,,,,,
2011-03-07 00:00:00,12.866,12.8215,--,12.9584,12.8122,-0.318756073858118,-0.0410000000000004,-0.34587284315249,-0.0444999999999993,,,,,
2011-03-04 00:00:00,13.0343,12.8625,--,13.1014,12.8566,-1.3135180340195,-0.171199999999999,-1.31806080878911,-0.171799999999999,,,,,
2011-03-03 00:00:00,12.898,13.0337,--,13.0784,12.898,0.999635791610805,0.129,1.05210110094588,0.1357,,,,,
2011-03-02 00:00:00,13.0024,12.9047,--,13.0024,12.7678,-0.745292887029287,-0.0968999999999998,-0.751399741586166,-0.0976999999999997,,,,,
2011-03-01 00:00:00,13.2051,13.0016,--,13.3088,12.9519,-1.49332888845114,-0.197100000000001,-1.54107125277355,-0.2035,,,,,
2011-02-28 00:00:00,13.1151,13.1987,--,13.2182,13.0509,0.591413829633189,0.0776000000000003,0.637433187699679,0.0836000000000006,,,,,
2011-02-25 00:00:00,12.9008,13.1211,--,13.1324,12.9008,1.67612051329738,0.2163,1.70764603745504,0.2203,,,,,
2011-02-24 00:00:00,13.1095,12.9048,--,13.1095,12.8985,-1.61324753743406,-0.211600000000001,-1.56146306113887,-0.204700000000001,,,,,
2011-02-23 00:00:00,13.4266,13.1164,--,13.4266,13.0987,-2.28049916185509,-0.306099999999999,-2.31033917745371,-0.3102,,,,,
2011-02-22 00:00:00,13.6348,13.4225,--,13.6348,13.3516,-1.25868055555556,-0.171100000000001,-1.55704520785051,-0.212300000000001,,,,,
2011-02-21 00:00:00,13.7949,13.5936,--,13.7949,13.5916,-1.51920192997327,-0.2097,-1.45923493464976,-0.2013,,,,,
2011-02-18 00:00:00,13.808,13.8033,--,13.8652,13.7855,0.132752992383025,0.0183,-0.0340382387021995,-0.0046999999999997,,,,,
2011-02-17 00:00:00,13.7565,13.785,--,13.8319,13.7459,0.296122756342624,0.0406999999999993,0.207174790099221,0.0284999999999993,,,,,
2011-02-16 00:00:00,13.6615,13.7443,--,13.7674,13.6446,0.589884145582825,0.0806000000000004,0.60608278739524,0.0828000000000007,,,,,
2011-02-15 00:00:00,13.6404,13.6637,--,13.6689,13.5508,0.214162602222313,0.0292000000000012,0.170816105099563,0.0233000000000008,,,,,
2011-02-14 00:00:00,13.6256,13.6345,--,13.6994,13.6256,0.213149094116349,0.0289999999999999,0.0653182245185445,0.0088999999999988,,,,,
2011-02-11 00:00:00,13.588,13.6055,--,13.6133,13.4864,0.116264523867331,0.0157999999999987,0.128790108919636,0.0175000000000001,,,,,
2011-02-10 00:00:00,13.7084,13.5897,--,13.7084,13.4688,-0.744976883805519,-0.102,-0.865892445507854,-0.118699999999999,,,,,
2011-02-09 00:00:00,13.7268,13.6917,--,13.7831,13.6892,-0.204086095176999,-0.0279999999999987,-0.255704169944925,-0.0350999999999999,,,,,
2011-02-08 00:00:00,13.7162,13.7197,--,13.7599,13.6251,-0.131026299890088,-0.0180000000000007,0.0255172715475055,0.00349999999999895,,,,,
2011-02-07 00:00:00,13.601,13.7377,--,13.7466,13.601,1.24327511238853,0.168699999999999,1.00507315638556,0.136699999999999,,,,,
2011-02-04 00:00:00,13.543,13.569,--,13.6064,13.5119,0.3297743337967,0.0446000000000009,0.191981097245821,0.0260000000000016,,,,,
2011-02-03 00:00:00,13.4223,13.5244,--,13.5365,13.3601,0.910284725123858,0.122,0.760674400065563,0.1021,,,,,
2011-02-02 00:00:00,13.4455,13.4024,--,13.543,13.3511,-0.0216332346161619,-0.00290000000000035,-0.320553344985304,-0.043099999999999,,,,,
2011-02-01 00:00:00,13.3137,13.4053,--,13.4289,13.3046,0.579227346733602,0.0772000000000013,0.6880130992887,0.0915999999999997,,,,,
2011-01-31 00:00:00,13.3964,13.3281,--,13.3964,13.1847,-0.488296561765038,-0.0654000000000003,-0.509838464064978,-0.0683000000000007,,,,,
2011-01-28 00:00:00,13.4802,13.3935,--,13.5098,13.3621,-0.827088825045174,-0.111700000000001,-0.643165531668673,-0.0867000000000004,,,,,
2011-01-27 00:00:00,13.6079,13.5052,--,13.6357,13.4958,-0.553739212394324,-0.0751999999999988,-0.754708661880235,-0.1027,,,,,
2011-01-26 00:00:00,13.3565,13.5804,--,13.6064,13.3565,1.84485241180705,0.245999999999999,1.67633736383033,0.223899999999999,,,,,
2011-01-25 00:00:00,13.4537,13.3344,--,13.5168,13.3168,-1.14831755539576,-0.1549,-0.886744910322061,-0.119299999999999,,,,,
2011-01-24 00:00:00,13.4153,13.4893,--,13.4972,12.7945,0.695724875150227,0.0931999999999995,0.551608983772259,0.0739999999999998,,,,,
2011-01-21 00:00:00,13.9891,13.3961,--,14.0688,13.3614,-0.189992251296412,-0.0254999999999992,-4.23901466141496,-0.593,,,,,
2011-01-20 00:00:00,13.7951,13.4216,--,13.7951,13.4151,-2.66161901860958,-0.367000000000001,-2.70748309182246,-0.3735,,,,,
2011-01-19 00:00:00,14.0237,13.7886,--,14.0559,13.7767,-1.98746108244124,-0.279599999999999,-1.67644772777512,-0.235099999999999,,,,,
2011-01-18 00:00:00,13.9743,14.0682,--,14.1368,13.9743,0.668345879726358,0.093399999999999,0.671947789871404,0.0938999999999997,,,,,
2011-01-17 00:00:00,13.9692,13.9748,--,14.0362,13.9316,0.168443084157034,0.0235000000000003,0.0400881940268547,0.00559999999999938,,,,,
2011-01-14 00:00:00,13.8868,13.9513,--,13.964,13.8447,0.229176544966021,0.0319000000000003,0.464469856266387,0.0645000000000007,,,,,
2011-01-13 00:00:00,14.1824,13.9194,--,14.1824,13.9155,-2.10015473343649,-0.2986,-1.85441110108303,-0.263,,,,,
2011-01-12 00:00:00,14.227,14.218,--,14.2875,14.1714,-0.148884768807239,-0.0212000000000003,-0.0632599985942247,-0.00900000000000034,,,,,
2011-01-11 00:00:00,14.0218,14.2392,--,14.2509,14.0218,1.52799663455711,0.2143,1.55044288179834,0.2174,,,,,
2011-01-10 00:00:00,14.1541,14.0249,--,14.1541,13.9956,-0.75785451457684,-0.107099999999999,-0.912809715912697,-0.129199999999999,,,,,
2011-01-07 00:00:00,14.0085,14.132,--,14.1455,13.943,0.861447545909369,0.120699999999999,0.881607595388514,0.1235,,,,,
2011-01-06 00:00:00,13.8404,14.0113,--,14.0252,13.8381,1.62763202750438,0.224400000000001,1.23479090199705,0.1709,,,,,
2011-01-05 00:00:00,13.776,13.7869,--,13.8203,13.6403,0.404183113156696,0.0554999999999986,0.0791231126596941,0.0108999999999995,,,,,
2011-01-04 00:00:00,13.5365,13.7314,--,13.744,13.4623,1.47804366140977,0.200000000000001,1.43981088169025,0.194900000000001,,,,,
2011-01-03 00:00:00,13.5625,13.5314,--,13.5764,13.5098,0.224426157868621,0.0303000000000004,-0.229308755760371,-0.0311000000000004,,,,,
2010-12-30 00:00:00,13.6715,13.5011,--,13.6722,13.4732,-1.27527329896531,-0.1744,-1.24638847236953,-0.170400000000001,,,,,
2010-12-29 00:00:00,13.6242,13.6755,--,13.7245,13.6242,0.33382245047688,0.0454999999999988,0.376535869996033,0.0512999999999995,,,,,
2010-12-28 00:00:00,13.5903,13.63,--,13.6424,13.575,0.113849204891852,0.0155000000000012,0.292120115082093,0.0397000000000016,,,,,
2010-12-27 00:00:00,13.6762,13.6145,--,13.6762,13.5917,-0.61393135064898,-0.0841000000000012,-0.451148710899227,-0.0617000000000001,,,,,
2010-12-23 00:00:00,13.6557,13.6986,--,13.7636,13.6557,0.281842739072195,0.0385000000000009,0.31415452887806,0.0429000000000013,,,,,
2010-12-22 00:00:00,13.5449,13.6601,--,13.6838,13.5262,0.797668240850061,0.1081,0.850504617974291,0.1152,,,,,
2010-12-21 00:00:00,13.4416,13.552,--,13.5637,13.4335,0.738141785663841,0.0992999999999995,0.821330793953103,0.1104,,,,,
2010-12-20 00:00:00,13.4678,13.4527,--,13.5173,13.4178,0.0364371867517307,0.00489999999999924,-0.112119277090544,-0.0151000000000003,,,,,
2010-12-17 00:00:00,13.4119,13.4478,--,13.5007,13.3848,-0.0787612197586518,-0.0105999999999984,0.267672738389055,0.0359000000000016,,,,,
2010-12-16 00:00:00,13.3786,13.4584,--,13.4728,13.3786,0.713157875043964,0.0952999999999999,0.596474967485378,0.0797999999999988,,,,,
2010-12-15 00:00:00,13.4664,13.3631,--,13.4664,13.3514,-0.397274976893952,-0.0533000000000001,-0.767094397908876,-0.103300000000001,,,,,
2010-12-14 00:00:00,13.479,13.4164,--,13.4998,13.3649,-0.743513675472928,-0.1005,-0.464426144372726,-0.0625999999999998,,,,,
2010-12-13 00:00:00,13.5597,13.5169,--,13.6397,13.4985,-0.226608402964359,-0.0306999999999995,-0.315641201501506,-0.0427999999999997,,,,,
2010-12-10 00:00:00,13.5511,13.5476,--,13.6235,13.5269,0.0177184537695991,0.00239999999999974,-0.0258281615514661,-0.00350000000000072,,,,,
2010-12-09 00:00:00,13.5918,13.5452,--,13.6783,13.5382,-0.506092947752705,-0.0689000000000011,-0.342853779484688,-0.0465999999999998,,,,,
2010-12-08 00:00:00,13.583,13.6141,--,13.6892,13.5458,0.35012457063672,0.0475000000000012,0.228962673930651,0.0311000000000004,,,,,
2010-12-07 00:00:00,13.5009,13.5666,--,13.5795,13.4641,0.595419054892738,0.0802999999999994,0.486634224385038,0.0656999999999996,,,,,
2010-12-06 00:00:00,13.3678,13.4863,--,13.5428,13.3536,0.964252292719446,0.1288,0.886458504765176,0.118499999999999,,,,,
2010-12-03 00:00:00,13.4774,13.3575,--,13.5126,13.3192,-0.856534227968732,-0.115399999999999,-0.889637467167254,-0.119899999999999,,,,,
2010-12-02 00:00:00,13.216,13.4729,--,13.4843,13.216,1.93151555501755,0.2553,1.94385593220339,0.2569,,,,,
2010-12-01 00:00:00,12.9963,13.2176,--,13.2378,12.9963,1.66055208165086,0.2159,1.70279233320252,0.221299999999999,,,,,
2010-11-30 00:00:00,12.9558,13.0017,--,13.1042,12.9558,0.252139717788574,0.0327000000000002,0.354281480109292,0.0458999999999996,,,,,
2010-11-29 00:00:00,13.0965,12.969,--,13.1731,12.9518,-1.08306002593243,-0.142000000000001,-0.973542549536145,-0.127500000000001,,,,,
2010-11-26 00:00:00,13.1548,13.111,--,13.1592,12.999,-0.0693592274449136,-0.00910000000000011,-0.332958311794928,-0.0437999999999992,,,,,
2010-11-25 00:00:00,13.1403,13.1201,--,13.2085,13.0711,0.0060978863201536,0.000799999999999912,-0.153725561821261,-0.0201999999999991,,,,,
2010-11-24 00:00:00,12.7329,13.1193,--,13.129,12.7329,3.06622672637286,0.390300000000002,3.03465824753198,0.3864,,,,,
2010-11-23 00:00:00,12.9013,12.729,--,12.904,12.729,-1.20764323300686,-0.155600000000002,-1.33552432700582,-0.172300000000002,,,,,
2010-11-22 00:00:00,12.8222,12.8846,--,13.0145,12.8222,0.452185302418424,0.0580000000000016,0.486655956076182,0.0624000000000002,,,,,
2010-11-19 00:00:00,12.8896,12.8266,--,12.9178,12.7696,-0.672939172184162,-0.0869000000000018,-0.48876613704072,-0.0630000000000006,,,,,
2010-11-18 00:00:00,12.6411,12.9135,--,12.918,12.6411,2.00236966824645,0.253500000000001,2.1548757623941,0.272400000000001,,,,,
2010-11-17 00:00:00,12.6103,12.66,--,12.6793,12.5769,0.39730687792925,0.0501000000000005,0.394122265132468,0.0496999999999996,,,,,
2010-11-16 00:00:00,12.9024,12.6099,--,12.9024,12.5865,-2.28065281071279,-0.2943,-2.26702008928572,-0.2925,,,,,
2010-11-15 00:00:00,12.8446,12.9042,--,12.9365,12.8085,0.350724389731783,0.0450999999999997,0.464008221353718,0.0595999999999997,,,,,
2010-11-12 00:00:00,12.8341,12.8591,--,12.9094,12.6649,0.242438415965079,0.0311000000000004,0.19479355778746,0.0250000000000004,,,,,
2010-11-11 00:00:00,12.9131,12.828,--,12.9288,12.799,-0.548117252126187,-0.0707000000000004,-0.659020684421252,-0.0851000000000006,,,,,
2010-11-10 00:00:00,13.0028,12.8987,--,13.0066,12.8796,-0.720426714284617,-0.0936000000000004,-0.800596794536567,-0.104100000000001,,,,,
2010-11-09 00:00:00,13.0463,12.9923,--,13.0463,12.9832,-0.17978287760167,-0.0234000000000005,-0.413910457371057,-0.0540000000000003,,,,,
2010-11-08 00:00:00,12.967,13.0157,--,13.0855,12.967,0.531401339316758,0.0688000000000013,0.37556875144598,0.0487000000000002,,,,,
2010-11-05 00:00:00,12.8324,12.9469,--,12.989,12.8261,0.671824579137665,0.0863999999999994,0.892272684766681,0.1145,,,,,
2010-11-04 00:00:00,12.7037,12.8605,--,12.8687,12.7037,1.11886902234593,0.142300000000001,1.23428607413589,0.1568,,,,,
2010-11-03 00:00:00,12.7457,12.7182,--,12.8216,12.7182,-0.153872725274384,-0.0196000000000005,-0.215759040303788,-0.0274999999999999,,,,,
2010-11-02 00:00:00,12.7132,12.7378,--,12.7663,12.671,0.113964144522254,0.0145,0.193499669634707,0.0245999999999995,,,,,
2010-11-01 00:00:00,12.6551,12.7233,--,12.787,12.652,0.339108696166489,0.0429999999999993,0.538913165443188,0.0682000000000009,,,,,
2010-10-29 00:00:00,12.6967,12.6803,--,12.7272,12.6536,0.0726061667890053,0.00920000000000165,-0.129167421455962,-0.0163999999999991,,,,,
2010-10-28 00:00:00,12.692,12.6711,--,12.762,12.6483,-0.28173669423699,-0.0358000000000001,-0.164670658682643,-0.020900000000001,,,,,
2010-10-27 00:00:00,12.7816,12.7069,--,12.7942,12.7001,-0.303634195330156,-0.0387000000000004,-0.584433873693434,-0.0747,,,,,
2010-10-26 00:00:00,12.683,12.7456,--,12.7748,12.562,0.676940576149884,0.0856999999999992,0.493574075534178,0.0625999999999998,,,,,
