iShares STOXX Europe 600 Basic Resources UCITS (DE) ETF iNAV | Quote History                                02-Nov-2022 17:52,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,,,,,,,,,,,,
iShares STOXX Europe 600 Basic Resources UCITS (DE) ETF iNAV,SXPPNAV.DE,Last,56.8385,EUR,-1.0147,-0.0175,,,,,,,,
,,,,,,,,,,,,,,
Price History,,,,,,,,,,,,,,
"Interval: Daily, History Period: Custom",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXPPNAV.DE Price Statistics        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Price,,,Volume,,,,,Up/Down Days(C-C),,Price Change,Close – Close,,Open – Close,
High,88.082,2008-04-29 00:00:00,Max,--,--,Advancing,0,Up days,1838.0,Up,0.180482935842164,2008-11-24 00:00:00,0.363732466878704,2008-07-24
Low,19.2239,2016-01-20 00:00:00,Min,--,--,Declining,0,Down days,1809.0,Down,-0.151151618305103,2008-10-15 00:00:00,-0.163009468449854,2008-04-29
Average,45.7709769462719,,Average,--,,,,Unchanged,0.0,Period,-0.188373234649951,Custom,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SXPPNAV.DE Price History        Daily        02-Jan-2008  -  31-Oct-2022 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Exchange Date,Open,Close,Volume,High,Low,Close to Close Change,,Open to Close Change,,,,,,
2018-11-06 00:00:00,44.7764,44.1705,--,44.9185,44.1133,-1.16001960218309,-0.5184,-1.35316818681271,-0.605900000000005,,,,,
2018-11-05 00:00:00,44.5993,44.6889,--,45.1248,44.3169,0.384340645764156,0.171099999999996,0.200900014125776,0.0895999999999972,,,,,
2018-11-02 00:00:00,44.4457,44.5178,--,45.83,44.3493,0.24115809928689,0.107100000000003,0.16222041727321,0.0720999999999989,,,,,
2018-11-01 00:00:00,43.6275,44.4107,--,44.5206,43.5896,2.23951894543705,0.972799999999999,1.79519798292362,0.783200000000001,,,,,
2018-10-31 00:00:00,42.0084,43.4379,--,43.8313,42.0084,3.51747656802957,1.476,3.40289085040134,1.4295,,,,,
2018-10-30 00:00:00,42.3588,41.9619,--,42.6542,41.7477,-0.96879100546582,-0.410499999999999,-0.936995382305453,-0.396900000000002,,,,,
2018-10-29 00:00:00,41.9208,42.3724,--,43.2803,41.9107,0.983562799543374,0.412700000000001,1.07726951775729,0.451599999999999,,,,,
2018-10-26 00:00:00,42.0501,41.9597,--,42.0501,40.9949,-0.325914734814202,-0.1372,-0.21498165283793,-0.0904000000000025,,,,,
2018-10-25 00:00:00,41.5944,42.0969,--,42.4421,40.9272,1.09653388664345,0.456599999999995,1.20809532052391,0.502499999999998,,,,,
2018-10-24 00:00:00,42.47,41.6403,--,42.8004,41.5757,-1.84938562023717,-0.784599999999998,-1.95361431598775,-0.829699999999995,,,,,
2018-10-23 00:00:00,43.5987,42.4249,--,43.5987,42.0657,-2.77768865870706,-1.2121,-2.69228210932895,-1.1738,,,,,
2018-10-22 00:00:00,43.5924,43.637,--,44.2559,43.5057,0.0729270820911197,0.0317999999999969,0.102311412081011,0.0446000000000026,,,,,
2018-10-19 00:00:00,44.1025,43.6052,--,44.4161,43.6052,-1.02504040238964,-0.451599999999999,-1.12760047616347,-0.497299999999996,,,,,
2018-10-18 00:00:00,44.7542,44.0568,--,44.8388,44.0367,-1.47793826605572,-0.660899999999998,-1.55828950132053,-0.697399999999995,,,,,
2018-10-17 00:00:00,44.7302,44.7177,--,45.3482,44.3289,0.129198387819087,0.0577000000000041,-0.0279453255295144,-0.0125000000000028,,,,,
2018-10-16 00:00:00,44.9695,44.66,--,45.215,44.5368,-0.579913402566758,-0.2605,-0.68824425443912,-0.3095,,,,,
2018-10-15 00:00:00,44.4699,44.9205,--,44.9475,44.1062,0.764925582386509,0.340999999999994,1.01326964980806,0.450599999999994,,,,,
2018-10-12 00:00:00,44.2005,44.5795,--,45.306,44.2005,0.935554936682501,0.413200000000003,0.857456363615807,0.379000000000005,,,,,
2018-10-11 00:00:00,44.5799,44.1663,--,44.6885,43.4398,-1.02945163885385,-0.459400000000002,-0.927772381723607,-0.413600000000002,,,,,
2018-10-10 00:00:00,46.6045,44.6257,--,46.6415,44.6257,-4.15483610465591,-1.9345,-4.24594191548026,-1.9788,,,,,
2018-10-09 00:00:00,45.9796,46.5602,--,46.6537,45.9694,1.36326033003876,0.626200000000004,1.26273390808098,0.580600000000004,,,,,
2018-10-08 00:00:00,46.2469,45.934,--,46.3536,45.9148,-0.648228456731781,-0.299700000000001,-0.676585890081279,-0.312899999999999,,,,,
2018-10-05 00:00:00,47.4686,46.2337,--,47.4686,46.0803,-2.44037796844074,-1.1565,-2.60150920819237,-1.2349,,,,,
2018-10-04 00:00:00,47.6093,47.3902,--,47.9084,47.2099,-0.341516552196932,-0.162399999999998,-0.460204203800513,-0.219099999999997,,,,,
2018-10-02 00:00:00,47.2442,47.5526,--,47.618,46.8044,0.711187543416748,0.335799999999999,0.65277854212792,0.308399999999999,,,,,
2018-10-01 00:00:00,47.2785,47.2168,--,47.6175,47.0377,0.0383485138361796,0.0180999999999969,-0.130503294309257,-0.0617000000000019,,,,,
2018-09-28 00:00:00,47.2645,47.1987,--,47.4953,46.744,-0.0387572272698317,-0.0182999999999964,-0.139216536724171,-0.0657999999999959,,,,,
2018-09-27 00:00:00,47.3781,47.217,--,47.4728,46.8979,-0.188558793561939,-0.0891999999999982,-0.340030520430335,-0.161100000000005,,,,,
2018-09-26 00:00:00,47.9045,47.3062,--,47.9045,47.283,-1.08768378970611,-0.520200000000003,-1.24894320992809,-0.598300000000002,,,,,
2018-09-25 00:00:00,46.9935,47.8264,--,47.9045,46.9669,1.72366853836992,0.810400000000001,1.77237277495824,0.832900000000002,,,,,
2018-09-24 00:00:00,46.9987,47.016,--,47.2038,46.5953,-0.266008222072317,-0.125399999999999,0.0368095287741975,0.0172999999999988,,,,,
2018-09-21 00:00:00,46.2739,47.1414,--,47.225,46.2739,1.68133747754082,0.779499999999999,1.87470690821392,0.8675,,,,,
2018-09-20 00:00:00,45.7197,46.3619,--,46.5041,45.7197,1.37493412867266,0.628799999999998,1.40464613722311,0.642199999999995,,,,,
2018-09-19 00:00:00,44.4578,45.7331,--,45.8887,44.4578,2.94775749826669,1.3095,2.86856299681946,1.2753,,,,,
2018-09-18 00:00:00,44.0011,44.4236,--,44.67,44.0011,0.795955782251183,0.3508,0.96020326764558,0.422499999999999,,,,,
2018-09-17 00:00:00,43.9461,44.0728,--,44.0772,43.5014,0.440295718283661,0.193199999999997,0.288307722414502,0.1267,,,,,
2018-09-14 00:00:00,43.3915,43.8796,--,43.9833,43.3915,1.01964467834804,0.442900000000002,1.12487468743879,0.488100000000003,,,,,
2018-09-13 00:00:00,43.286,43.4367,--,43.8297,43.1834,0.44537867593498,0.192599999999999,0.348149517164904,0.150700000000001,,,,,
2018-09-12 00:00:00,42.7253,43.2441,--,43.395,42.7253,1.28657354057169,0.549300000000002,1.21426882900765,0.518800000000006,,,,,
2018-09-11 00:00:00,43.0378,42.6948,--,43.0378,42.2985,-0.751774830188152,-0.323399999999999,-0.796973823011391,-0.342999999999996,,,,,
2018-09-10 00:00:00,43.1071,43.0182,--,43.2127,42.7945,-0.0555270305119815,-0.0238999999999976,-0.206230528149661,-0.0889000000000024,,,,,
2018-09-07 00:00:00,43.4433,43.0421,--,43.6131,42.9638,-1.02829891490551,-0.447200000000002,-0.923502588431364,-0.401200000000003,,,,,
2018-09-06 00:00:00,44.159,43.4893,--,44.3159,43.4085,-0.562474705786864,-0.246000000000002,-1.51656513960914,-0.669699999999999,,,,,
2018-09-05 00:00:00,44.0499,43.7353,--,44.1825,43.5007,-0.696155252157595,-0.306599999999996,-0.714190043564228,-0.314599999999999,,,,,
2018-09-04 00:00:00,44.8025,44.0419,--,44.889,43.8454,-1.65991966113881,-0.743400000000001,-1.6976731209196,-0.760600000000004,,,,,
2018-09-03 00:00:00,44.6702,44.7853,--,45.0878,44.6493,-0.015627686008528,-0.0069999999999979,0.257666184615243,0.115099999999998,,,,,
2018-08-31 00:00:00,45.2496,44.7923,--,45.2496,44.6988,-1.0560984661059,-0.478100000000005,-1.01061666843465,-0.457300000000004,,,,,
2018-08-30 00:00:00,45.6954,45.2704,--,45.6954,44.9257,-0.83197883032275,-0.379799999999996,-0.930071735885882,-0.424999999999997,,,,,
2018-08-29 00:00:00,45.6664,45.6502,--,45.7794,45.3531,0.0473387305330416,0.0215999999999994,-0.0354746597060528,-0.0162000000000049,,,,,
2018-08-28 00:00:00,44.8302,45.6286,--,45.9532,44.8302,1.66460568385637,0.747099999999996,1.78094231120986,0.798400000000001,,,,,
2018-08-27 00:00:00,44.8501,44.8815,--,44.9282,44.7844,0.0842927769118166,0.0378000000000043,0.0700109921717119,0.031400000000005,,,,,
2018-08-24 00:00:00,44.2242,44.8437,--,44.8795,44.2091,1.37995582513626,0.610399999999999,1.40081674739169,0.619499999999995,,,,,
2018-08-23 00:00:00,44.5011,44.2333,--,44.5019,44.1649,-0.598432345459287,-0.266300000000001,-0.601782877277193,-0.267800000000001,,,,,
2018-08-22 00:00:00,44.1627,44.4996,--,44.6165,43.7965,0.757613494848866,0.334600000000002,0.762860966381132,0.3369,,,,,
2018-08-21 00:00:00,44.2589,44.165,--,44.4212,43.9895,-0.34748076445769,-0.154000000000003,-0.212160717957287,-0.0938999999999979,,,,,
2018-08-20 00:00:00,43.9625,44.319,--,45.0461,43.9625,0.88343284567355,0.388100000000001,0.810918396360544,0.356500000000004,,,,,
2018-08-17 00:00:00,44.0866,43.9309,--,44.1869,43.4312,-0.279429790711402,-0.123100000000001,-0.35316853647139,-0.155699999999996,,,,,
2018-08-16 00:00:00,43.6454,44.054,--,44.396,43.6454,1.076290183068,0.469100000000005,0.93618113249048,0.4086,,,,,
2018-08-15 00:00:00,45.4595,43.5849,--,45.4595,43.4015,-4.14412393444354,-1.8843,-4.12367051991333,-1.8746,,,,,
2018-08-14 00:00:00,45.8214,45.4692,--,46.0766,45.0385,-0.663927066333717,-0.303899999999999,-0.768636488627577,-0.352199999999996,,,,,
2018-08-13 00:00:00,45.8185,45.7731,--,46.0428,45.253,-0.172510806460767,-0.0791000000000039,-0.0990866134858207,-0.0454000000000008,,,,,
2018-08-10 00:00:00,46.7881,45.8522,--,46.7881,45.564,-1.80532474429919,-0.842999999999996,-2.00029494679202,-0.935899999999997,,,,,
2018-08-09 00:00:00,46.6283,46.6952,--,46.8904,46.3267,0.587213986291154,0.272599999999997,0.143475099885685,0.0668999999999969,,,,,
2018-08-08 00:00:00,46.5968,46.4226,--,46.8412,46.1788,-0.594642860966623,-0.277699999999996,-0.373845414277373,-0.174199999999999,,,,,
2018-08-07 00:00:00,45.8886,46.7003,--,47.0222,45.8886,1.81388889494488,0.832000000000001,1.76884890800766,0.811700000000002,,,,,
2018-08-06 00:00:00,46.5006,45.8683,--,46.5006,45.6174,-1.26124225581326,-0.585900000000002,-1.35976740085074,-0.632300000000001,,,,,
2018-08-03 00:00:00,45.5852,46.4542,--,46.6256,45.5852,1.94635187952764,0.886899999999997,1.90632047243404,0.869,,,,,
2018-08-02 00:00:00,46.9659,45.5673,--,46.9659,45.2941,-2.946081511379,-1.3832,-2.97790524614666,-1.39859999999999,,,,,
2018-08-01 00:00:00,47.7016,46.9505,--,47.7016,46.6737,-1.4855692059129,-0.707999999999998,-1.57458030757878,-0.751100000000001,,,,,
2018-07-31 00:00:00,47.0187,47.6585,--,47.9464,46.8054,1.28146550350117,0.602999999999994,1.3607351968472,0.639799999999994,,,,,
2018-07-30 00:00:00,47.2141,47.0555,--,47.2498,46.6725,-0.375374739587734,-0.177299999999995,-0.335916601184815,-0.1586,,,,,
2018-07-27 00:00:00,46.9221,47.2328,--,47.9825,46.9221,0.512641540350563,0.240899999999996,0.662161326965326,0.310699999999997,,,,,
2018-07-26 00:00:00,46.8414,46.9919,--,47.4368,46.7707,0.274843106836719,0.128799999999998,0.32129697233644,0.150500000000001,,,,,
2018-07-25 00:00:00,47.3306,46.8631,--,47.3471,46.55,-0.862267747251458,-0.407599999999995,-0.987733094446286,-0.467499999999994,,,,,
2018-07-24 00:00:00,45.1291,47.2707,--,47.4635,45.1291,4.82098428706376,2.1741,4.74549680804624,2.1416,,,,,
2018-07-23 00:00:00,45.3844,45.0966,--,45.4154,44.9638,-0.487230070568914,-0.220799999999997,-0.634138602691668,-0.287799999999997,,,,,
2018-07-20 00:00:00,46.0863,45.3174,--,46.0863,44.8792,-1.80964886051923,-0.8352,-1.66839169124013,-0.768900000000002,,,,,
2018-07-19 00:00:00,46.9522,46.1526,--,47.0949,46.0781,-1.63554987212277,-0.767400000000002,-1.70300859171668,-0.799599999999998,,,,,
2018-07-18 00:00:00,46.5382,46.92,--,47.1431,46.5148,0.709819636697697,0.3307,0.820401304734602,0.381799999999998,,,,,
2018-07-17 00:00:00,46.0291,46.5893,--,46.667,45.8034,1.22431331992058,0.563500000000005,1.21705616664241,0.560200000000002,,,,,
2018-07-16 00:00:00,46.5366,46.0258,--,46.5647,45.8759,-2.64302923513971,-1.2495,-1.09763068208679,-0.510800000000003,,,,,
2018-07-13 00:00:00,47.278,47.2753,--,47.6671,46.7807,-0.150802484650455,-0.071399999999997,-0.00571090147636799,-0.00269999999999726,,,,,
2018-07-12 00:00:00,47.1313,47.3467,--,47.4546,46.9688,0.618629876146516,0.2911,0.457021130331638,0.215399999999995,,,,,
2018-07-11 00:00:00,48.6505,47.0556,--,48.6505,46.9959,-3.35972397646406,-1.6359,-3.2782807987585,-1.5949,,,,,
2018-07-10 00:00:00,48.8523,48.6915,--,49.156,48.4836,-0.226629591759382,-0.110600000000005,-0.329155433828094,-0.160800000000002,,,,,
2018-07-09 00:00:00,47.9473,48.8021,--,48.9177,47.9473,1.89563663241062,0.907900000000005,1.78279068894391,0.854800000000004,,,,,
2018-07-06 00:00:00,47.8279,47.8942,--,48.4949,47.2753,0.128991794282119,0.0616999999999948,0.138622017692598,0.0662999999999982,,,,,
2018-07-05 00:00:00,47.0999,47.8325,--,48.194,47.06,1.28918318556149,0.608800000000002,1.55541731511108,0.732600000000005,,,,,
2018-07-04 00:00:00,47.725,47.2237,--,47.8258,47.0494,-0.964067159640458,-0.459699999999998,-1.05039287585123,-0.501300000000001,,,,,
2018-07-03 00:00:00,47.9383,47.6834,--,48.5017,47.0482,-0.659169413205892,-0.316400000000002,-0.531725155043043,-0.254899999999999,,,,,
2018-07-02 00:00:00,49.2035,47.9998,--,49.2035,47.8747,-2.44458626170161,-1.2028,-2.44637068501224,-1.2037,,,,,
2018-06-29 00:00:00,48.6706,49.2026,--,49.887,48.6706,0.830785372931234,0.4054,1.09306234153677,0.531999999999996,,,,,
2018-06-28 00:00:00,49.3549,48.7972,--,49.3549,48.3412,-1.21404379627063,-0.599700000000006,-1.12997898891499,-0.557700000000004,,,,,
2018-06-27 00:00:00,48.7286,49.3969,--,49.765,48.3417,1.33944690628591,0.652900000000002,1.37147383672012,0.668300000000002,,,,,
2018-06-26 00:00:00,48.3167,48.744,--,48.9562,48.3167,0.883746921373429,0.427,0.884373311919072,0.427300000000002,,,,,
2018-06-25 00:00:00,50.134,48.317,--,50.134,48.3109,-3.75981483768419,-1.8876,-3.62428691107831,-1.817,,,,,
2018-06-22 00:00:00,49.3324,50.2046,--,50.3094,49.3321,1.79503764246451,0.885300000000001,1.76800642174311,0.872199999999999,,,,,
2018-06-21 00:00:00,49.6996,49.3193,--,50.197,49.2698,-0.932636450558018,-0.464300000000001,-0.765197305410905,-0.380299999999998,,,,,
2018-06-20 00:00:00,49.5895,49.7836,--,50.8582,49.5895,0.341838997057288,0.169600000000003,0.391413504875022,0.194099999999999,,,,,
2018-06-19 00:00:00,50.8458,49.614,--,50.8458,49.2978,-2.52479906324473,-1.2851,-2.42261897737866,-1.2318,,,,,
2018-06-18 00:00:00,50.9325,50.8991,--,51.1794,50.3688,-0.202539488337812,-0.103300000000004,-0.0655769891523101,-0.0334000000000003,,,,,
2018-06-15 00:00:00,52.7196,51.0024,--,52.9325,50.9667,-3.3054701882042,-1.7435,-3.25723260419274,-1.7172,,,,,
2018-06-14 00:00:00,52.3793,52.7459,--,52.8881,51.4505,0.651086639175495,0.341200000000001,0.699894805772506,0.366599999999998,,,,,
2018-06-13 00:00:00,51.9509,52.4047,--,52.4776,51.6298,0.894491924351315,0.464599999999997,0.873517109424478,0.453800000000001,,,,,
2018-06-12 00:00:00,52.5773,51.9401,--,52.6809,51.7359,-1.15948041271641,-0.609299999999998,-1.21192986326799,-0.6372,,,,,
2018-06-11 00:00:00,52.3121,52.5494,--,52.9585,52.0219,0.310000572661153,0.162399999999998,0.453623540251677,0.237299999999998,,,,,
2018-06-08 00:00:00,53.0161,52.387,--,53.0161,52.2128,-1.09371430513363,-0.579299999999996,-1.18662066806121,-0.629100000000001,,,,,
2018-06-07 00:00:00,53.4628,52.9663,--,54.1623,52.8632,-1.02051113386804,-0.546100000000003,-0.928683121722028,-0.496500000000005,,,,,
2018-06-06 00:00:00,52.4833,53.5124,--,53.5288,52.4833,1.94313843527824,1.02,1.96081420185087,1.0291,,,,,
2018-06-05 00:00:00,52.0237,52.4924,--,52.697,51.7195,0.910052096349421,0.473400000000005,0.900935535150336,0.468700000000005,,,,,
2018-06-04 00:00:00,52.0216,52.019,--,52.4514,51.9322,-0.00961094879286975,-0.00500000000000256,-0.00499792393928877,-0.00260000000000105,,,,,
2018-06-01 00:00:00,51.0888,52.024,--,52.1414,51.0888,1.7351530309934,0.887300000000003,1.83053820015346,0.935200000000002,,,,,
2018-05-31 00:00:00,51.0714,51.1367,--,51.7245,50.9407,0.0577218082775005,0.0294999999999987,0.127860211390329,0.0653000000000006,,,,,
2018-05-30 00:00:00,50.8285,51.1072,--,51.1146,50.322,0.46115197571974,0.2346,0.548314429896614,0.278700000000001,,,,,
2018-05-29 00:00:00,51.3908,50.8726,--,51.3908,50.681,-0.940115353010598,-0.482800000000005,-1.00835168940744,-0.5182,,,,,
2018-05-28 00:00:00,51.163,51.3554,--,51.458,51.163,0.153871656606836,0.0789000000000044,0.376053007055893,0.192400000000006,,,,,
2018-05-25 00:00:00,51.528,51.2765,--,51.7855,51.0076,-0.459300643913884,-0.236600000000003,-0.488084148424158,-0.2515,,,,,
2018-05-24 00:00:00,52.1032,51.5131,--,52.4602,51.2987,-1.14584092941497,-0.597099999999998,-1.132559996315,-0.5901,,,,,
2018-05-23 00:00:00,53.3519,52.1102,--,53.3519,51.7927,-2.3698316256082,-1.2649,-2.32737728178378,-1.2417,,,,,
2018-05-22 00:00:00,52.9757,53.3751,--,53.5406,52.5778,1.4396323663565,0.7575,0.753930575716791,0.3994,,,,,
2018-05-18 00:00:00,53.2452,52.6176,--,53.3074,51.8779,-1.24898889141209,-0.665499999999994,-1.17869779811137,-0.627599999999994,,,,,
2018-05-17 00:00:00,53.0867,53.2831,--,53.5209,52.7079,0.598496019151873,0.317,0.369960837648596,0.196399999999997,,,,,
2018-05-16 00:00:00,51.648,52.9661,--,53.0689,51.648,2.6940511782475,1.3895,2.55208333333332,1.31809999999999,,,,,
2018-05-15 00:00:00,51.8299,51.5766,--,51.9373,51.1972,-0.436463736446174,-0.226100000000002,-0.488714043438253,-0.253300000000003,,,,,
2018-05-14 00:00:00,51.7657,51.8027,--,51.8696,51.424,0.0222045444013617,0.0114999999999981,0.0714759000650992,0.036999999999999,,,,,
2018-05-11 00:00:00,50.9591,51.7912,--,51.8589,50.9591,1.76607902162209,0.898800000000001,1.63287813167816,0.832100000000004,,,,,
2018-05-10 00:00:00,50.5444,50.8924,--,50.9054,50.4749,0.617834357126052,0.3125,0.688503573096127,0.347999999999999,,,,,
2018-05-09 00:00:00,49.6118,50.5799,--,50.5942,49.6118,2.07809453846807,1.02970000000001,1.95135028360188,0.9681,,,,,
2018-05-08 00:00:00,49.8509,49.5502,--,49.9766,49.329,-0.439030957208056,-0.218500000000006,-0.603198738638633,-0.300700000000006,,,,,
2018-05-07 00:00:00,49.481,49.7687,--,49.783,49.4712,0.665864339242913,0.3292,0.581435298397367,0.287700000000001,,,,,
2018-05-04 00:00:00,48.8648,49.4395,--,49.4695,48.8648,1.20571949110041,0.589000000000006,1.17610222491446,0.5747,,,,,
2018-05-03 00:00:00,49.0868,48.8505,--,49.4222,48.7583,-0.539747045745148,-0.265100000000004,-0.481392146157419,-0.2363,,,,,
2018-05-02 00:00:00,47.8215,49.1156,--,49.2336,47.8215,1.59164855076211,0.769500000000001,2.70610499461539,1.2941,,,,,
2018-04-30 00:00:00,48.7177,48.3461,--,48.7631,48.3322,-0.955898772245747,-0.4666,-0.762761788836503,-0.371600000000001,,,,,
2018-04-27 00:00:00,49.0075,48.8127,--,49.0525,48.4537,-0.28945304201461,-0.1417,-0.39749018007448,-0.194800000000001,,,,,
2018-04-26 00:00:00,49.0512,48.9544,--,49.1339,48.2565,0.250655307994755,0.122399999999999,-0.197344815213495,-0.0968000000000018,,,,,
2018-04-25 00:00:00,49.6975,48.832,--,49.6975,48.3613,-1.73402262258596,-0.861699999999999,-1.74153629458222,-0.865499999999997,,,,,
2018-04-24 00:00:00,49.2791,49.6937,--,49.7853,48.9871,0.816166714680445,0.402299999999997,0.841330300269283,0.4146,,,,,
2018-04-23 00:00:00,49.2174,49.2914,--,49.684,48.5798,-0.15940822481623,-0.0786999999999978,0.150353330326277,0.0740000000000052,,,,,
2018-04-20 00:00:00,49.0588,49.3701,--,49.7235,48.9846,0.0149910762579925,0.00740000000000407,0.63454466884637,0.311300000000003,,,,,
2018-04-19 00:00:00,49.273,49.3627,--,49.8317,49.1198,0.053915895257215,0.0265999999999949,0.182046962839676,0.0896999999999935,,,,,
2018-04-18 00:00:00,47.2216,49.3361,--,49.3679,47.2216,4.32383969144431,2.0448,4.47782370779474,2.1145,,,,,
2018-04-17 00:00:00,46.6896,47.2913,--,47.4042,46.6896,1.29393067050498,0.604100000000003,1.2887238271478,0.601700000000001,,,,,
2018-04-16 00:00:00,47.1628,46.6872,--,47.2753,46.6796,-1.12372876330536,-0.5306,-1.00842189183,-0.4756,,,,,
2018-04-13 00:00:00,46.6647,47.2178,--,47.4054,46.6647,1.23168815242488,0.574499999999993,1.18526423613565,0.553099999999993,,,,,
2018-04-12 00:00:00,46.2618,46.6433,--,46.6433,45.7558,0.802211267696953,0.371200000000002,0.824654466536111,0.381500000000003,,,,,
2018-04-11 00:00:00,46.3893,46.2721,--,46.5919,45.7768,-0.265544139169263,-0.123199999999997,-0.252644467581957,-0.117199999999997,,,,,
2018-04-10 00:00:00,45.2318,46.3953,--,46.4241,45.2318,2.65945912456244,1.2019,2.5723053250147,1.1635,,,,,
2018-04-09 00:00:00,45.6106,45.1934,--,45.7501,44.4434,-0.877537368265217,-0.400100000000002,-0.914699653150805,-0.417200000000001,,,,,
2018-04-06 00:00:00,46.3336,45.5935,--,46.3336,45.4552,-1.38683715910344,-0.641199999999998,-1.59732893623633,-0.740099999999998,,,,,
2018-04-05 00:00:00,44.8778,46.2347,--,46.4629,44.8,3.10188499164877,1.391,3.02354393486311,1.3569,,,,,
2018-04-04 00:00:00,46.0115,44.8437,--,46.0156,44.6275,-2.54843925209273,-1.1727,-2.53806113688969,-1.1678,,,,,
2018-04-03 00:00:00,45.8617,46.0164,--,46.3421,45.4949,0.335349500464424,0.153799999999997,0.337318503239082,0.154699999999998,,,,,
2018-03-29 00:00:00,45.1223,45.8626,--,46.1825,45.1223,1.6740009976168,0.755099999999999,1.6406521830669,0.740299999999998,,,,,
2018-03-28 00:00:00,46.0376,45.1075,--,46.0376,44.6929,-1.91121722944175,-0.878900000000002,-2.02030514188402,-0.930099999999996,,,,,
2018-03-27 00:00:00,46.105,45.9864,--,46.42,45.8284,1.47625415403356,0.669000000000004,-0.257238911180986,-0.118599999999994,,,,,
2018-03-26 00:00:00,45.7611,45.3174,--,46.0073,45.074,-0.886647361928841,-0.4054,-0.96960081816215,-0.4437,,,,,
2018-03-23 00:00:00,45.9883,45.7228,--,46.0496,44.8636,-0.703847598861164,-0.324100000000001,-0.577320753322047,-0.265500000000003,,,,,
2018-03-22 00:00:00,47.3472,46.0469,--,47.5434,45.4303,-2.79947902923811,-1.3262,-2.74630812381725,-1.3003,,,,,
2018-03-21 00:00:00,46.5597,47.3731,--,47.5888,46.1501,1.80888604254332,0.841700000000003,1.74700438361931,0.813400000000001,,,,,
2018-03-20 00:00:00,46.1662,46.5314,--,46.7999,46.1662,0.745009991924181,0.344099999999997,0.791054927631025,0.365199999999994,,,,,
2018-03-19 00:00:00,47.3,46.1873,--,47.7969,46.107,-2.66829633219889,-1.2662,-2.35243128964059,-1.1127,,,,,
2018-03-16 00:00:00,47.4983,47.4535,--,47.7043,47.0284,0.735773315586454,0.346599999999995,-0.0943191651069663,-0.0448000000000022,,,,,
2018-03-15 00:00:00,47.185,47.1069,--,47.4437,46.9699,0.143709621529244,0.0676000000000059,-0.165518702977639,-0.0780999999999992,,,,,
2018-03-14 00:00:00,46.5891,47.0393,--,47.3989,46.5891,0.921046985625398,0.429299999999998,0.966320448345203,0.450199999999995,,,,,
2018-03-13 00:00:00,46.5255,46.61,--,47.0007,46.3493,0.157510094183722,0.0732999999999961,0.181620831586976,0.0844999999999985,,,,,
2018-03-12 00:00:00,46.5485,46.5367,--,46.8311,46.1776,-0.107755613702557,-0.0501999999999967,-0.0253499038636988,-0.0117999999999938,,,,,
2018-03-09 00:00:00,45.8754,46.5869,--,46.708,45.5033,1.59966327469719,0.733499999999999,1.5509401552902,0.711500000000001,,,,,
2018-03-08 00:00:00,46.1837,45.8534,--,46.1837,45.5181,-0.337111620678782,-0.155099999999997,-0.71518739295466,-0.330300000000001,,,,,
2018-03-07 00:00:00,46.0591,46.0085,--,46.2239,45.08,-0.140862189462904,-0.0649000000000015,-0.109858855253365,-0.0506000000000029,,,,,
2018-03-06 00:00:00,45.3959,46.0734,--,46.4669,45.3959,1.31276882075099,0.597000000000001,1.49242552741548,0.677500000000002,,,,,
2018-03-05 00:00:00,45.1585,45.4764,--,45.6329,44.913,0.841521257558724,0.3795,0.703964923547066,0.317900000000002,,,,,
2018-03-02 00:00:00,46.3494,45.0969,--,46.3494,45.0291,-2.86032465406421,-1.3279,-2.70230035340264,-1.2525,,,,,
2018-03-01 00:00:00,47.5341,46.4248,--,47.5341,46.292,-2.00569920844328,-0.950200000000002,-2.33369307507664,-1.1093,,,,,
2018-02-28 00:00:00,48.5993,47.375,--,48.5993,47.3713,-2.44469978707719,-1.1872,-2.51917208684076,-1.2243,,,,,
2018-02-27 00:00:00,48.8275,48.5622,--,48.9476,48.3555,-0.598103753193164,-0.292200000000001,-0.543341354769348,-0.265300000000003,,,,,
2018-02-26 00:00:00,48.2803,48.8544,--,49.0865,48.2803,1.30534226094818,0.6295,1.18909783079227,0.574100000000001,,,,,
2018-02-23 00:00:00,48.4599,48.2249,--,48.5865,48.0286,-0.329651705921746,-0.159500000000001,-0.48493703041071,-0.234999999999999,,,,,
2018-02-22 00:00:00,48.3849,48.3844,--,48.4691,47.4397,-0.0881737704714994,-0.0427000000000035,-0.00103338024880156,-0.000500000000002387,,,,,
2018-02-21 00:00:00,47.759,48.4271,--,48.5231,47.4613,1.45561810346453,0.694800000000001,1.39889863690614,0.668100000000003,,,,,
2018-02-20 00:00:00,47.8758,47.7323,--,47.8758,47.4382,-0.341990266430868,-0.163799999999995,-0.299733894786084,-0.143499999999996,,,,,
