XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
iShares € Inflation Linked Bond,DE000A0HG2S8,Full Replication,Capitalizing,19.454559546,14.024642378,0.3871697417766413,0.001668606249111139,618.3702,17.4797826086957
iShares ATX (DE),DE000A0D8Q23,Full Replication,Distributing,13.100874456,9.815258152,0.334745785909921,0.0011236543769810874,53.84818714,24.4995217391304
iShares Barclays Euro Aggregate Bond ETF,DE000A0RM447,Full Replication,Distributing,0.5396415,1.24504516,-0.5665687339405424,4.628473736712522e-05,116.78298331,34.6336956521739
iShares Barclays Euro Corporate Bond 1-5,DE000A0YEEZ9,Full Replication,Distributing,1.9372633000000001,0.16940475,10.435708266739866,0.00016615794569444772,57.33181296,30.5515217391304
iShares Barclays Euro Corporate Bond ETF,DE000A0RM454,Full Replication,Distributing,3.76531251,3.5368168,0.06460490404818242,0.0003229486624555395,739.6891262400001,19.7208695652174
iShares Barclays Euro Corporate Bond ex-Financials,DE000A0YEEX4,Full Replication,Distributing,7.75967745,1.13347306,5.845930197935185,0.0006655430185166521,29.256162,28.163
iShares Barclays Euro Corporate Bond ex-Financials 1-5,DE000A0YEEY2,Full Replication,Distributing,8.13429335,8.2379166,-0.012578817561712197,0.000697673606221729,30.85184283,21.7642608695652
iShares Barclays Euro Government Bond 10-15,DE000A0YBRX2,Full Replication,Distributing,0.13066,0,,1.1206632151879685e-05,15.830399999999997,17.7872608695652
iShares Barclays Euro Government Bond 5-7,DE000A0YBRY0,Full Replication,Distributing,0.29658140000000005,0,,2.5437614058545003e-05,20.7232,9.88586956521739
iShares Barclays Euro Treasury Bond,DE000A0YBRZ7,Full Replication,Distributing,3.10879665,0.26050482,10.933739460175822,0.0002666396792556701,7.2741005,12.6930869565217
iShares Barclays Euro Treasury Bond 0-1 ETF,DE000A0RM462,Full Replication,Distributing,2.6556717400000003,0.3102136,7.560784375668895,0.00022777541945754072,21.625346580000002,11.7983913043478
iShares Citigroup Global Government Bond ETF ,DE000A0RM439,Full Replication,Distributing,2.61261127,11.56490353,-0.7740913909724589,0.00022408214800815257,129.9299652,22.8463913043478
iShares DAX (DE),DE0005933931,Full Replication,Capitalizing,1223.9474705799998,1425.706907559,-0.14151536750596172,0.10497726217674606,2766.46557096,3.68469565217391
iShares DivDAX (DE),DE0002635273,Full Replication,Distributing,34.497673505,37.793520528,-0.08720666868169147,0.002958845377821682,203.55879081999998,18.3230434782609
iShares DJ Asia Pacific Select Dividend 30 (DE),DE000A0H0744,Full Replication,Distributing,4.068990155,1.135688946,2.582838566256504,0.00034899491731750265,82.57745456,34.4990434782609
iShares DJ Asia/Pacific Select Dividend,DE000A0J2086,Full Replication,Distributing,2.11930122,0.32958138,5.430282014111357,0.00018177123214120497,132.726,35.2541739130435
iShares DJ China Offshore 50 (DE),DE000A0F5UE8,Full Replication,Distributing,8.457520619,10.08155501,-0.16108967211795244,0.0007253966209556925,46.8337545,31.857652173913
iShares DJ EURO STOXX (DE),DE000A0D8Q07,Full Replication,Distributing,26.195492091,27.160174627,-0.03551827443115951,0.002246772110066666,477.25368744,16.6670434782609
iShares DJ EURO STOXX 50,IE0008471009,Full Replication,Distributing,294.30729035,386.312711478,-0.23816306943666166,0.025242564997465942,4177.836,6.82765217391304
iShares DJ EURO STOXX 50 (DE),DE0005933956,Full Replication,Distributing,914.625950515,1018.192177511,-0.10171579519415541,0.07844693543536596,3933.93343923,6.85226086956522
iShares DJ EURO STOXX Banks (DE),DE0006289309,Full Replication,Distributing,18.19631824,23.076219386,-0.21146883137020978,0.001560687624630482,126.8554976,16.3606086956522
iShares DJ EURO STOXX Growth,DE000A0HG3L1,Full Replication,Distributing,1.25638475,1.52763471,-0.17756205604938102,0.00010775938875310975,34.935,14.4890434782609
iShares DJ EURO STOXX Health Care (DE),DE0006289333,Full Replication,Distributing,0.96925563,1.12087493,-0.1352687047786857,8.31324912486484e-05,6.2990872,22.0041739130435
iShares DJ EURO STOXX MidCap,DE000A0DPMX7,Full Replication,Distributing,1.96304329,0.34311897,4.721173883216075,0.00016836908043200426,141.16,24.9546956521739
iShares DJ EURO STOXX Select Dividend,DE000A0HG2P4,Full Replication,Distributing,4.97228409,2.24927752,1.2106138730271039,0.00042646991237772704,424.762,16.9352608695652
iShares DJ EURO STOXX Select Dividend 30 (DE),DE0002635281,Full Replication,Distributing,30.095291906,18.323651826,0.6424287140894511,0.0025812556703963267,368.55747327999995,17.9865652173913
iShares DJ EURO STOXX SmallCap ,DE000A0DPMZ2,Full Replication,Distributing,14.846812755,6.189881825,1.3985615840089163,0.0012734024886967732,402.5625,14.9258695652174
iShares DJ EURO STOXX Sustainability 40 (DE),DE000A0F5UG3,Full Replication,Distributing,5.25502903,5.34696162,-0.01719342619855946,0.00045072078131531545,68.21667775,25.5305217391304
iShares DJ EURO STOXX Technology (DE),DE0006289325,Full Replication,Distributing,1.16158512,2.03271376,-0.4285545053820071,9.962847966429682e-05,13.61434758,30.5239130434783
iShares DJ EURO STOXX Telecommunications (DE),DE0006289317,Full Replication,Distributing,13.97562033,3.236348598,3.318329718447716,0.0011986808214651873,23.4202386,22.8198260869565
iShares DJ EURO STOXX Value,DE000A0HG2N9,Full Replication,Distributing,1.10506056,1.493985103,-0.2603269217470905,9.47804010521213e-05,61.656,14.3783913043478
iShares DJ Global Titans 50 (DE),DE0006289382,Full Replication,Distributing,10.154867116,5.065540114,1.004695824623767,0.0008709770420957548,72.16144292,52.4169130434783
iShares DJ Industrial Average (DE),DE0006289390,Full Replication,Distributing,35.063186953,62.105070632,-0.43542151073678215,0.003007349137110501,184.65108188,13.0559130434783
iShares DJ STOXX 50,IE0008470928,Full Replication,Distributing,38.037775998,37.625464843,0.010958300627525785,0.0032624779081982564,774.396,12.6105652173913
iShares DJ STOXX 50 (DE),DE0005933949,Full Replication,Distributing,28.79387906,27.528503532,0.045966012156421376,0.0024696342480570272,427.10379140000003,12.7686956521739
iShares DJ STOXX 600 (DE),DE0002635307,Full Replication,Distributing,78.822071558,74.909877959,0.0522253367058112,0.0067605232006707795,980.0653656000001,14.535652173913
iShares DJ STOXX 600 Automobiles & Parts (DE),DE0006344716,Full Replication,Distributing,2.95246921,1.588103217,0.8591166987101442,0.0002532315657142263,12.233064959999998,20.4115217391304
iShares DJ STOXX 600 Automobiles & Parts Swap (DE),DE000A0D8Q56,Swap-based,Capitalizing,2.86338569,0.83128976,2.444509757945292,0.00024559092405316234,2.5094539799999995,22.4144347826087
iShares DJ STOXX 600 Banks (DE),DE0006289341,Full Replication,Distributing,21.730164274,21.875338604,-0.006636438074309581,0.001863783542160077,173.22654882,16.9131304347826
iShares DJ STOXX 600 Banks Swap (DE),DE000A0D8Q64,Swap-based,Capitalizing,3.0334758799999997,2.15476898,0.4077963383341445,0.00026017946065176427,17.345840619999997,22.909347826087
iShares DJ STOXX 600 Basic Resources (DE),DE0006344724,Full Replication,Distributing,51.576487242,61.490441533,-0.1612275671443909,0.004423685291651688,289.24169607,12.6578260869565
iShares DJ STOXX 600 Basic Resources Swap (DE),DE000A0D8Q72,Swap-based,Capitalizing,6.748810445,3.19069344,1.1151547686762413,0.000578841543853348,46.712341,17.407347826087
iShares DJ STOXX 600 Chemicals (DE),DE0006344732,Full Replication,Distributing,7.008738813,12.49921398,-0.4392656350859593,0.0006011354486904398,24.81751167,15.6223043478261
iShares DJ STOXX 600 Chemicals Swap (DE),DE000A0D8Q80,Swap-based,Capitalizing,3.725878518,10.79250597,-0.654771697290986,0.0003195664319134902,22.80383623,16.3095652173913
iShares DJ STOXX 600 Construction & Materials (DE),DE0006344740,Full Replication,Distributing,2.809339853,2.83664432,-0.009625622362129604,0.00024095544407000418,21.003775960000002,25.1769130434783
iShares DJ STOXX 600 Construction & Materials Swap (DE),DE000A0F5T02,Swap-based,Capitalizing,0.057699059999999996,0.33192125,-0.8261664174860754,4.948814793580553e-06,17.24997808,23.9090869565217
iShares DJ STOXX 600 Financial Services (DE),DE0006344773,Full Replication,Distributing,2.011324063,2.798340722,-0.28124404323341723,0.0001725100942313262,16.19370753,22.5183913043478
iShares DJ STOXX 600 Financial Services Swap (DE),DE000A0F5T10,Swap-based,Capitalizing,0.0247904,0.0258995,-0.0428232205254927,2.1262581792282117e-06,5.5684004400000005,25.265652173913
iShares DJ STOXX 600 Food & Beverage (DE),DE0006344781,Full Replication,Distributing,11.600917338,12.873375057,-0.09884414253184448,0.0009950039279911932,41.318688949999995,14.646347826087
iShares DJ STOXX 600 Food & Beverage Swap (DE),DE000A0F5T28,Swap-based,Capitalizing,3.9213852200000003,4.51300806,-0.13109279490185521,0.000336334927953144,75.81494664,16.2576956521739
iShares DJ STOXX 600 Health Care (DE),DE0006289374,Full Replication,Distributing,27.272043287,30.587434711,-0.10839063345209865,0.00233910727956183,198.28033615,13.8167826086957
iShares DJ STOXX 600 Health Care Swap (DE),DE000A0F5T36,Swap-based,Capitalizing,3.443640074,3.98993222,-0.13691765069633188,0.0002953590048430257,35.24086853,19.0701304347826
iShares DJ STOXX 600 Industrial Goods & Services (DE),DE0006344799,Full Replication,Distributing,11.519336797000001,19.075477582,-0.39611803964112147,0.0009880068124719958,41.28740392,19.317
iShares DJ STOXX 600 Industrial Goods & Services Swap (DE),DE000A0F5T44,Swap-based,Capitalizing,0.03292573,0.6585208,-0.9500004707520249,2.8240206983170786e-06,43.532220159999994,18.2596956521739
iShares DJ STOXX 600 Insurance (DE),DE0006289416,Full Replication,Distributing,20.91259779,16.0610013,0.3020731023787413,0.0017936613406761214,102.02911992,16.6721739130435
iShares DJ STOXX 600 Insurance Swap (DE),DE000A0F5T51,Swap-based,Capitalizing,2.757229918,0.69345951,2.976050336377967,0.00023648600527463178,16.167646,23.8116956521739
iShares DJ STOXX 600 Media (DE),DE0006289424,Full Replication,Distributing,1.05566636,1.5902874,-0.3361788818800928,9.054388926705797e-05,15.28862224,32.2210434782609
iShares DJ STOXX 600 Media Swap (DE),DE000A0F5T69,Swap-based,Capitalizing,0.00913184,0.34520747,-0.9735468065045059,7.832326017895376e-07,3.4237902399999998,27.2793913043478
iShares DJ STOXX 600 Oil & Gas (DE),DE0006344765,Full Replication,Distributing,21.04646402,41.579902051,-0.49383084178059455,0.001805142969308977,173.48488848000002,15.9459565217391
iShares DJ STOXX 600 Oil & Gas Swap (DE),DE000A0F5T77,Swap-based,Capitalizing,2.442838485,1.63434187,0.4946924690854304,0.00020952083505166124,32.163169239999995,16.4904347826087
iShares DJ STOXX 600 Personal & Household Goods (DE),DE0006289432,Full Replication,Distributing,4.7457716009999995,12.467485423,-0.6193481331652486,0.00040704206803340057,28.03611315,20.3207826086957
iShares DJ STOXX 600 Personal & Household Goods Swap (DE),DE000A0F5T85,Swap-based,Capitalizing,4.455094320000001,0.54223587,7.216155674098065,0.00038211084682510766,29.842610049999998,19.9178695652174
iShares DJ STOXX 600 Real Estate (DE),DE000A0H0751,Full Replication,Distributing,3.606596296,5.731593758,-0.37075158354235893,0.0003093356651584554,45.08105826,27.0498260869565
iShares DJ STOXX 600 Retail (DE),DE0006289440,Full Replication,Distributing,3.78678018,7.62960294,-0.5036727061972113,0.00032478993201659836,19.84307,20.904
iShares DJ STOXX 600 Retail Swap (DE),DE000A0F5T93,Swap-based,Capitalizing,3.4236949300000004,0.258233573,12.258132512459952,0.0002936483214508302,14.99426709,23.9990434782609
iShares DJ STOXX 600 Technology (DE),DE0006289366,Full Replication,Distributing,11.581291304999999,4.261578181,1.7176062043480784,0.000993320614563735,33.0769545,21.759347826087
iShares DJ STOXX 600 Technology Swap (DE),DE000A0F5UA6,Swap-based,Capitalizing,1.24441457,0.71246477,0.7466331282598015,0.00010673271338152099,9.2166755,23.7441304347826
iShares DJ STOXX 600 Telecommunications (DE),DE0006289358,Full Replication,Distributing,9.985309095,10.09089891,-0.010463866097732977,0.0008564341493225442,73.78350176,25.1313043478261
iShares DJ STOXX 600 Telecommunications Swap (DE),DE000A0F5UB4,Swap-based,Capitalizing,1.25381266,3.829616361,-0.6726009757090653,0.00010753878209084487,16.534788,15.6954782608696
iShares DJ STOXX 600 Travel & Leisure (DE),DE0006344757,Full Replication,Distributing,2.24591153,9.95968911,-0.774499835768468,0.0001926305247388282,17.4107716,39.3610434782609
iShares DJ STOXX 600 Travel & Leisure Swap (DE),DE000A0F5UC2,Swap-based,Capitalizing,1.4294864059999999,1.6076316,-0.11081219976019385,0.00012260621703776622,6.219965609999999,30.9695217391304
iShares DJ STOXX 600 Utilities (DE),DE0006289457,Full Replication,Distributing,16.769911614,27.516362232,-0.39054765042678763,0.0014383455585307895,97.00394625,12.8002608695652
iShares DJ STOXX 600 Utilities Swap (DE),DE000A0F5UD0,Swap-based,Capitalizing,1.8023005589999999,2.44022611,-0.26142067261135893,0.00015458226995132502,28.145305620000002,15.2074782608696
iShares DJ STOXX Americas 600 Real Estate (DE),DE000A0H0769,Full Replication,Distributing,1.685914645,1.52344366,0.10664718969653264,0.00014459991784771027,23.510979168,78.0647826086956
iShares DJ STOXX Asia Pacific 600 Real Estate (DE),DE000A0H0777,Full Replication,Distributing,1.693707095,3.58592792,-0.5276795482827218,0.0001452682717487658,20.4120408,87.5503043478261
iShares DJ STOXX EU Enlarged 15 (DE),DE000A0D8Q15,Full Replication,Distributing,3.7211361800000002,7.408057355,-0.4976906897881327,0.00031915968434341615,33.3622107,45.6984782608696
iShares DJ STOXX Global Select Dividend 100 (DE),DE000A0F5UH1,Full Replication,Distributing,5.391355969999999,1.76991409,2.0461116731377618,0.0004624134636126625,16.855505009999998,42.245347826087
iShares DJ STOXX Large 200 (DE),DE0005933980,Full Replication,Distributing,1.1569865,0.12679656,8.124746759691272,9.923405870343444e-05,34.79228478,44.0485217391304
iShares DJ STOXX Mid 200 (DE),DE0005933998,Full Replication,Distributing,8.408013811,2.550442006,2.296688884209038,0.0007211504508480104,96.49249004,37.2857826086956
iShares DJ STOXX Select Dividend 30 (DE),DE0002635299,Full Replication,Distributing,2.9627099589999997,7.335563511,-0.5961169234568979,0.00025410990879552687,76.2210177,29.5938695652174
iShares DJ STOXX Small 200 (DE),DE000A0D8QZ7,Full Replication,Distributing,13.607379478,7.047499115,0.930809675312744,0.0011670970179165972,125.41263374999998,26.3333043478261
iShares DJ US Select Dividend (DE),DE000A0D8Q49,Full Replication,Distributing,12.337142471000002,4.665943455,1.6440831505961748,0.0010581495291430354,97.41691018,43.7031739130435
iShares Dow Jones-UBS Commodity Swap (DE),DE000A0H0728,Swap-based,Capitalizing,32.354808332,22.631874398,0.4296124025352148,0.0027750530791466085,298.79562684999996,55.5760869565217
iShares eb.rexx Government Germany (DE),DE0006289465,Full Replication,Distributing,73.741178184,95.162693467,-0.22510412959705084,0.006324737933218302,732.5587080000001,4.20695652173913
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,Full Replication,Distributing,95.950674992,115.342795379,-0.16812597894198977,0.008229633547833348,1093.44518352,4.05608695652174
"iShares eb.rexx Government Germany 10,5+ (DE)",DE000A0D8Q31,Full Replication,Distributing,22.418971125,98.35052232,-0.7720503094832979,0.001922862104863671,103.66992160000001,17.173347826087
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,Full Replication,Distributing,56.693030263,27.773010842,1.0412993962205,0.00486252820857817,609.07779112,4.99039130434783
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,Full Replication,Distributing,90.06913080300001,99.7994326,-0.09749856831350356,0.007725176925981607,708.44587989,5.13686956521739
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,Full Replication,Distributing,72.521007328,64.127952949,0.13087981126849413,0.006220084589075975,1258.0507682999998,11.353
iShares eb.rexx Money Market ,DE000A0Q4RZ9,Full Replication,Distributing,93.567339535,62.434962314,0.498636918597436,0.008025216252860663,818.9857931399999,3.886
iShares Emerging Market Islamic,DE000A0NA0M3,Full Replication,Distributing,0.7494073299999999,0.47481892,0.5783013237972909,6.427623051608992e-05,20.482,52.9113913043478
iShares FTSE 100 (DE),DE0006289408,Full Replication,Distributing,22.674842395,7.763399392,1.9207362973449347,0.001944808034766658,139.279332,26.6499130434783
iShares FTSE BRIC 50,DE000A0MSAE7,Full Replication,Distributing,22.71260098,30.900509272,-0.26497648371832305,0.0019480465666254557,707.55,30.9039130434783
iShares FTSE EPRA/NAREIT Asia Property Yield Fund,DE000A0LGQJ9,Full Replication,Distributing,3.174047156,4.060593353,-0.21832922431028767,0.00027223617717749785,132.59400000000002,48.9222608695652
iShares FTSE EPRA/Nareit Developed World Yield Fund,DE000A0LGQL5,Full Replication,Distributing,7.771301610999999,6.148910304,0.2638502152071722,0.0006665400160400045,326.644,48.996652173913
iShares FTSE EPRA/NAREIT US Property Yield Fund,DE000A0LGQK7,Full Replication,Distributing,8.52962392,2.210443072,2.858784706127913,0.0007315808791161337,160.81,43.2305652173913
iShares FTSE UK Dividend Plus,DE000A0HG2R0,Full Replication,Distributing,5.0449438099999995,2.4036603,1.0988588986555214,0.0004327018942719454,335.2944,20.3123913043478
iShares FTSE/EPRA European Property Index Fund,DE000A0HG2Q2,Full Replication,Distributing,10.733903637000001,11.422967959,-0.06032270461347955,0.0009206406674849418,387.366,26.2651739130435
iShares FTSE/Macquarie Global Infrastructure 100,DE000A0LGQM3,Full Replication,Distributing,4.491974065000001,1.960104925,1.2917008205568385,0.000385274001088617,256.15200000000004,30.4889130434783
iShares FTSE/Xinhua China 25,DE000A0DPMY5,Full Replication,Distributing,19.484390268,31.69270342,-0.3852089545726738,0.0016711648127746856,819.55,22.7227391304348
iShares FTSEurofirst 100,DE000A0DPM16,Full Replication,Distributing,1.54139474,0.96872494,0.5911583116668806,0.00013220452971086965,87.3093,15.5535652173913
iShares FTSEurofirst 80,DE000A0DPM08,Full Replication,Distributing,0.001785,0.33645,-0.994694605439144,1.5309841107535003e-07,66.759889742,17.2471739130435
iShares Global Inflation-Linked Bond,DE000A0RFED7,Full Replication,Capitalizing,1.56379522,0.19840828,6.881703424877228,0.00013412580584270446,82.9196,32.3360434782609
iShares iBoxx € Liquid Sovereigns Capped 1.5-10.5 (DE),DE000A0H0785,Full Replication,Distributing,11.751620744999999,24.285452215,-0.5161045122420422,0.001007929671495586,206.7337084,13.6646086956522
iShares iBoxx € Liquid Sovereigns Capped 1.5-2.5 (DE),DE000A0H0793,Full Replication,Distributing,9.200432243,13.961734408,-0.34102512093854176,0.0007891157185488621,129.18773185999999,10.5118695652174
iShares iBoxx € Liquid Sovereigns Capped 10.5+ (DE),DE000A0H08C4,Full Replication,Distributing,0.384146456,1.44324262,-0.7338309923247693,3.29480179461215e-05,21.9071733,29.8271739130435
iShares iBoxx € Liquid Sovereigns Capped 2.5-5.5 (DE),DE000A0H08A8,Full Replication,Distributing,13.176967502,16.563916334,-0.20447753802328528,0.001130180833248025,87.81114002,11.7430869565217
iShares iBoxx € Liquid Sovereigns Capped 5.5-10.5 (DE),DE000A0H08B6,Full Replication,Distributing,15.08198831,24.430496776,-0.3826573217775815,0.00129357335916975,158.41698,15.6523043478261
iShares JPMorgan $ Emerging Markets Bond,DE000A0RFFT0,Full Replication,Distributing,11.66738471,3.33327781,2.5002737170593052,0.0010007047958015877,314.224,53.4481304347826
iShares MDAX (DE),DE0005933923,Full Replication,Capitalizing,55.957197609,57.006368796,-0.018404455662743735,0.0047994162701217235,388.42850591999996,14.0862173913043
iShares MSCI AC Far East ex-Japan,DE000A0HGZS9,Full Replication,Distributing,14.515746797,14.502209918,0.0009334355988874776,0.001245007154169637,1331.592,27.5113043478261
iShares MSCI AC Far East ex-Japan Small Cap,DE000A0RFEF2,Full Replication,Distributing,1.3304226200000002,0.64531315,1.0616697800130064,0.00011410957377070266,18.76,88.1156086956522
iShares MSCI Brazil,DE000A0HG2M1,Full Replication,Distributing,20.226047302999998,16.174898956,0.250458958539413,0.0017347763049995345,788.606,43.628347826087
iShares MSCI Eastern Europe,DE000A0HGZV3,Full Replication,Distributing,12.499699577,7.074421648,0.766886425342455,0.0010720919575114426,220.8,48.9289130434783
iShares MSCI Emerging Markets,DE000A0HGZT7,Full Replication,Distributing,42.698386909,44.720934015,-0.04522595850349653,0.0036622157934164856,2641.488,20.812652173913
iShares MSCI Emerging Markets,DE000A0YBR46,Full Replication,Capitalizing,2.79435465,0.06845412,39.82083956378374,0.0002396701719305411,24.66,35.3478260869565
iShares MSCI Emerging Markets SmallCap,DE000A0YBR04,Full Replication,Distributing,1.55751509,2.88103966,-0.45939130529011873,0.00013358716274783242,53.262,111.56052173913
iShares MSCI Europe,DE000A0M5X28,Full Replication,Distributing,11.59362441,11.86317439,-0.022721572754356045,0.0009943784178013404,844.364,18.4307391304348
iShares MSCI Europe (Acc),DE000A0YBR20,Full Replication,Capitalizing,1.59182548,2.52557282,-0.3697170529416768,0.00013652994492843496,11.056,18.657652173913
iShares MSCI Europe ex-UK,DE000A0J2094,Full Replication,Distributing,22.110261505,9.17907745,1.4087672890264153,0.0018963842604347214,579.36,19.7363913043478
iShares MSCI GCC Countries ex-Saudi Arabia ETF,DE000A0RM470,Full Replication,Distributing,1.79716212,1.16439919,0.5434243989812464,0.00015414154902902385,10.428,161.291826086957
iShares MSCI Japan,DE000A0DPMW9,Full Replication,Distributing,37.309460920999996,35.388190619,0.05429128385468962,0.003200010747945639,1549.092,26.9500869565217
iShares MSCI Japan (Acc),DE000A0YBR53,Full Replication,Capitalizing,0.1119603,0.01786661,5.266454576441753,9.602769766677599e-06,11.532,37.5591739130435
iShares MSCI Japan Small Cap,DE000A0RFEC9,Full Replication,Distributing,0.21747368,1.08738909,-0.8000038054455743,1.865259095726002e-05,140.7,55.6998695652174
iShares MSCI Korea,DE000A0HG2L3,Full Replication,Distributing,9.76838499,6.439452005,0.5169590490642999,0.0008378286950931648,206.73,41.2986956521739
iShares MSCI Latin America,DE000A0NA0K7,Full Replication,Distributing,9.50110091,12.194983496,-0.22090088001214636,0.0008149038951190825,162.891,67.6947391304348
iShares MSCI North America,DE000A0J2060,Full Replication,Distributing,14.951325554,8.537687046,0.7512149922390117,0.0012823664906373546,887.808,25.0687826086957
iShares MSCI Pacific ex-Japan,DE000A0YBR12,Full Replication,Distributing,1.0431959,1.05705895,-0.013114736883879652,8.947430517104748e-05,44.115,47.1137826086957
iShares MSCI Taiwan,DE000A0HG2K5,Full Replication,Distributing,5.697440136,11.09314689,-0.4864000096189116,0.0004886661243801268,196.56,35.597347826087
iShares MSCI Turkey,DE000A0LGQN1,Full Replication,Distributing,2.304646317,2.439784969,-0.05538957478510487,0.00019766817323437394,123.05,67.4445652173913
iShares MSCI US Islamic,DE000A0NA0N1,Full Replication,Distributing,0.0010718499999999998,0.35701922,-0.9969977806797068,9.193195065048399e-08,13.136000000000001,24.2181739130435
iShares MSCI World,DE000A0HGZR1,Full Replication,Distributing,115.123720984,50.289622312,1.2892142690944297,0.009874094543267414,2320.128,19.3256956521739
iShares MSCI World (Acc),DE000A0YBR38,Full Replication,Capitalizing,2.00133827,1.76505484,0.1338674723557034,0.00017165361857775346,15.736000000000002,26.5708695652174
iSHares MSCI World Islamic,DE000A0NA0L5,Full Replication,Distributing,0.10249832,0.7629705,-0.8656588688553489,8.791221249239649e-06,25.072,45.0102608695652
iShares Nasdaq-100 (DE),DE000A0F5UF5,Full Replication,Distributing,58.06088726,54.558328659,0.06419842189249714,0.00497984850707621,232.26822323000002,16.3347391304348
iShares Nikkei 225 (DE),DE000A0H08D2,Full Replication,Distributing,67.72572614399999,79.90831273,-0.15245706197255626,0.005808796112924758,383.0363075,18.0800434782609
iShares S&P 500,DE0002643889,Full Replication,Distributing,341.566180512,406.79505316,-0.1603482445061697,0.029295932500539718,5350.025,9.13860869565217
iShares S&P 500 (Acc),DE000A0YBR61,Full Replication,Capitalizing,3.39410469,0.40819637,7.314882099514996,0.00029111038378845574,16.656,15.701
iShares S&P Emerging Markets Infrastructure,DE000A0RFFS2,Full Replication,Distributing,2.74940704,0.88860838,2.0940593200347717,0.00023581504158172627,71.544,64.0880869565217
iShares S&P Global Clean Energy,DE000A0M5X10,Full Replication,Distributing,2.700472736,1.359082393,0.9869823565582754,0.0002316179748089094,126.3065,54.368652173913
iShares S&P Global Timber&Forestry,DE000A0NA0H3,Full Replication,Distributing,1.20827442,0.656429991,0.8406752228966943,0.00010363299375069476,34.272,42.4672608695652
iShares S&P Global Water,DE000A0MSAG2,Full Replication,Distributing,2.061111917,1.079574998,0.9091882646582001,0.00017678036949085084,128.13799999999998,36.3514782608696
iShares S&P Listed Private Equity,DE000A0MSAF4,Full Replication,Distributing,1.206390094,0.520064625,1.3196926612726259,0.0001034713762064102,76.7305,74.1483043478261
iShares S&P Small Cap 600,DE000A0RFEB1,Full Replication,Distributing,10.60152672,0.43931846,23.13175790518796,0.0009092867763612703,40.106,37.5072608695652
iShares SMI (DE),DE0005933964,Full Replication,Distributing,30.805135848000003,74.670728523,-0.5874536587852971,0.00264213857215076,67.14468464,15.3196956521739
iShares TecDAX (DE),DE0005933972,Full Replication,Capitalizing,22.503217595,23.383095774,-0.03762881474309965,0.0019300878755615463,91.29733672299999,26.5428260869565
Lyxor ETF Brazil Ibovespa,FR0010408799,Swap-based,Capitalizing,28.549070539000002,29.687867238,-0.038358993250359075,0.002448637163696912,683.82895569,30.2583913043478
Lyxor ETF China Enterprise,FR0010204081,Swap-based,Distributing,37.169271343000005,43.55867174,-0.14668492269778277,0.0031879867694352064,948.71577262,21.5976086956522
Lyxor ETF Commodities CRB,FR0010270033,Swap-based,Capitalizing,7.07745862,12.801642779,-0.44714449995355554,0.0006070295065397981,634.0750195100001,24.638
Lyxor ETF Commodities CRB Non-Energy,FR0010346205,Swap-based,Capitalizing,4.741753498,2.296084197,1.065147917570028,0.00040669743767774954,104.95801666,25.3153913043478
Lyxor ETF DAX,LU0252633754,Swap-based,Capitalizing,206.84907933899999,378.023108468,-0.45281366481194907,0.017741325142408917,469.10177522,5.80373913043478
Lyxor ETF DAXplus Covered Call,LU0252635023,Swap-based,Capitalizing,1.706060793,0.685938032,1.4871937600917278,0.00014632784123599536,14.478660199999998,77.0022173913043
Lyxor ETF DAXplus Protective Put,LU0288030280,Swap-based,Capitalizing,0.7543260860000001,5.706578019,-0.8678146371628535,6.469810935534334e-05,30.042697680000003,105.503739130435
Lyxor ETF DJ EURO STOXX 50,FR0007054358,Swap-based,Distributing,93.876092218,143.439581943,-0.3455356537827581,0.008051697790778058,5443.524360779999,8.147
Lyxor ETF DJ EURO STOXX 50 Buywrite,FR0010389205,Swap-based,Capitalizing,0.36783671,0.09295091,2.95732231131465,3.154914052447301e-05,47.000148,190.809869565217
Lyxor ETF DJ STOXX 600 Automobiles & Parts,FR0010344630,Swap-based,Distributing,1.1583319699999999,4.04915537,-0.7139324466079948,9.93494588822297e-05,19.53939132,17.8194347826087
Lyxor ETF DJ STOXX 600 Banks,FR0010345371,Swap-based,Distributing,29.402838345,25.34081799,0.1602955499148826,0.0025218643314985295,382.08931965000005,15.0311304347826
Lyxor ETF DJ STOXX 600 Basic Resources,FR0010345389,Swap-based,Distributing,29.401798381000003,27.91863379,0.053124540482752725,0.0025217751343915404,294.27953696,14.3658260869565
Lyxor ETF DJ STOXX 600 Chemicals,FR0010345470,Swap-based,Distributing,3.0797817000000003,12.78519756,-0.7591134837340754,0.00026415108388175935,33.1038432,12.692
Lyxor ETF DJ STOXX 600 Construction & Materials,FR0010345504,Swap-based,Distributing,0.12278972,4.50489572,-0.9727430494217966,1.0531602817023603e-05,22.421942379999997,17.8328260869565
