XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Monthly turnover report: October 2009,,,,,,,
,,,,,,,
,,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,,XLM,AuM
,,10/2009,09/2009,Change (%),Market Share,"€ 100,000 round trip",in €m
iShares FTSE BRIC 50,DE000A0MSAE7,24.699080679999998,12.376090444,0.9957094521698695,0.0017014576110909291,55.0323181818,413.4
iShares FTSE EPRA/NAREIT Asia Property Yield Fund,DE000A0LGQJ9,3.928121826,2.703643071,0.4528995591666989,0.00027059844310529615,49.8720909091,109.744
iShares FTSE EPRA/Nareit Developed World Yield Fund,DE000A0LGQL5,4.426524344,10.117210994999999,-0.5624758299310333,0.0003049321403236164,46.3120909091,236.09599999999998
iShares FTSE EPRA/NAREIT US Property Yield Fund,DE000A0LGQK7,6.917136674,6.588332525,0.0499070360751106,0.0004765041660220001,52.6270909091,98.82
iShares FTSE UK Dividend Plus,DE000A0HG2R0,25.328909109999998,24.638047499000002,0.028040436687527093,0.00174484490917659,14.1822727273,239.936
iShares FTSE/EPRA European Property Index Fund,DE000A0HG2Q2,13.663154999,31.706935146000003,-0.569079920967269,0.0009412204189198036,32.7948181818,372.792
iShares FTSE/Macquarie Global Infrastructure 100,DE000A0LGQM3,3.05693875,2.3118791499999998,0.3222744579879966,0.00021058482986526653,22.7369545455,239.372
iShares FTSE/Xinhua China 25,DE000A0DPMY5,13.718113889,20.647325780000003,-0.33559851599338697,0.0009450063987665486,31.3001818182,705.033
iShares FTSEurofirst 100,DE000A0DPM16,1.2373011299999999,1.26366516,-0.020863145423745122,8.52345661008589e-05,17.4904545455,78.04225
iShares FTSEurofirst 80,DE000A0DPM08,0.6177275600000001,1.25709105,-0.5086055540686572,4.255369955504873e-05,21.7079090909,67.75288416000001
iShares Global Inflation-Linked Bond,DE000A0RFED7,0.05973975,0.054918,0.08779908226810873,4.115321280134761e-06,36.1933636364,40.6128
iShares iBoxx € Liquid Sovereigns Capped 1.5-10.5 (DE),DE000A0H0785,9.32167209,2.07697158,3.488107675503196,0.0006421465693849618,14.0107142857,254.6700875
iShares iBoxx € Liquid Sovereigns Capped 1.5-2.5 (DE),DE000A0H0793,18.688317543,24.460938748,-0.2359934450787171,0.001287391240750483,7.6804761905,114.29525375
iShares iBoxx € Liquid Sovereigns Capped 10.5+ (DE),DE000A0H08C4,1.747144486,0.035028870000000004,48.877272261423215,0.0001203563939036556,32.6740454545,21.3487948
iShares iBoxx € Liquid Sovereigns Capped 2.5-5.5 (DE),DE000A0H08A8,11.32296811,4.1589102,1.7225805717084248,0.0007800108239048585,9.3151904762,150.65266590000002
iShares iBoxx € Liquid Sovereigns Capped 5.5-10.5 (DE),DE000A0H08B6,15.56710423,15.408444101,0.01029695976829359,0.0010723786977313238,16.3003636364,210.1927772
iShares JPMorgan $ Emerging Markets Bond,DE000A0RFFT0,0.30252943,1.51274098,-0.8000124052962457,2.0840492321210577e-05,75.8683181818,95.676
iShares MDAX (DE),DE0005933923,124.94634341599999,104.386995031,0.19695315857013074,0.008607239667639897,16.9376363636,262.21050702
iShares MSCI AC Far East ex-Japan,DE000A0HGZS9,16.583690521,19.536138414,-0.15112750690198906,0.0011424087731240996,30.9253181818,1075.136
iShares MSCI AC Far East ex-Japan Small Cap,DE000A0RFEF2,0.50836782,2.4217261,-0.7900803810967723,3.5020181835071584e-05,89.5355909091,11.952
iShares MSCI Brazil,DE000A0HG2M1,18.79780702,15.149834687,0.24079288047481517,0.0012949336957264234,65.5997727273,675.402
iShares MSCI Eastern Europe,DE000A0HGZV3,4.601184467,7.193140838000001,-0.3603372197729239,0.0003169640373598922,60.2393181818,159.788
iShares MSCI Emerging Markets,DE000A0YBR46,0.017095580000000003,,,1.1776715531994396e-06,73.2795,3.342
iShares MSCI Emerging Markets SmallCap,DE000A0YBR04,0.17974554,,,1.2382218636189705e-05,149.228,22.83
iShares MSCI Emerging Markets TRI,DE000A0HGZT7,56.479900489,44.391153341,0.272323340083952,0.0038907584377617147,29.8808181818,1842.24
iShares MSCI Europe,DE000A0M5X28,19.782742640000002,4.74183739,3.171957199907271,0.0013627834359169787,34.5230909091,787.8
iShares MSCI Europe (Acc),DE000A0YBR20,0.01575625,,,1.08540847459394e-06,32.4875555556,9.816
iShares MSCI Europe ex-UK,DE000A0J2094,14.73936398,10.727795725,0.373941521430303,0.0010153577516234297,24.0583181818,500.004
iShares MSCI GCC Countries ex-Saudi Arabia ETF,DE000A0RM470,0.19926970000000002,0.54450545,-0.6340354352743393,1.372718896373135e-05,170.1393181818,4.696
iShares MSCI Japan,DE000A0DPMW9,18.154554417,14.489817331,0.25291810119369407,0.0012506216400913063,34.8557272727,1137.048
iShares MSCI Japan (Acc),DE000A0YBR53,0,,,0,44.425,6.428
iShares MSCI Japan Small Cap,DE000A0RFEC9,0.99070472,1.06766651,-0.07208410985936053,6.824715899457145e-05,54.8055454545,154.96
iShares MSCI Korea,DE000A0HG2L3,7.859671245,2.89428021,1.7155875294465703,0.0005414330044804635,66.0161818182,118.625
iShares MSCI Latin America,DE000A0NA0K7,9.701363187999998,1.777192395,4.458814259668267,0.0006683025351443954,99.4353636364,110.56800000000001
iShares MSCI North America,DE000A0J2060,8.94682952,3.458674185,1.5867800901286686,0.0006163246065374206,24.9412727273,595.864
iShares MSCI Pacific ex-Japan,DE000A0YBR12,0.008082,,,5.567486738067893e-07,57.8681111111,24.95
iShares MSCI Taiwan,DE000A0HG2K5,9.48937101,9.43284807,0.005992139339099811,0.000653698926636735,50.9447272727,150.48
iShares MSCI Turkey,DE000A0LGQN1,2.762812294,2.9700150040000004,-0.06976486978043572,0.0001903231973102689,83.8420909091,89.334
iShares MSCI US Islamic,DE000A0NA0N1,1.18848618,0.19478938,5.101391051195912,8.187182684393677e-05,21.8417727273,8.148
iShares MSCI World,DE000A0HGZR1,26.349419142000002,35.417996534000004,-0.2560443356330021,0.0018151452812283752,24.2904090909,1856.3160000000003
iShares MSCI World (Acc),DE000A0YBR38,0.0143585,,,9.891209889699064e-07,28.3632222222,6.604000000000001
iSHares MSCI World Islamic,DE000A0NA0L5,0.00409275,0.00495778,-0.17447930323652927,2.8193926438044254e-07,43.8997727273,21.072
iShares Nasdaq 100 (DE),DE000A0F5UF5,61.774283525,30.470214679,1.027366205843462,0.004255475182864185,17.5134090909,182.12111816
iShares Nikkei 225 (DE),DE000A0H08D2,64.316153512,65.434154904,-0.017085899460919762,0.0044305782197673685,25.8071818182,282.759136
iShares S&P 500,DE0002643889,97.315260862,140.92776721799999,-0.30946709237602665,0.006703803814164841,21.3004545455,4038.32
iShares S&P 500 (Acc),DE000A0YBR61,0.018811,,,1.2958425269709865e-06,17.43,6.744
iShares S&P Emerging Markets Infrastructure,DE000A0RFFS2,0.82615496,0.25578214,2.2299165219276063,5.691173946286823e-05,66.6201818182,32.328
iShares S&P Global Clean Energy,DE000A0M5X10,2.189685174,3.257509346,-0.3278038705587185,0.00015084191000728638,48.0035,104.671
iShares S&P Global Timber&Forestry,DE000A0NA0H3,1.37587489,1.27215085,0.08153438721516393,9.478056425780278e-05,41.0720454545,17.575
iShares S&P Global Water,DE000A0MSAG2,0.778361625,0.6591019669999999,0.1809426522315325,5.361937669646713e-05,37.3052272727,103.436
iShares S&P Listed Private Equity,DE000A0MSAF4,3.25441967,1.188310915,1.7386937449783502,0.00022418879426914484,80.8010909091,53.889
iShares S&P Small Cap 600,DE000A0RFEB1,1.49296776,0.61286501,1.4360466589534941,0.00010284679787382984,20.6925,16.5
iShares SMI (DE),DE0005933964,20.282260035,10.31721082,0.9658665882529676,0.0013971939342106773,18.9791818182,64.80491835
iShares TecDAX (DE),DE0005933972,28.773277464000003,42.479692068000006,-0.3226580499232258,0.0019821187910364735,29.6731818182,87.88205352
Lxor ETF Japan (Topix),FR0010245514,9.484708116,6.403464193,0.48118390766802266,0.0006533777115846932,35.8615454545,354.71174510000003
Lyxor ETF Brazil (IBOVESPA),FR0010408799,40.591699495,18.814036631,1.1575220826410435,0.0027962601907207335,54.5024545455,432.45322381
Lyxor ETF China Enterprise,FR0010204081,50.456292122,32.139328615,0.5699236510637982,0.003475807191800476,36.1648181818,748.7278178099999
Lyxor ETF Commodities CRB,FR0010270033,15.427092352,8.141907912999999,0.8947760791261117,0.0010627336312386613,24.6785454545,528.29253351
Lyxor ETF Commodities CRB Non-Energy,FR0010346205,3.485422754,1.39830426,1.4926068336514975,0.00024010201632584843,29.4150454545,79.55058378
Lyxor ETF DAX,LU0252633754,331.179035872,247.368045782,0.3388108994637924,0.022814091687001617,7.1007272727,355.41062753
Lyxor ETF DAXplus Covered Call,LU0252635023,0.80084901,5.08540537,-0.8425201234252836,5.516847614909429e-05,82.7324444444,10.271978279999999
Lyxor ETF DAXplus Protective Put,LU0288030280,4.214119196,4.049261498,0.04071302830934154,0.00029030008335025157,76.7744090909,30.29806039
Lyxor ETF DJ EURO STOXX 50,FR0007054358,107.18260355599999,95.13618405599999,0.1266228997886769,0.007383540260450612,8.7061363636,4711.852902850001
Lyxor ETF DJ EURO STOXX 50 Buywrite,FR0010389205,0.13400132999999997,0.71594984,-0.8128341924065519,9.231014942569402e-06,159.7351818182,43.05410439
Lyxor ETF DJ STOXX 600 Automobiles & Parts,FR0010344630,1.90532232,2.1228367,-0.10246401901757218,0.0001312528674628155,24.7035454545,58.75003623
Lyxor ETF DJ STOXX 600 Banks,FR0010345371,52.083592245,43.499790038,0.1973297388217614,0.003587907808648518,16.7824090909,381.07102814999996
Lyxor ETF DJ STOXX 600 Basic Resources,FR0010345389,47.068191001,32.353575233,0.4548064831175562,0.0032424094182493695,23.5799545455,263.04821275
Lyxor ETF DJ STOXX 600 Chemicals,FR0010345470,2.580602699,2.20336087,0.17121200350626165,0.00017777123611611864,17.4055,42.37074965
Lyxor ETF DJ STOXX 600 Construction & Materials,FR0010345504,6.604913153,4.486777258999999,0.4720840308600667,0.00045499587212840495,28.1916818182,86.16833818
Lyxor ETF DJ STOXX 600 Financial Services,FR0010345363,1.62000639,3.87715475,-0.5821661774010956,0.00011159816990732791,26.6165,20.14038908
Lyxor ETF DJ STOXX 600 Food & Beverage,FR0010344861,4.452074005,2.64544596,0.6829200340195194,0.0003066921922758514,22.4155909091,73.26399781
Lyxor ETF DJ STOXX 600 Health Care,FR0010344879,4.054456076,7.9324336749999995,-0.48887614544095126,0.0002793012921703636,21.1357272727,193.38459213
Lyxor ETF DJ STOXX 600 Industrial Goods & Services,FR0010344887,1.03446968,0.40366189,1.562713264806841,7.126201712859857e-05,28.9971818182,40.06389632
Lyxor ETF DJ STOXX 600 Insurance,FR0010344903,6.3445647,1.8693271100000002,2.3940366381355265,0.0004370611213321418,20.8407727273,97.10133368000001
Lyxor ETF DJ STOXX 600 Media,FR0010344929,1.71873062,1.14134658,0.5058796776698626,0.0001183990340653453,30.6520454545,29.446911399999998
Lyxor ETF DJ STOXX 600 Oil & Gas,FR0010344960,10.750805897,14.114795585000001,-0.23833074079903527,0.000740596006620757,16.8124545455,195.46232565
Lyxor ETF DJ STOXX 600 Personal & Household Goods,FR0010344978,0.55719119,2.84692324,-0.8042830301248305,3.8383501124638295e-05,25.391,66.07337770000001
Lyxor ETF DJ STOXX 600 Retail,FR0010344986,0.6393895500000001,2.46070583,-0.7401601027620599,4.4045939619948006e-05,28.0147272727,38.375896229999995
Lyxor ETF DJ STOXX 600 Technology,FR0010344796,1.39659847,3.59667161,-0.6116969739141684,9.620815961557671e-05,25.8508181818,48.927262
Lyxor ETF DJ STOXX 600 Telecommunications,FR0010344812,5.45180746,5.81686015,-0.06275768723784769,0.00037556131813968826,18.6905909091,265.58804736
Lyxor ETF DJ STOXX 600 Travel & Leisure,FR0010344838,3.09702395,2.82656813,0.09568346049383925,0.00021334619857836724,42.1984545455,32.3169338
Lyxor ETF DJ STOXX 600 Utilities,FR0010344853,4.195283548000001,5.7410357,-0.26924621841316876,0.0002890025428844892,16.8211363636,125.77785401999999
Lyxor ETF DJ STOXX Select Dividend 30,FR0010378604,0.59849126,1.4396410800000001,-0.5842774505990063,4.1228559179652844e-05,26.0331363636,64.64281755
Lyxor ETF Dow Jones Industrial Average,FR0007056841,60.08699331099999,15.54886716,2.8643968523685035,0.004139241999373504,10.7274545455,365.64613019
Lyxor ETF Eastern Europe,FR0010204073,7.826513246,10.247063172,-0.23621889368400983,0.0005391488332395162,52.9359545455,275.27663226
Lyxor ETF Euro Cash,FR0010510800,93.74297702599999,35.576990445,1.6349327431425458,0.006457718156140288,0.9393636364,1479.01918703
Lyxor ETF EURO CORPORATE BONDS,FR0010737544,3.5744609300000003,7.25265174,-0.5071511692356538,0.0002462356325602181,49.8799090909,384.37418419
Lyxor ETF EuroMTS 10-15Y,FR0010037242,3.46363675,1.14192173,2.0331647598999627,0.00023860123324807693,18.0416818182,303.1040537
Lyxor ETF EuroMTS 1-3Y,FR0010222224,23.791177269000002,18.734448011,0.26991610615006767,0.0016389144262333557,5.3330909091,900.02163538
Lyxor ETF EuroMTS 15+Y,FR0010481093,1.33207125,1.7515126,-0.2394737839739206,9.176304155575997e-05,29.3709545455,152.78108756
Lyxor ETF EuroMTS 3-5Y,FR0010037234,21.152948601,6.283483889999999,2.366436354625555,0.0014571734818992733,6.8304545455,1045.55594071
Lyxor ETF EuroMTS 5-7Y,FR0010411413,5.1011808499999995,13.18172895,-0.6130112469047545,0.0003514075319334434,9.6316818182,630.75631577
Lyxor ETF EuroMTS 7-10Y,FR0010411439,12.506412314999999,5.62494661,1.2233832926993768,0.0008615353217591124,11.0689090909,444.63530024
Lyxor ETF EuroMTS Covered Bond Aggregate,FR0010481127,3.4261657349999997,0.89350828,2.834509216859187,0.00023601994917143195,40.4620454545,58.28168948
Lyxor ETF EuroMTS Global,FR0010028860,0.55094113,0.574602211,-0.04117819344764051,3.795295019464413e-05,15.1075454545,998.68628429
Lyxor ETF EuroMTS Inflation Linked,FR0010174292,6.883505539,5.755435821000001,0.19600074661313793,0.00047418740163077675,32.9017272727,635.8899277200001
Lyxor ETF FTSE RAFI Europe,FR0010400770,0.607775888,1.137015505,-0.4654638522277671,4.186815387475176e-05,27.1409545455,19.613608149999997
Lyxor ETF FTSE RAFI US 1000,FR0010400804,0.27220459,0.04161191,5.541506746505989,1.875149028540223e-05,61.6654545455,26.175203670000002
Lyxor ETF Hong Kong (HSI),FR0010361675,4.63698122,13.054604952,-0.6448011075747182,0.0003194299857339752,48.6101363636,181.42111451
Lyxor ETF LevDAX,LU0252634307,307.475906638,365.756602226,-0.15934283956407835,0.021181242668676895,13.3375454545,182.98495932
Lyxor ETF Leveraged DJ EURO STOXX 50,FR0010468983,112.525028863,114.464949402,-0.01694772547521961,0.007751566516895067,18.6936818182,195.48499446
Lyxor ETF MSCI AC Asia-Pacific Ex Japan,FR0010312124,14.832667914,6.813649144999999,1.1769051499936016,0.0010217852252086136,49.1589090909,525.98774513
Lyxor ETF MSCI Asia APEX 50,FR0010652867,1.19041419,0.9696214000000001,0.22771031043663026,8.200464260867153e-05,54.8394090909,18.5602417
Lyxor ETF MSCI EM Latin America,FR0010410266,7.433235647,2.9946957949999997,1.482133797833713,0.0005120569275625589,80.3424090909,198.70661617
Lyxor ETF MSCI Emerging Markets,FR0010429068,24.635466386,14.698915161,0.6760057539051743,0.001697075382209507,37.0851363636,378.55908215
Lyxor ETF MSCI EMU,FR0007085501,0.1950785,0.2884602,-0.32372472874940805,1.3438467726208578e-05,35.1780454545,269.86448458
Lyxor ETF MSCI EMU Growth,FR0010168765,0.70909398,0.10266618,5.9067922854439505,4.884770266881687e-05,28.5149545455,44.65833641
Lyxor ETF MSCI EMU Small Cap,FR0010168773,1.339359798,3.928036612,-0.6590256328293103,9.226513131485142e-05,39.9897727273,150.49855263999999
Lyxor ETF MSCI EMU Value,FR0010168781,4.850751615,7.063447604,-0.31326005557781156,0.0003341560911429586,16.0913636364,166.56012293999999
Lyxor ETF MSCI Europe,FR0010261198,3.955172743,15.819343034,-0.7499786979459718,0.0002724619128114341,19.5851363636,789.02007444
Lyxor ETF MSCI Greece,FR0010405431,2.16328619,1.265594565,0.709304266805223,0.00014902335032752312,73.2060909091,8.48138716
Lyxor ETF MSCI India,FR0010361683,27.607882381,16.332347845,0.690380503955033,0.0019018376518480046,48.4295,721.3105781
Lyxor ETF MSCI Korea,FR0010361691,8.52040452,6.973824788,0.22176922693286327,0.0005869492596891082,73.0929545455,81.09330923
Lyxor ETF MSCI Malaysia,FR0010397554,0.05725027,0.0348986,0.6404746895290927,3.943827257805075e-06,153.3829090909,12.47012178
Lyxor ETF MSCI Taiwan,FR0010444786,3.1212973799999997,1.196314,1.6090954214361775,0.00021501833418356914,82.2991818182,19.60048768
Lyxor ETF MSCI USA,FR0010296061,21.412815684999998,22.28514423,-0.03914394881167893,0.0014750750723945762,18.8942272727,300.39369719999996
Lyxor ETF MSCI World,FR0010315770,14.998396892999999,7.3531993909999995,1.0397103485806998,0.0010332018781744146,21.7164545455,466.96246507
Lyxor ETF Nasdaq 100,FR0007063177,46.88396307,85.16865138,-0.4495161974466855,0.0032297184189592903,32.3537727273,170.02080487
Lyxor ETF New Energy,FR0010524777,2.339122465,1.2277859169999998,0.9051549888399644,0.0001611362695199725,69.5416818182,84.99002898
Lyxor ETF Pan Africa ,FR0010636464,1.4194759399999999,1.44228501,-0.01581453723907189,9.778413104375717e-05,109.3065454545,24.69941961
Lyxor ETF Private Equity LPX50,FR0010413518,0.9039383599999999,0.13807376000000002,5.546778765204915,6.227004245645682e-05,69.4871363636,8.38572536
Lyxor ETF PRIVEX,FR0010407197,0.60219828,0.587910105,0.02430333290495157,4.148392647348794e-05,158.8822272727,35.795402200000005
Lyxor ETF Russia (DJ Rusindex Titans 10),FR0010326140,24.215436178,19.190630928,0.2618363757216853,0.0016681405565150268,55.1825909091,381.67698308999996
Lyxor ETF Short Strategy Europe,FR0010589101,4.98835211,6.820005139999999,-0.26857062310073265,0.000343635043519401,64.9658181818,29.267222420000003
Lyxor ETF South Africa (FTSE JSE Top 40),FR0010464446,1.7930841599999998,4.67684739,-0.6166040902181331,0.0001235210626211285,61.6151363636,69.85736208
Lyxor ETF Turkey (DJ Turkey Titans 20),FR0010326256,14.839243262,4.49296879,2.3027701627991948,0.0010222381844116348,76.8072272727,140.90575197
Lyxor ETF World Water,FR0010527275,0.659787515,0.53411075,0.23530094647973288,4.5451104178486397e-05,73.1578636364,50.855454810000005
Market Access AMEX Gold Bugs Indexfonds,LU0259322260,39.67903836,30.013992920000003,0.3220179822711837,0.0027333892582106804,90.1215909091,113.79721491000001
Market Access DAXglobal Asia Index Fund,LU0259323235,2.242534575,1.257227535,0.7837141746979,0.00015448257245695643,243.2886363636,17.6242041
Market Access DAXglobal BRIC Index Fund,LU0269999792,3.5096215600000003,3.205623238,0.09483282950920513,0.00024176901127118472,140.2528181818,42.559176660000006
Market Access DAXglobal Russia Index Fund,LU0269999958,1.422356524,2.893940073,-0.5085051908053108,9.798256723798993e-05,127.5920909091,24.61929812
Market Access DJ Turkey Titans 20 Index Fund,LU0269999362,0.0968118,0.064130872,0.5095974369411349,6.669121660337555e-06,105.5658461538,5.741
Market Access FTSE/JSE Africa Top 40 Index Fund,LU0270000028,0.13195129,0.18097011,-0.2708669404024786,9.08979283773757e-06,81.196,8.45288312
Market Access Jim Rogers International Commodity Index Fund,LU0249326488,11.725938417,6.845917495,0.7128366541904987,0.0008077704358828052,49.6253636364,158.549048
Market Access RICI-Agriculture Indexfonds,LU0259321452,12.095985789999999,4.9528872,1.4422090190142023,0.0008332620696570487,49.3940454545,104.11453303
Market Access RICI-Metals Indexfonds,LU0259320728,2.43709988,1.27369306,0.9134122313581576,0.0001678856874690281,49.6852727273,25.11679725
Market Access South-East Europe Traded Index Fund,LU0259329869,0.09212988000000001,0.08492214999999999,0.08487455863988402,6.346595954959e-06,1019.124,4.6166896799999995
MSCI Europe Source ETF,IE00B60SWY32,3.50482288,0.53596309,5.539298965531376,0.00024143844226276806,21.6726363636,85.5139327
MSCI Japan Source ETF,IE00B60SX287,0.99604802,0,,6.861524550641899e-05,22.3004090909,16.9402211779305
MSCI USA Source ETF,IE00B60SX170,0.001643,0.0085,-0.8067058823529412,1.1318214192830422e-07,17.6269333333,136.23648988738282
MSCI World Source ETF,IE00B60SX394,0.0877598,3.54728065,-0.975259978372447,6.045552123675955e-06,21.5665909091,78.22054902774981
PowerShares Dynamic Europe Fund,IE00B23D9570,0,0.0004936000000000001,-1,0,32.83,2.9300058600000005
PowerShares Dynamic Global Developed Markets Fund,IE00B23D9463,0,0.00127404,-1,0,43.3652727273,1.5720039300000002
PowerShares Dynamic US Market Fund,IE00B23D9240,0.00168,0,,1.1573097896503414e-07,21.1669090909,19.320004599999997
PowerShares EQQQ Fund,IE0032077012,8.78831397,9.206069725999999,-0.04537829588887021,0.0006054048685715392,19.4550909091,407.778
PowerShares EuroMTS Cash 3 Months Fund,IE00B3BPCH51,4.927268150000001,2.7396521600000003,0.7985013652244086,0.00033942712298972187,4.952,110.57320098000001
PowerShares FTSE RAFI Developed 1000 Fund,IE00B23D8W74,0.10473553999999999,0.07596425999999999,0.3787475847194457,7.214968200375887e-06,43.5740454545,3.0240075600000003
PowerShares FTSE RAFI Developed Europe Mid-Small Fund,IE00B23D8Y98,0.22918098,1.3768184099999998,-0.8335430596108894,1.5787701890217805e-05,52.7938636364,3.6600073200000005
PowerShares FTSE RAFI Europe Fund,IE00B23D8X81,0.40468468,0.08208398,3.930129849941487,2.7877710826518795e-05,27.5136818182,19.20800686
PowerShares FTSE RAFI US 1000 Fund,IE00B23D8S39,0.131568,0.001604,81.02493765586034,9.063388952661673e-06,40.2490909091,10.584005040000001
PowerShares Global Clean Energy Fund,IE00B23D9133,0.595236349,0.847206625,-0.29741301421008126,4.100433653889448e-05,37.619952381,5.000005
PowerShares Global Listed Private Equity Fund,IE00B23D8Z06,0.0251135,0.049159,-0.48913728920441835,1.7300059168085624e-06,43.3401818182,2.1750043499999996
PowerShares Palisades Global Water Fund,IE00B23D9026,0.256584191,0.011979869,20.417946306424554,1.7675440244869825e-05,30.799,3.8100063499999997
Russell 2000 Source ETF,IE00B60SX402,0.19426952,0.68083275,-0.7146589672720649,1.3382739126587666e-05,15.4986363636,21.4780466231689
UBS-ETF DJ EURO STOXX 50,LU0136234068,16.33866913,12.930669960000001,0.26355936548859216,0.0011255298651194538,14.4382272727,372.22831306
UBS-ETF DJ EURO STOXX 50 I,LU0155367302,11.258965880000002,9.26963918,0.21460670273899507,0.0007756018710870936,9.4779545455,250.12775019999998
UBS-ETF FTSE 100,LU0136242590,1.15241549,1.6547033999999998,-0.3035516274396969,7.938700763819615e-05,38.0148636364,113.67716669639472
UBS-ETF MSCI EMU,LU0147308422,3.29763948,1.862054057,0.770968714685387,0.00022716609838937269,24.046,153.27434393000001
UBS-ETF MSCI Japan,LU0136240974,6.9596547300000005,2.997842965,1.3215541345075095,0.00047943312807233955,38.7682727273,208.83594723815705
UBS-ETF MSCI USA,LU0136234654,23.407736399999997,4.38808709,4.334382823290774,0.0016125001481711093,19.3473181818,177.74581883970166
UBS-ETF MSCI World,LU0340285161,2.597963843,0.3637475,6.1422177279568935,0.00017896720170604302,29.1489047619,87.34200784258287
XMTCH (Lux) on MSCI EMU Large Cap,LU0154139132,3.14087405,24.7027177,-0.8728530970501274,0.00021636692179307832,26.648,872.70005632
Total,,14516.424340518015,11692.3005817,0.24153704731455017,0.9999999999999989,,
,,,,,,,
,,,,,,,
,,,,,,,
Source: Deutsche Börse ,,,,,,,
Data is provided with the condition of no liability.,,,,,,,
