European ETF Statistics ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6
March 2009,,,,,,
,,,,,,
XTF Exchange Traded Funds (Deutsche Börse),ISIN,Xetra Order Book Turnover in MEUR,,,,
,,03/2009,02/2009,Change (%),Market Share,
CASAM ETF MSCI SWI ,FR0010655753,0.26221494,1.4,-0.8127036142857142,1.0245923527910229e-05,
CASAM ETF MSCI UK ,FR0010655761,0.63061613,1.6,-0.60586491875,2.4641024052430786e-05,
CASAM ETF S&P Europe ,IE0031091642,8.00631196,4.4,0.8196163545454542,0.00031284281545038227,
CASAM ETF S&P Europe 350 ,IE0031091428,23.8179284,4,4.9544821,0.0009306741750856806,
db x-trackers CAC 40 ETF,LU0322250985,1.75061822,5.6,-0.6873896035714285,6.8404570726162e-05,
db x-trackers CAC 40 Short,LU0322251280,18.13767848,35.6,-0.4905146494382022,0.0007087211227548784,
db x-trackers DJ EURO STOXX 50 ETF,LU0274211217,6.3513849,15.8,-0.5980136139240506,0.0002481773310922854,
db x-trackers DJ EURO STOXX 50 SHORT ETF,LU0292106753,13.508851029999999,20.2,-0.33124499851485156,0.0005278519012048334,
db x-trackers DJ EURO STOXX Select Dividend 30 ETF ,LU0292095535,0.00808988,0,,3.161081966953157e-07,
db x-trackers DJ STOXX Global Select Dividend 100 ,LU0292096186,0.10106612,0.2,-0.49466940000000004,3.949110362600233e-06,
db x-trackers FTSE/XINHUA China 25 ETF,LU0292109856,2.31117975,1.2,0.9259831250000001,9.030824474667492e-05,
db x-trackers II EONIA TR Index ETF,LU0290358497,0.6892012900000001,0.2,2.44600645,2.6930211194972648e-05,
db x-trackers II FED Funds Effective Rate TRI ETF,LU0321465469,4.573328849999999,2.4,0.9055536874999999,0.00017870064026514134,
db x-trackers II SONIA TRI ETF,LU0321464652,12.98,4.2,2.0904761904761906,0.0005071872998246201,
db x-trackers MSCI Brazil TRN Index ETF,LU0292109344,4.726110480000001,6,-0.21231491999999985,0.00018467050947796915,
db x-trackers MSCI EM Asia TRN Index ETF ,LU0292107991,2.919403,0.2,13.597014999999999,0.00011407427770954509,
db x-trackers MSCI EM EMEA TRN Index ETF ,LU0292109005,2.1252080099999997,1.91904,0.10743288831915931,8.304148783956503e-05,
db x-trackers MSCI EM LATAM TRN Index ETF ,LU0292108619,3.654014,2.2,0.6609154545454545,0.00014277885163184586,
db x-trackers MSCI Emerging Markets TRN Index ETF,LU0292107645,3.0563024,1.6,0.9101889999999999,0.00011942355637161062,
db x-trackers MSCI Europe TRN Index ETF ,LU0274209237,0.83538813,1.6,-0.47788241875000004,3.264239213869327e-05,
db x-trackers MSCI Japan TRN Index ETF ,LU0274209740,3.84155,3.6,0.06709722222222214,0.0001501067312512534,
db x-trackers MSCI Korea TRN Index ETF ,LU0292100046,1.82969999,1.4,0.30692856428571424,7.14946531138085e-05,
db x-trackers MSCI Taiwan TRN Index ETF ,LU0292109187,1.26871772,1,0.26871771999999994,4.9574538878771063e-05,
db x-trackers MSCI USA TRN Index ETF ,LU0274210672,1.80275684,1.2,0.5022973666666668,7.044186239753195e-05,
db x-trackers MSCI World TRN Index ETF,LU0274208692,0.7276443,0.6,0.2127405,2.843235344759444e-05,
db x-trackers S&P CNX NIFTY ETF ,LU0292109690,1.5550757,3.2,-0.5140388437500001,6.076384016224044e-05,
db x-trackers ShortDAX ETF ,LU0292106241,23.2437114,23.4,-0.0066789999999999905,0.0009082369200977457,
Diamonds,US2527871063,4.824320559999999,2.4,1.0101335666666666,0.0001885080214418181,
EasyETF ASPI Eurozone,FR0007068028,0.58040607,0.4,0.451015175,2.2679089941842793e-05,
EasyETF CAC 40,FR0010150458,82.20107978,62,0.32582386741935476,0.00321196792729479,
EasyETF CAC 40 Double Short,FR0010689679,0.82351648,0,,3.2178513085691504e-05,
EasyETF DJ Egypt,FR0010636522,0.3888133,0.2,0.9440664999999997,1.5192693972488439e-05,
EasyETF DJ Egypt (USD),FR0010642587,0.00036697000000000005,0,,1.4339177458909157e-08,
EasyETF DJ Islamic Market Titans 100,FR0010378570,0.60007563,0.2,2.0003781499999995,2.3447668603255606e-05,
EasyETF DJ Luxury,FR0010616649,0.04324889,0.4,-0.891877775,1.6899297179901396e-06,
EasyETF DJ Luxury (USD),FR0010627315,0.00034039,0,,1.3300576655416211e-08,
EasyETF DJ South Korea Titans 30,FR0010636530,0.02680312,0,,1.04731911091489e-06,
EasyETF DJ South Korea Titans 30 (USD),FR0010640227,9.759e-05,0,,3.813282634043504e-09,
EasyETF DJ STOXX 600,FR0010616250,0.86493738,1.8,-0.5194792333333333,3.3797014967610276e-05,
EasyETF DJ STOXX Asia/Pacific ex Japan (EUR),FR0010636514,0.04950172,0,,1.9342560634417868e-06,
EasyETF DJ STOXX Asia/Pacific ex Japan (USD),FR0010640219,0.01804684,0.4,-0.9548829,7.051716525398265e-07,
EasyETF DJ Turkey Titans 20,FR0010636555,0.18248678,0.2,-0.08756610000000009,7.130583759775769e-06,
EasyETF DJ Turkey Titans 20 (USD),FR0010640235,0.00011656000000000001,0,,4.554526322616157e-09,
EasyETF EPRA Eurozone,LU0246033426,1.82739003,0.4,3.5684750750000003,7.140439253021044e-05,
EasyETF Euro Automobile ,FR0010018333,0.05666238,0,,2.214055432498964e-06,
EasyETF Euro Banks,FR0007068077,3.55400881,2.4,0.48083700416666675,0.00013887119660221966,
EasyETF Euro Construction ,FR0010018341,2.00856198,14.49384973,-0.8614197043976114,7.848359993579297e-05,
EasyETF Euro Energy,FR0007068085,1.00077204,0.44511423,1.2483487890288298,3.91046894227717e-05,
EasyETF Euro Healthcare,FR0007068093,0.90637374,0.2,3.5318686999999995,3.541612094164424e-05,
EasyETF Euro Insurance,FR0007068101,1.03274898,1.6,-0.3545318875,4.0354173078800505e-05,
EasyETF Euro Media,FR0007068051,0.7817329300000001,1.2,-0.34855589166666656,3.0545840828250294e-05,
EasyETF EURO STOXX,FR0010230516,4.3826602800000005,2.8,0.5652358142857146,0.0001712503569693231,
EasyETF EURO STOXX 50,FR0000973588,0.14222605,0.6,-0.7629565833333334,5.557414966426919e-06,
EasyETF EURO STOXX 50 (A),FR0010129064,0.60468217,0,,2.3627666953342983e-05,
EasyETF EURO STOXX 50 B,FR0010129072,39.19246906,50.8,-0.22849470354330703,0.001531427007396099,
EasyETF EURO STOXX 50 Double Short,FR0010689695,0,0,,0,
EasyETF Euro Technology,FR0007068069,0.43173332000000003,0,,1.686977325232039e-05,
EasyETF Euro Telecom,FR0007068044,4.96123344,1.2,3.1343612,0.00019385782682844463,
EasyETF Euro Utilities,FR0007068036,1.05977846,1,0.05977845999999998,4.141033709858969e-05,
EasyETF EuroMTS Eonia ,FR0010616268,10.99591895,13.4,-0.1794090335820896,0.0004296602805347359,
EasyETF EuroMTS Fed Funds,FR0010616276,0.00527296,0,,2.0603839325756772e-07,
EasyETF FTSE ET50 Environment,FR0010616284,0.65927514,0.6,0.09879189999999993,2.5760861178590015e-05,
EasyETF FTSE ET50 Environment (USD),FR0010626879,0.00041864999999999996,0,,1.6358548772848782e-08,
EasyETF FTSE South Africa ,FR0010636571,0.81954478,0.6,0.3659079666666667,3.202332080535919e-05,
EasyETF FTSE South Africa (USD),FR0010640243,0.0001121,0,,4.38025395303081e-09,
EasyETF FTSE Xinhua China 25 (EUR),FR0010636589,0.43703525,1.8,-0.7572026388888888,1.7076943634489816e-05,
EasyETF FTSE Xinhua China 25 (USD),FR0010640250,0.82392247,2.2,-0.6254897863636364,3.2194376951011675e-05,
EasyETF FTSE/EPRA Europe,LU0192223062,2.33997508,1.8,0.2999861555555554,9.143340851171797e-05,
EasyETF FTSE/EPRA NAREIT Global ,LU0281118355,0.01090072,0,,4.25940427037306e-07,
EasyETF Global Titans 50,FR0000973596,0.23663876,0.2,0.18319379999999996,9.246546511421134e-06,
EasyETF GS Ultra-Light Energy,LU0246046329,0.36224002,0.07881363000000001,3.5961595729063607,1.4154355749785545e-05,
EasyETF GSNE,LU0230484932,0.030527540000000002,0.031340810000000004,-0.025949233603088206,1.1928490433658e-06,
EasyETF iBoxx Liquid Sovereigns Extra Short,FR0010276923,3.59364946,2.4,0.4973539416666668,0.00014042013606576303,
EasyETF iBoxx Liquid Sovereigns Global,FR0010276949,3.20883506,2,0.6044175300000001,0.00012538369720061423,
EasyETF iBoxx Liquid Sovereigns Long,FR0010276964,7.9096574,4.6,0.719490739130435,0.0003090660846875058,
EasyETF iTraxx Crossover,LU0281436138,0.01950038,0.08810928,-0.7786796124085907,7.619680337252716e-07,
EasyETF iTraxx Europe HiVol,LU0281436302,0,0.0246275,-1,0,
EasyETF NMX Infrastructure Europe,LU0315455286,0.34324662,0.011493870000000002,28.863450691542532,1.3412197717390404e-05,
EasyETF NMX30 Infrastructure Global,LU0315440411,0.98149131,0.02001804,48.03034013319985,3.83513041078759e-05,
EasyETF Russell 1000 (EUR),FR0010616292,0.00138924,0.2,-0.9930538,5.4283889399719195e-08,
EasyETF Russell 1000 (USD),FR0010618835,0.00751831,0.4,-0.981204225,2.937743719679846e-07,
EasyETF S&P 100 (EUR),FR0010616300,0.02965019,0.2,-0.85174905,1.1585670112008437e-06,
EasyETF S&P 100 (USD),FR0010618843,0.009456889999999999,0.2,-0.95271555,3.695234594636711e-07,
EasyETF S-Box BNP Paribas Global Agribusiness,FR0010616318,0.13646264000000002,2.25441951,-0.9394688347068111,5.332212473693314e-06,
EasyETF S-Box BNP Paribas Global Agribusiness (USD),FR0010629741,0.09841294,0,,3.845438621448563e-06,
EasyETF S-Box BNP Paribas Global Nuclear (EUR),FR0010636597,0.80415986,0.2,3.0207992999999993,3.1422162405296187e-05,
EasyETF S-Box BNP Paribas Global Nuclear (USD),FR0010640268,0.027107,0.6,-0.9548216666666667,1.0591930767600906e-06,
EasyETF S-Box BNP Paribas Global Water (EUR),FR0010636621,0.020884049999999998,0,,8.160342780356206e-07,
EasyETF S-Box BNP Paribas Global Water (USD),FR0010640276,0.01947754,0.4,-0.95130615,7.610755716352875e-07,
EasyETF S-Box BNP Paribas Next 11 Emerging,FR0010616656,0.23956101000000002,0.0336534,6.118478667831483,9.360732034295748e-06,
EasyETF S-Box BNP Paribas Next 11 Emerging (USD),FR0010626861,0.00027004000000000004,0,,1.0551684009602498e-08,
EasyETF STOXX 50 Europe,FR0000973604,2.46590845,3.74768567,-0.34201833687935734,9.635419478969293e-05,
EasyETF STOXX 50 Europe (A),FR0010153387,1.49116695,0,,5.8266636283375524e-05,
EasyETF STOXX 50 Europe B,FR0010148858,5.27338337,11.03531015,-0.522135463496692,0.00020605493623808595,
EasyETF STOXX 600 Double Short,FR0010689687,0.010738129999999999,0,,4.1958730045190654e-07,
EasyETF TOPIX,FR0010713610,0.5407619100000001,0,,2.113001332672606e-05,
EasyETF TOPIX (USD),FR0010714261,0.00808273,0,,3.158288138606665e-07,
EasyETF TSEC Taiwan,FR0010636563,0.06762714,0.2,-0.6618643,2.642498191946191e-06,
EasyETF TSEC Taiwan (USD),FR0010640292,0.00014604,0,,5.706443240861905e-09,
EasyETFCarbon (EUR),FR0010655597,0.00044666000000000004,0,,1.745302614327156e-08,
EasyETFKuwait (EUR),FR0010668848,0.11679256,0,,4.563613493528885e-06,
EasyETFKuwait (USD),FR0010671446,0.11619175999999999,0,,4.54013752051389e-06,
EasyETFUAE (EUR),FR0010668855,0.00234555,0.4,-0.994136125,9.165124584773788e-08,
EasyETFUAE (USD),FR0010670935,7.109e-05,0.2,-0.99964455,2.7778077923368446e-09,
EasyETFWaste (EUR),FR0010668830,0.95098082,0.2,3.754904099999999,3.7159121285115795e-05,
EasyETFWaste (USD),FR0010671438,0.22069228,0.2,0.10346139999999981,8.623445422599307e-06,
ETFS DAXglobal Alternative Energy Fund,IE00B3CNHC86,0.0441451,0,,1.7249486956462124e-06,
ETFS Dow Jones STOXX 600 Basic Resources,IE00B3CNH733,0.40435940000000004,1.2,-0.6630338333333332,1.5800150404060362e-05,
ETFS Dow Jones STOXX 600 Oil & Gas Fund,IE00B3CNH840,0.23375896,0,,9.134019702019366e-06,
ETFS Dow Jones STOXX 600 Utilities,IE00B3CNH956,0.002972,0,,1.1612948036046001e-07,
ETFS Janney Global Water Fund,E00B3CNHB79,0,0,,0,
ETFS Russell 1000 Fund,IE00B3CNHH32,0.2525,0.6,-0.5791666666666666,9.866316887959675e-06,
ETFS Russell 2000 Fund,IE00B3CNHJ55,0.34690524,0.8,-0.56636845,1.3555156546272095e-05,
ETFS Russell Global Coal Fund,IE00B3CNHF18,0,0,,0,
ETFS Russell Global Gold Fund,IE00B3CNHG25,0.25980570999999997,1.4,-0.8144244928571429,1.0151784016480608e-05,
ETFS Russell Global Shipping Large Cap Fund,IE00B3CMS880,0.12669331,0.2,-0.36653345000000004,4.950480570473308e-06,
ETFS Russell Global Steel Large Cap Fund,IE00B3CNJ002,0,0,,0,
ETFS S-Net ITG Global Agri Business Fund,IE00B3CNHD93,0,0.4,-1,0,
ETFS WNA Global Nuclear Fund,IE00B3C94706,0.19337891000000001,0.2,-0.03310544999999998,7.556188536666273e-06,
iShares $ Corporate Bond,IE0032895942,0.02220345,0,,8.675892027959137e-07,
iShares $ TIPS,IE00B1FZSC47,0.14892569,0.2,-0.25537155,5.819200199200187e-06,
iShares $ Treasury Bond 1-3,IE00B14X4S71,0.35706478999999997,0.2,0.7853239499999998,1.3952136109595145e-05,
iShares $ Treasury Bond 7-10,IE00B1FZS798,0,0.4,-1,0,
iShares € Corporate Bond,IE0032523478,31.539566219999998,38.4,-0.17865712968750003,0.001232393484496271,
iShares € Government Bond 1-3,IE00B14X4Q57,7.870065769999999,8.473559369999998,-0.07122079089179723,0.00030751906065704695,
iShares € Government Bond 15-30,IE00B1FZS913,1.4992328700000002,0.8,0.8740410875000002,5.8581808254515854e-05,
iShares € Government Bond 3-5,IE00B1FZS681,14.89762,19.8,-0.24759494949494953,0.0005821173853323002,
iShares € Government Bond 7-10,IE00B1FZS806,15.41329758,11.2,0.3761872839285716,0.0006022672404463444,
iShares € Inflation-Linked Bond,IE00B0M62X26,7.9348583,23.4,-0.6609034914529914,0.00031005079781725543,
iShares AEX,IE00B0M62Y33,70.34252425,79.4,-0.11407400188916883,0.002748600534453417,
iShares DAX (DE),DE0005933931,30.27324981,33.2,-0.08815512620481936,0.0011829127756587128,
iShares DJ Asia/Pacific Select Dividend,IE00B14X4T88,1.37870067,0.2,5.89350335,5.387207011430621e-05,
iShares DJ EURO STOXX (DE),DE000A0D8Q07,0.61904982,0.2,2.0952490999999998,2.4189076014076816e-05,
iShares DJ EURO STOXX 50 ,IE0008471009,216.9505595,253.25781088,-0.14336083556057944,0.008477239481374852,
iShares DJ EURO STOXX 50 (DE),DE0005933956,80.51210206,133.6,-0.3973645055389221,0.0031459719296622213,
iShares DJ EURO STOXX Growth,IE00B0M62V02,2.82043377,2,0.4102168850000001,0.0001102071023220704,
iShares DJ EURO STOXX MidCap,IE00B02KXL92,6.49975638,4.8,0.35411591249999996,0.0002539748758004659,
iShares DJ EURO STOXX Select Dividend,IE00B0M62S72,8.33213582,6.4,0.30189622187499987,0.00032557422714312763,
iShares DJ EURO STOXX SmallCap ,IE00B02KXM00,10.52204074,6,0.7536734566666665,0.0004111437158370761,
iShares DJ EURO STOXX Sustainability 40 (DE),DE000A0F5UG3,0.0025656,0,,1.00249594486136e-07,
iShares DJ EURO STOXX Value,IE00B0M62T89,3.60997424,1.6,1.2562338999999998,0.00014105801904638174,
iShares DJ STOXX 50,IE0008470928,69.14154831,52.83212675,0.308702726225194,0.0027016729732698324,
iShares DJ STOXX 50 (DE),DE0005933949,43.36077409000001,15.2,1.8526825059210532,0.001694301535363055,
iShares DJ STOXX 600 (DE),DE0002635307,0.42114278000000005,0.4,0.052856950000000014,1.6455952960618956e-05,
iShares DJ STOXX 600 Automobiles & Parts Swap (DE),DE000A0D8Q56,1.2010951,0.8,0.501368875,4.69322173036658e-05,
iShares DJ STOXX 600 Banks Swap (DE),DE000A0D8Q64,1.3093385800000001,0,,5.11617795798461e-05,
iShares DJ STOXX 600 Basic Resources Swap (DE),DE000A0D8Q72,2.02722137,0,,7.921270668698513e-05,
iShares DJ STOXX 600 Chemicals Swap (DE),DE000A0D8Q80,0.37685653,0,,1.4725488896146066e-05,
iShares DJ STOXX 600 Construction & Materials Swap (DE),DE000A0F5T02,2.84507725,0,,0.00011117003453158364,
iShares DJ STOXX 600 Financial Services Swap (DE),DE000A0F5T10,3.930794,0.4,8.826985,0.00015359389792194282,
iShares DJ STOXX 600 Food & Beverage Swap (DE),DE000A0F5T28,0.00097202,1,-0.99902798,3.7981217193800246e-08,
iShares DJ STOXX 600 Health Care Swap (DE),DE000A0F5T36,0,1,-1,0,
iShares DJ STOXX 600 Industrial Goods & Services Swap (DE),DE000A0F5T44,0.55824,0.4,0.39559999999999973,2.181296134469152e-05,
iShares DJ STOXX 600 Insurance Swap (DE),DE000A0F5T51,0.44415265000000004,0.4,0.11038162500000004,1.735505263971106e-05,
iShares DJ STOXX 600 Media Swap (DE),DE000A0F5T69,0,0,,0,
iShares DJ STOXX 600 Oil & Gas Swap (DE),DE000A0F5T77,0.007522180000000001,0.8,-0.990597275,2.939255903693961e-07,
iShares DJ STOXX 600 Personal & Household Goods Swap (DE),DE000A0F5T85,0,0,,0,
iShares DJ STOXX 600 Retail Swap (DE),DE000A0F5T93,0,0,,0,
iShares DJ STOXX 600 Technology Swap (DE),DE000A0F5UA6,0,0,,0,
iShares DJ STOXX 600 Telecommunications Swap (DE),DE000A0F5UB4,0,0,,0,
iShares DJ STOXX 600 Travel & Leisure Swap (DE),DE000A0F5UC2,0,0,,0,
iShares DJ STOXX 600 Utilities Swap (DE),DE000A0F5UD0,1.9276,1.6,0.20475,7.532004924051908e-05,
iShares DJ STOXX EU Enlarged 15 (DE),DE000A0D8Q15,0,0,,0,
iShares DJ STOXX Large 200 (DE),DE0005933980,0.37685653,0,,1.4725488896146066e-05,
iShares DJ STOXX Mid 200 (DE),DE0005933998,0,0,,0,
iShares DJ STOXX Select Dividend 30 (DE),DE0002635299,0.01231556,0,,4.812246242086362e-07,
iShares DJ STOXX Small 200 (DE),DE000A0D8QZ7,0,0,,0,
iShares DJ STOXX US Select Dividend (DE),DE000A0D8Q49,2.84682398,3,-0.05105867333333336,0.00011123828717197059,
iShares DJ-AIG Commodity Swap (DE),DE000A0H0728,0.7259021800000001,1.2,-0.3950815166666666,2.8364280940755422e-05,
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,0.0005272,0.2,-0.997364,2.060008817161323e-08,
iShares FTSE 100,IE0005042456,1.7146413200000001,2.4,-0.28556611666666654,6.699879054379988e-05,
iShares FTSE BRIC 50 ,IE00B1W57M07,2.3645875299999997,1.4,0.6889910928571428,9.239512823880336e-05,
iShares FTSE EPRA/NAREIT Asia Property Yield Fund ,IE00B1FZS244,1.4837601999999999,0.4,2.7094004999999997,5.7977221065118506e-05,
iShares FTSE EPRA/NAREIT Global Property Yield Fun ,IE00B1FZS350,0.53434458,0.09772254,4.467976784066399,2.0879259222351363e-05,
iShares FTSE EPRA/NAREIT US Property Yield Fund ,IE00B1FZSF77,2.5693766200000003,1,1.5693766200000003,0.00010039716410865247,
iShares FTSE/EPRA European Property,IE00B0M63284,2.7095575,1.4,0.9353982142857142,0.00010587466503424868,
iShares FTSE/Macquarie Global Infrastructure 100 ,IE00B1FZS467,0.63452916,0.4,0.5863229000000001,2.4793923830538085e-05,
iShares FTSE/Xinhua China 25,IE00B02KXK85,10.56572409,11,-0.03947962818181816,0.0004128506218720371,
iShares FTSEurofirst 100,IE0030974079,0.34057893,6,-0.943236845,1.3307959004919745e-05,
iShares FTSEurofirst 80,IE0004855221,0.94051154,0.6,0.5675192333333334,3.675003916999192e-05,
iShares Islam EM,IE00B27YCP72,0.002646,0.4,-0.993385,1.0339118608135167e-07,
iShares Islam USA,IE00B296QM64,0,0,,0,
iShares Islam World,IE00B27YCN58,0.0010995,0,,4.2962437300244204e-08,
iShares MSCI AC Far East ex Japan,IE00B0M63730,7.92373587,3.6,1.2010377416666667,0.00030961619417787265,
iShares MSCI Brazil,IE00B0M63516,12.141835,11.4,0.06507324561403505,0.00047443640281710835,
iShares MSCI EM Eastern Europe,IE00B0M63953,2.8199322,5,-0.4360135599999999,0.00011018750371390606,
iShares MSCI Emerging Markets,IE00B0M63177,9.484612279999999,3.6,1.634614522222222,0.0003706066943125295,
iShares MSCI Europe ,IE00B1YZSC51,14.82698984,15.2,-0.02454014210526312,0.0005793575455683109,
iShares MSCI Europe ex-UK,IE00B14X4N27,14.82709064,3,3.942363546666667,0.0005793614842801617,
iShares MSCI Japan,IE00B02KXH56,15.86194289,11.6,0.36740886982758614,0.0006197978416295401,
iShares MSCI Korea,IE00B0M63391,3.70410037,4.2,-0.1180713404761905,0.00014473595261476705,
iShares MSCI LATAM,IE00B27YCK28,3.1856770099999996,1.8,0.7698205611111109,0.00012447880745880346,
iShares MSCI North America,IE00B14X4M10,4.60549604,3.2,0.43921751249999996,0.0001799575578490432,
iShares MSCI Taiwan,IE00B0M63623,6.88878973,3,1.2962632433333332,0.00026917616812159275,
iShares MSCI Turkey ,IE00B1FZS574,0.76558638,0.6,0.2759773000000001,2.991492209974619e-05,
iShares MSCI World,IE00B0M62Q58,61.00405444,26.2,1.328399024427481,0.002383704287348053,
iShares NASDAQ-100 (DE),DE000A0F5UF5,1.93539994,3.4,-0.43076472352941175,7.562482817021045e-05,
iShares S&P 500,IE0031442068,24.07541017,16.6,0.45032591385542164,0.000940735152256741,
iShares S&P Global Clean Energy ,IE00B1XNHC34,2.03870476,1.8,0.13261375555555555,7.966141466594762e-05,
iShares S&P Global Timber & Forestry,IE00B27YCF74,0.36186956,0,,1.4139880202243709e-05,
iShares S&P Global Water ,IE00B1TXK627,0.12235454,0,,4.7809452052298515e-06,
iShares S&P Listed Private Equity ,IE00B1TXHL60,0.0146455,0,,5.722659167628254e-07,
JP MORGAN ETF GBI Local US,FR0010561365,0.00381984,0,,1.4925842337150052e-07,
JPM ETF EMU 1-3 Y,FR0010561183,1.8375615900000002,0.2,8.18780795,7.180184137854667e-05,
JPM ETF EMU 3-5 Y,FR0010561225,0.00010845000000000001,0,,4.237631946531591e-09,
JPM ETF EMU 5-7 Y,FR0010561241,0.00021712,0,,8.483860287975464e-09,
JPM ETF EMU 7-10 Y,FR0010561258,1.1907426799999998,2,-0.4046286600000001,4.652770143722123e-05,
JPM ETF GBI EMU ,FR0010476515,0.74920776,3,-0.75026408,2.92749353468453e-05,
Lyxor ETF APEX 50,FR0010652867,0.88504013,1.2,-0.2624665583333333,3.4582520321350596e-05,
Lyxor ETF BEL 20,FR0000021842,4.463167589999999,2.4,0.8596531624999999,0.0001743961416515298,
Lyxor ETF Brazil (IBOVESPA) ,FR0010408799,14.01934613,11.6,0.20856432155172433,0.0005477992533884004,
Lyxor ETF CAC 40,FR0007052782,909.731374,900.6,0.010139211636686518,0.03554731888634835,
Lyxor ETF China,FR0010204081,35.715623810000004,28,0.27555799321428576,0.0013955709400420503,
Lyxor ETF Commodities CRB ,FR0010270033,19.429474550000002,17.4,0.11663646839080477,0.0007591974371360306,
Lyxor ETF Commodities CRB Non-Energy ,FR0010346205,15.105405630000002,1.2,11.587838025000002,0.0005902365095712878,
Lyxor ETF DAX ,LU0252633754,169.13670463,226.8,-0.25424733408289246,0.006608935941642836,
Lyxor ETF DAXplus Covered Call ,LU0252635023,0.2855685,0.4,-0.28607875000000005,1.1158452729581435e-05,
Lyxor ETF DJ EURO STOXX 50,FR0007054358,963.948984,776,0.2422022989690722,0.03766584609889414,
Lyxor ETF DJ EURO STOXX 50 Buy Write ,FR0010389205,0.15970285999999997,0.4,-0.60074285,6.240312969003799e-06,
Lyxor ETF DJ Global Titans 50,FR0007075494,5.12798088,6.8,-0.2458851647058823,0.0002003734033959537,
Lyxor ETF DJ Industrial Average,FR0007056841,21.22145163,17.6,0.20576429715909095,0.000829218085560746,
Lyxor ETF DJ STOXX 600 Automobiles & Parts ,FR0010344630,0.25155787,0.6,-0.5807368833333333,9.829503608238275e-06,
Lyxor ETF DJ STOXX 600 Banks ,FR0010345371,70.54245338,22.2,2.1775879900900903,0.0027564126697077304,
Lyxor ETF DJ STOXX 600 Basic Resources ,FR0010345389,14.47129076,12.6,0.1485151396825397,0.0005654587739246051,
Lyxor ETF DJ STOXX 600 Chemicals ,FR0010345470,1.03674482,2.8,-0.6297339928571428,4.0510308618101835e-05,
Lyxor ETF DJ STOXX 600 Construction & Materials ,FR0010345504,0.9712111800000001,0.8,0.21401397500000008,3.794961293865047e-05,
Lyxor ETF DJ STOXX 600 Financial services ,FR0010345363,0.41244276,0.6,-0.31259539999999997,1.6116003834870094e-05,
Lyxor ETF DJ STOXX 600 Food & Beverage ,FR0010344861,0.87495311,2,-0.5625234450000001,3.4188374833132034e-05,
Lyxor ETF DJ STOXX 600 Health Care ,FR0010344879,8.6325545,3.6,1.3979318055555554,0.0003373129435627021,
Lyxor ETF DJ STOXX 600 Industrial Goods & Services ,FR0010344887,3.0277171000000003,1.2,1.5230975833333336,0.00011830659942849225,
Lyxor ETF DJ STOXX 600 Insurance ,FR0010344903,2.39827712,2,0.19913855999999996,9.371153287549817e-05,
Lyxor ETF DJ STOXX 600 Media ,FR0010344929,0.27253864,0.2,0.3626931999999998,1.0649317174073514e-05,
Lyxor ETF DJ STOXX 600 Oil & Gas ,FR0010344960,17.77835459,24.6,-0.2773026589430895,0.0006946807133918906,
Lyxor ETF DJ STOXX 600 Personal & Household Goods ,FR0010344978,12.57776792,0.8,14.7222099,0.0004914702734333997,
Lyxor ETF DJ STOXX 600 Retail ,FR0010344986,0.1455069,0.2,-0.2724655,5.685612613008553e-06,
Lyxor ETF DJ STOXX 600 Technology ,FR0010344796,0.6126209100000001,1.2,-0.4894825749999999,2.393786942673356e-05,
Lyxor ETF DJ STOXX 600 Telecommunications ,FR0010344812,3.84867924,7.4,-0.4799082108108108,0.00015038530289881904,
Lyxor ETF DJ STOXX 600 Travel & Leisure ,FR0010344838,0.5139264,0.6,-0.14345599999999992,2.0081428592032947e-05,
Lyxor ETF DJ STOXX 600 Utilities ,FR0010344853,3.74115741,2.2,0.7005260954545454,0.00014618393875167712,
Lyxor ETF DJ STOXX Select Dividend 30 ,FR0010378604,1.5348460700000002,0.8,0.9185575875,5.9973377033107084e-05,
Lyxor ETF Eastern Europe,FR0010204073,11.84172275,10.2,0.1609532107843139,0.00046270966000341103,
Lyxor ETF Euro Cash ,FR0010510800,210.72482538,156.6,0.3456246831417624,0.008233971894491278,
Lyxor ETF EuroMTS 10-15Y,FR0010037242,45.71848724,32.8,0.3938563182926831,0.001786428050487053,
Lyxor ETF EuroMTS 1-3Y,FR0010222224,63.581899820000004,63.4,0.002869082334384876,0.0024844323642084208,
Lyxor ETF EuroMTS 15+Y ,FR0010481093,1.36260829,0.2,5.81304145,5.324326805267665e-05,
Lyxor ETF EuroMTS 3-5Y,FR0010037234,48.14267305,117.4,-0.589926123935264,0.0018811519530484598,
Lyxor ETF EuroMTS 5-7Y ,FR0010411413,35.45276397999999,74.6,-0.5247618769436998,0.0013852998177454352,
Lyxor ETF EuroMTS 7-10Y ,FR0010411439,35.996886509999996,135,-0.7333563962222223,0.0014065611456933892,
Lyxor ETF EuroMTS Covered Bond Aggregate ,FR0010481127,0.9266230400000001,1,-0.07337695999999994,3.620735266663181e-05,
Lyxor ETF EuroMTS Global,FR0010028860,38.105987340000006,38.2,-0.002461064397905721,0.0014889732531683944,
Lyxor ETF EuroMTS Inflation Linked,FR0010174292,17.53547811,0,,0.0006851904309510503,
