Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,ETF Segment of Deutsche Börse Group,,,,,,,,,,,
,Monthly Report: December 2021,,,,,,,,,,,
,,,,,,,,,,,,
,,Product Name,ISIN,Xetra Ticker,Product Family,ETF Type,Replication,Income Treatment,Xetra Order Book Turnover (€ m),,Assets under Management (€ m),Xetra Liquidity Measure (XLM)*
,,Exchange Traded Funds,,,,,,,12-2021,November 2021,December 2021,December 2021
,1414,BNP Paribas Easy ESG Quality Europe UCITS ETF - D,LU1481201611,QUED,EasyETF,Passive,Swap-based,Distributing,0.38977408,0.30818957999999996,2.8974,25.5747619047619
,1415,L&G Longer Dated All Commodities ex-Agriculture and Livestock  UCITS ETF,IE00BYQJ1388,ETLE,L&G ETF,Passive,Swap-based,Accumulating,0.388395502,0.15050771799999998,1.2869695302843016,45.5812857142857
,1416,JPM BetaBuilders US Treasury Bond 1-3 yr UCITS ETF - USD (acc),IE00BD9MMD49,JA13,J.P. Morgan ETF,Passive,Optimised,Accumulating,0.382643772,0.50241453,125.91301176055094,7.558
,1417,Invesco FTSE RAFI US 1000 UCITS ETF Dist,IE00B23D8S39,6PSA,Invesco,Passive,Full Replication,Distributing,0.382625175,1.2947959450000002,273.6625504284991,23.7787619047619
,1418,SPDR Bloomberg Barclays Emerging Markets Local Bond USD Base CCY Hdg to EUR UCITS ETF (Acc),IE00BK8JH525,SPFD,SPDR,Passive,Optimised,Accumulating,0.38088219900000003,0.185204945,271.0795073548,55.334
,1419,BNP Paribas Easy FTSE EPRA Nareit Developed Europe UCITS ETF QD H EUR ,LU1859445063,ZSRL,EasyETF,Passive,Full Replication,Distributing,0.377397968,0.166014,5.367,24.6621428571429
,1420,Amundi Index MSCI Europe SRI UCUTS ETF (DR) (D),LU2059756598,ACU7,Amundi,Passive,Full Replication,Distributing,0.37728124,0.33482565,19.529830589999822,36.77795
,1421,Invesco S&P 500 QVM UCITS ETF Dist,IE00BDZCKK11,QVMP,Invesco,Passive,Full Replication,Distributing,0.37244565999999996,0.52280992,5.934483811994356,25.7520952380952
,1422,HSBC Multi-Factor Worldwide Equity UCITS ETF,IE00BKZGB098,H41J,HSBC ETF,Active ,Full Replication,Distributing,0.37176681500000003,0.23993873000000002,1359.96636,48.7391
,1423,Xtrackers ESG USD Emerging Markets Bond Quality Weighted UCITS ETF 2D EUR Hedged,IE00BD4DXB77,XQUE,Xtrackers,Passive,Optimised,Distributing,0.3705082455,0.7936771855,55.074775323,53.7117619047619
,1424,UBS ETF (LU) J.P. Morgan Global Government ESG Liquid Bond UCITS ETF (USD) A-acc,LU1974693662,UIQG,UBS ETF,Passive,Optimised,Distributing,0.3703525096,0.8435018488,75.66048778,33.5542380952381
,1425,Lyxor Euro Government Bond 25+Y (DR) UCITS ETF - Dist,LU1686832277,DFOB,Lyxor,Passive,Full Replication,Distributing,0.36958939,0.44570794,16.846060200000004,38.7357
,1426,Invesco S&P 500 Equal Weight UCITS ETF Acc,IE00BNGJJT35,SP2Q,Invesco,Passive,Full Replication,Accumulating,0.36939407,0.506451045,3.674247997713673,71.98455
,1427,UBS ETF (LU) MSCI Switzerland IMI Socially Responsible UCITS ETF (CHF) A-acc,LU2250132763,CHSR,UBS ETF,Passive,Full Replication,Accumulating,0.367805356,4.5751726239999995,26.287380239999997,22.5373809523809
,1428,HSBC MSCI USA UCITS ETF,IE00B5WFQ436,H4ZD,HSBC ETF,Passive,Full Replication,Distributing,0.367694683,0.134233499,36.79840336,17.02885
,1429,iShares Asia Property Yield UCITS ETF USD (Acc),IE00BGDPWV87,AYEP,iShares,Passive,Full Replication,Accumulating,0.3675914485,2.264205896,225.72581218435457,62.34085
,1430,iShares USD Intermediate Credit Bond UCITS ETF,IE00BDQZ5152,SXRF,iShares,Passive,Optimised,Distributing,0.3660983697,0.44251953110000003,189.25479409323677,33.2563333333333
,1431,Deka MSCI Europe ex EMU UCITS ETF,DE000ETFL458,ELF5,Deka ETF,Passive,Full Replication,Distributing,0.36548728,0.2769019,36.456196659999996,33.8999047619048
,1432,L&G US Equity UCITS ETF,IE00BFXR5Q31,ETLS,L&G ETF,Passive,Optimised,Accumulating,0.365424694,0.121413472,281.7895582730002,20.85425
,1433,iShares MSCI Saudi Arabia Capped UCITS ETF USD (Dist),IE00BJ5JPJ87,IUSW,iShares,Passive,Full Replication,Distributing,0.361792762,0.511644226,6.331566131025958,92.5371428571429
,1434,Vanguard LifeStrategy 40% Equity UCITS ETF (EUR) - Dist,IE00BMVB5N38,V40D,Vanguard,Active ,Full Replication,Distributing,0.36020067499999997,0.30367202000000004,11.56232753,32.6574285714286
,1435,Lyxor STOXX Europe 600 Utilities UCITS ETF - Dist,LU2082999215,LUTL,Lyxor,Passive,Swap-based,Distributing,0.35947564000000004,1.58227512,9.245713595999998,19.4791428571429
,1436,Xtrackers II Eurozone Government Bond UCITS ETF 2C - USD hedged,LU2009147591,XGLU,Xtrackers,Passive,Optimised,Accumulating,0.35914359999999995,0.19991167999999998,2.338132665488,11.11095
,1437,Amundi JPX-Nikkei 400 UCITS ETF - Daily Hedged EUR (C),LU1681039134,JP4H,Amundi,Passive,Swap-based,Accumulating,0.35909944,0.5291684799999999,125.31760309998116,35.3282
,1438,Lyxor STOXX Europe 600 Retail UCITS ETF - Dist,LU2082998670,JNHA,Lyxor,Passive,Swap-based,Distributing,0.3563094,1.7430591299999998,0.8213792496000001,20.57085
,1439,UBS ETF (IE) MSCI China A SF UCITS ETF (USD) A-acc,IE00BKFB6K94,CNUA,UBS ETF,Passive,Swap-based,Accumulating,0.35604744,0.25110148,20.487058235917356,185.911523809524
,1440,Lyxor Core STOXX Europe 600 (DR) - UCITS ETF Monthly Hedged to EUR - Dist,LU1574142243,STXH,Lyxor,Passive,Full Replication,Distributing,0.35595822,1.8120188199999998,86.13455088149999,17.5417142857143
,1441,WisdomTree Japan Equity UCITS ETF - EUR Hedged Acc,IE00BYQCZJ13,WTIF,WisdomTree,Passive,Optimised,Accumulating,0.354972428,0.31785679,5.120960621578668,28.6510476190476
,1442,Lyxor FTSE 100 UCITS ETF,LU1650492256,D100,Lyxor,Passive,Swap-based,Distributing,0.35331465999999995,0.098856,41.097654543634334,25.776619047619
,1443,UBS ETF (LU) MSCI Japan Socially Responsible UCITS ETF (hedged to EUR) A-acc,LU1273488715,U1FB,UBS ETF,Passive,Full Replication,Accumulating,0.34954036,0.31521756199999995,238.7427158749779,45.32075
,1444,UBS ETF (IE) Factor MSCI USA Quality UCITS ETF (hedged to EUR) A-acc,IE00BWT3KN65,UBUX,UBS ETF,Passive,Full Replication,Accumulating,0.34613202000000004,0.207584155,31.15010543,118.10125
,1445,iShares USD Corp Bond 0-3yr ESG UCITS ETF USD (Dist),IE00BZ048579,SNAV,iShares,Passive,Optimised,Distributing,0.3434431498,1.2748627960999996,152.12064177114604,20.4019047619048
,1446,UBS ETF (LU) Bloomberg US Liquid Corporates UCITS ETF (USD) A-dis,LU1048316647,UEF9,UBS ETF,Passive,Full Replication,Distributing,0.3425351995,1.2325484,88.24698282,87.72695
,1447,Invesco US Treasury Bond 0-1 Year UCITS ETF Dist,IE00BKWD3C98,TRD1,Invesco,Passive,Optimised,Distributing,0.34096640100000003,0.200549448,1.3752018598311604,8.76085
,1448,BNP Paribas Easy JPM ESG EMBI Global Diversified Composite UCITS ETF - Acc,LU1547515053,ASRC,EasyETF,Passive,Optimised,Accumulating,0.3363086567815985,0.9464422526406946,13.5664,83.5697
,1449,Amundi ETF Govies 0-6 Months EuroMTS Investment Grade UCITS ETF DR - EUR (C),FR0010754200,18M1,Amundi,Passive,Full Replication,Accumulating,0.33279553,0.7896900699999999,315.2013802699372,5.6531
,1450,Lyxor Euro Government Green Bond (DR) UCITS ETF - Acc,LU2356220926,EAH,Lyxor,Passive,Full Replication,Accumulating,0.331601966,0.08100288950000001,51.9159456118665,10.4916
,1451,SPDR Bloomberg Barclays 3-5 Year Euro Government Bond UCITS ETF (Dist),IE00BS7K8821,SYB4,SPDR,Passive,Optimised,Distributing,0.32986824800000003,0.6302196489999999,73.83933176000001,7.0414
,1452,HSBC MSCI South Africa UCITS ETF,IE00B57S5Q22,H4ZQ,HSBC ETF,Passive,Full Replication,Distributing,0.32829863,0.07122839499999999,5.116990406,58.3891904761905
,1453,UBS ETF (IE) MSCI World Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BK72HM96,4UB1,UBS ETF,Passive,Full Replication,Accumulating,0.327926404,0.67612024,132.01726109999998,108.97815
,1454,L&G US Energy Infrastructure MLP UCITS ETF,IE00BHZKHS06,XMLP,L&G ETF,Passive,Swap-based,Distributing,0.32123474949999997,1.068205472,26.712891417976337,94.2489523809524
,1455,Xtrackers STOXX Europe 600 UCITS ETF 2C EUR Hedged,LU1772333404,XSXE,Xtrackers,Passive,Full Replication,Accumulating,0.32082742,0.34518092,5.26783614,27.8241
,1456,HSBC MSCI World Climate Paris Aligned UCITS ETF,IE00BP2C1V62,HPAW,HSBC ETF,Passive,Full Replication,Accumulating,0.32032679,0.0717505,129.100025,63.6879523809524
,1457,Xtrackers ESG USD Corporate Bond UCITS ETF 2C - EUR hedged,IE00BL58LL31,XZBE,Xtrackers,Passive,Optimised,Accumulating,0.31947572100000005,2.2718424899999996,28.0264389261,38.89485
,1458,Tabula European IG Performance Credit UCITS ETF (EUR) - Dist,IE00BG0J8L59,TABD,Tabula,Passive,Full Replication,Distributing,0.31945352000000005,0.12391688499999999,1.68303633,58.098380952381
,1459,iShares USD Corp Bond Interest Rate Hedged UCITS ETF USD (Dist),IE00BCLWRB83,IS3F,iShares,Passive,Optimised,Distributing,0.31941078,0.16165289000000002,270.12988202366233,32.7032857142857
,1460,UBS ETF (IE) MSCI USA Socially Responsible UCITS ETF (hedged to EUR) A-acc,IE00BJXT3G33,4UBD,UBS ETF,Passive,Full Replication,Accumulating,0.316157652,0.00204816,227.2858008,135.3489
,1461,Lyxor MSCI Pacific Ex Japan UCITS ETF - Dist,LU1220245556,LGQK,Lyxor,Passive,Swap-based,Distributing,0.31496352,0.25231782,17.348321161380625,41.5734
,1462,SPDR S&P U.S. Dividend Aristocrats EUR Hdg UCITS ETF (Dist),IE00B979GK47,SPPD,SPDR,Passive,Full Replication,Distributing,0.31458798,0.712097152,18.9834586815,27.2125238095238
,1463,Franklin LibertyQ U.S. Equity UCITS ETF,IE00BF2B0P08,FLXU,Franklin LibertyShares,Passive,Optimised,Accumulating,0.31323208,0.11791900500000001,105.38668051386189,35.1737619047619
,1464,Amundi Prime US Treasury Bond 0-1 Y UCITS ETF DR - USD (C),LU2182388665,PR1T,Amundi,Passive,Full Replication,Accumulating,0.3081217105,0.4746777275,21.182234224650145,14.0359
,1465,Lyxor STOXX Europe 600 Media UCITS ETF-Dist,LU2082995734,C071,Lyxor,Passive,Swap-based,Distributing,0.30694038,0.05920925,2.9049731689999994,37.6324285714286
,1466,Amundi Europe Equity Multi Smart Allocation Scientific Beta UCITS ETF - EUR (C),LU1681039563,SMRE,Amundi,Passive,Swap-based,Accumulating,0.3065567,0.07331289,7.424316149994914,36.5878571428571
,1467,Deka iBoxx EUR Liquid Sovereign Diversified 3-5 UCITS ETF,DE000ETFL136,EL4M,Deka ETF,Passive,Full Replication,Distributing,0.30529101000000003,0.17071599,11.58643447,10.43755
,1468,JPM USD Corporate Bond Research Enhanced Index UCITS ETF - EUR Hedged (acc),IE0000J0F3C5,JRUE,J.P. Morgan ETF,Active ,Full Replication,Accumulating,0.30420213,0,18.770714719999997,46.345
,1469,JPM Global Research Enhanced Index Equity (ESG) UCITS ETF - EUR Hedged (acc),IE0000UW95D6,JRGE,J.P. Morgan ETF,Active ,Full Replication,Accumulating,0.29829223499999996,0,0.43593525,27.5411818181818
,1470,Global X Video Games & Esports UCITS ETF,IE00BLR6Q544,H3R0,Global X,Passive,Full Replication,Accumulating,0.297581188,1.105915946,30.255879895814935,59.4374
,1471,Ossiam ESG Low Carbon Shiller Barclays CAPE US Sector UCITS ETF - 1A (USD),IE00BF92LR56,5HED,Ossiam,Active ,Full Replication,Accumulating,0.2971747206269465,0.4786373490686545,230.552086387619,48.4378571428571
,1472,Franklin Liberty Euro Short Maturity UCITS ETF,IE00BFWXDY69,FVSH,Franklin LibertyShares,Active ,Full Replication,Distributing,0.29625696399999996,0.32441213,175.21013441999997,11.0005238095238
,1473,iShares MSCI World Consumer Discretionary Sector UCITS ETF USD (Dist),IE00BJ5JP212,36BB,iShares,Passive,Full Replication,Distributing,0.29435471,0.521329277,22.31755202189652,31.2183333333333
,1474,Xtrackers USD Corporate Green Bond UCITS ETF 2C,IE0003W9O921,XGBU,Xtrackers,Passive,Optimised,Accumulating,0.294326495,0.097517942,1.528795753961,41.8249523809524
,1475,ETC Group Digital Assets & Blockchain Equity UCITS ETF - Acc,IE00BMQ8YK98,KO1N,HANetf,Passive,Full Replication,Accumulating,0.292770594,0.029995926999999995,1.7591286332332685,178.167454545455
,1476,Lyxor US Curve Steepening 2-10 UCITS ETF - Acc,LU2018762653,UCT2,Lyxor,Passive,Swap-based,Accumulating,0.285545902,0.03559845,101.9915944841567,15.0159047619048
,1477,Lyxor STOXX Europe 600 Chemicals UCITS ETF - Acc,LU1834983634,LCHM,Lyxor,Passive,Swap-based,Accumulating,0.28285324,0.24692197999999999,21.0459153676,12.7650952380952
,1478,Xtrackers ESG USD Corporate Bond UCITS ETF 1C,IE00BL58LJ19,XZBU,Xtrackers,Passive,Optimised,Accumulating,0.28227838699999996,0.44538975900000005,51.459501809812004,34.254
,1479,UBS ETF (LU) MSCI Europe Socially Responsible UCITS ETF (EUR) A-dis,LU2206597713,UIW2,UBS ETF,Passive,Full Replication,Distributing,0.28194574,0.817716086,3.22043375,75.1774
,1480,HSBC MSCI Europe Climate Paris Aligned UCITS ETF,IE00BP2C0316,HPAE,HSBC ETF,Passive,Full Replication,Accumulating,0.28119104300000003,0.07217997999999999,14.582311189999999,72.5717142857143
,1481,JPM BetaBuilders EUR Govt Bond 1-3 yr UCITS ETF - EUR (acc),IE00BYVZV757,JE13,J.P. Morgan ETF,Passive,Optimised,Accumulating,0.28087136599999996,0.27432441999999996,141.14716588,6.17345
,1482,VanEck Vectors Morningstar North America Equal Weight UCITS ETF,NL0011376074,VMUS,VanEck Vectors,Passive,Full Replication,Distributing,0.28049081,0.081266135,9.521612039999999,26.50405
,1483,Lyxor MSCI EM Latin America UCITS ETF - Acc,LU1900066629,LLAM,Lyxor,Passive,Swap-based,Accumulating,0.26215595,0.234865955,26.980156524400005,87.0426666666667
,1484,Invesco MSCI EMU ESG Universal Screened UCITS ETF Acc,IE00BMDBMX02,EEMU,Invesco,Passive,Full Replication,Accumulating,0.261505965,0.0013538299999999999,1.2639855,21.1698095238095
,1485,Invesco MSCI Japan UCITS ETF Acc,IE00B60SX287,SC0I,Invesco,Passive,Swap-based,Accumulating,0.258261896,0.1427713,4.236483498367312,10.5733333333333
,1486,Lyxor MSCI World Industrials TR UCITS ETF - Acc (EUR),LU0533033402,LYPF,Lyxor,Passive,Swap-based,Accumulating,0.25273629999999997,0.2156171,46.345151376000004,33.1865238095238
,1487,UBS ETF (IE) Bloomberg Commodity CMCI SF UCITS ETF (USD) A-acc,IE00BYYLVH00,BCFU,UBS ETF,Passive,Swap-based,Accumulating,0.251108483755434,0.4456383911419666,256.61641300176586,41.4089
,1488,iShares Edge MSCI USA Multifactor UCITS ETF,IE00BZ0PKS76,IBCY,iShares,Passive,Optimised,Accumulating,0.250533746,0.187634049,53.28257019247748,27.41835
,1489,WisdomTree Europe Equity UCITS ETF - EUR Acc,IE00BYQCZX56,WTDF,WisdomTree,Passive,Full Replication,Accumulating,0.247864005,0.224973355,4.471219230000001,29.0191428571429
,1490,Lyxor S&P MidCap 400 UCITS ETF,LU0392495965,X022,Lyxor,Passive,Swap-based,Distributing,0.24553755,0.43745705000000007,19.69713580443032,30.904
,1491,iShares Edge MSCI World Minimum Volatility UCITS ETF USD (Dist),IE00BMCZLJ20,UEEH,iShares,Passive,Optimised,Distributing,0.242319738,0.2419758065,2.686937956913297,36.2643
,1492,Xtrackers II EUR Corporate Bond UCITS ETF 1D,LU0478205965,XEC1,Xtrackers,Passive,Optimised,Distributing,0.23873260000000002,0.203203,0.0997632951,40.92185
,1493,UBS ETF (LU) MSCI Europe Socially Responsible UCITS ETF (hedged to EUR) A-acc,LU2206598109,UIW3,UBS ETF,Passive,Full Replication,Accumulating,0.23820549400000002,0.040584944000000005,81.56912186,75.00745
,1494,Purpose Enterprise Software ESG-S UCITS ETF - Acc,IE00BMQ8YQ50,SOFT,HANetf,Passive,Optimised,Accumulating,0.23794828099999998,0.498227146,4.14697741479781,57.5679523809524
,1495,CSIF (IE) DAX 50 ESG Blue UCITS ETF,IE00BKVD2J03,CSYX,Credit Suisse,Passive,Full Replication,Accumulating,0.23493428,0.405535396,15.548216709999998,43.3259
,1496,JPM Europe Research Enhanced Index Equity (ESG) UCITS ETF - EUR (dist),IE000WGK3YY5,JRED,J.P. Morgan ETF,Active ,Full Replication,Distributing,0.22963426,0.022913560000000003,2.2405050600000003,40.090380952381
,1497,iShares Edge MSCI World Multifactor UCITS ETF EUR Hedged (Acc),IE00BYXPXK00,IS07,iShares,Passive,Optimised,Accumulating,0.229522335,0.186407301,6.00742293,46.1220952380952
,1498,JPM Carbon Transition Global Equity UCITS ETF - USD (acc),IE00BMDWYZ92,JPCT,J.P. Morgan ETF,Passive,Optimised,Accumulating,0.226378185,0.445017765,40.3784946759668,36.93375
,1499,WisdomTree US Quality Dividend Growth UCITS ETF - USD Acc,IE00BZ56RG20,WTDM,WisdomTree,Passive,Optimised,Accumulating,0.22596972,0.450070625,156.013992389193,53.0908095238095
,1500,Ossiam US Steepener UCITS ETF 1C,LU1965301184,USTP,Ossiam,Passive,Swap-based,Accumulating,0.221908765,0.22837160499999998,85.3729658371439,41.70145
,1501,Fidelity Sustainable Research Enhanced Emerging Markets Equity UCITS ETF - Acc,IE00BLRPN388,FYER,Fidelity ETF,Active ,Full Replication,Accumulating,0.21964239300000002,0.0969775305,333.2282127052798,49.6613809523809
,1502,Fidelity Sustainable Research Enhanced Japan Equity UCITS ETF,IE00BNGFMX61,FJPR,Fidelity ETF,Active ,Full Replication,Accumulating,0.21849995749999998,0.143771977,361.7821535511582,36.6282
,1503,VanEck Vectors Smart Home Active UCITS ETF,IE000FN81QD2,VCAV,VanEck Vectors,Active ,Full Replication,Accumulating,0.216983864,0.232981612,14.975665998587319,49.657
,1504,HSBC MSCI Malaysia UCITS ETF,IE00B3X3R831,H4ZV,HSBC ETF,Passive,Full Replication,Distributing,0.215972565,0.039969155,3.4600368980000002,78.6903809523809
,1505,Xtrackers II Eurozone Government Bond 15-30 UCITS ETF 1C,LU0290357507,DBXF,Xtrackers,Passive,Optimised,Accumulating,0.21582202,1.03729001,25.5702081072,16.9452380952381
,1506,Market Access Stoxx China A Minimum Variance Index UCITS ETF - EUR Share Class,LU1750178011,M9SV,Market Access,Passive,Full Replication,Accumulating,0.2117187,0.49053514000000004,28.518453116722583,280.9513
,1507,UBS ETF (LU) Bloomberg US 1-3 Year Treasury Bond UCITS ETF (USD) A-dis,LU0721552544,UEFF,UBS ETF,Passive,Full Replication,Distributing,0.21020907,0.07224971799999999,21.33367802,9.75952380952381
,1508,Fidelity Emerging Markets Quality Income UCITS ETF - Inc USD,IE00BYSX4739,FYEQ,Fidelity ETF,Passive,Full Replication,Distributing,0.209736054,0.173188575,34.532343837188776,50.7314
,1509,Global X Robotics & Artificial Intelligence UCITS ETF,IE00BLCHJB90,XB0T,Global X,Passive,Full Replication,Accumulating,0.206368891,0.44477340000000004,1.4466278915769026,43.5246666666667
,1510,UBS ETF (IE) MSCI World Climate Paris Aligned UCITS ETF (USD) A-acc,IE00BN4Q0370,AW10,UBS ETF,Passive,Full Replication,Accumulating,0.20353282,0.34672575,12.78839776,111.102523809524
,1511,Amundi Index J.P. Morgan EMU Govies IG UCITS ETF DR - EUR (D),LU1737653714,10AL,Amundi,Passive,Optimised,Distributing,0.20194791399999998,0.195111184,2.477137329996231,8.9077
,1512,Deka MSCI Japan LC UCITS ETF,DE000ETFL102,EL4J,Deka ETF,Passive,Full Replication,Distributing,0.20127835,0.26347148,7.300419039546421,17.42685
,1513,Lyxor Nasdaq-100 UCITS ETF - Daily Hedged to EUR - Acc,LU1954152853,BUNH,Lyxor,Passive,Swap-based,Accumulating,0.20063736999999998,0.05961114,5.135332,18.47025
,1514,Amundi MSCI World Climate Paris Aligned PAB UCITS ETF DR,FR0014003FW1,PABV,Amundi,Passive,Full Replication,Accumulating,0.20061969500000001,0.986189385,157.4265607975502,45.2549523809524
,1515,Global X U.S. Infrastructure Developments UCITS ETF,IE00BLCHJ534,94VE,Global X,Passive,Full Replication,Accumulating,0.19904282999999998,0.26661011,22.43746174289246,80.0179047619048
,1516,Lyxor MSCI Indonesia UCITS ETF - Acc,LU1900065811,LYXI,Lyxor,Passive,Swap-based,Accumulating,0.194854,0.37492558000000004,35.1116017213,100.01185
,1517,Invesco Goldman Sachs Equity Factor Index Europe UCITS ETF Acc,IE00BMW3NY56,SMLU,Invesco,Passive,Swap-based,Accumulating,0.19189354,2.75732764,16.7000853744,11.792
,1518,Invesco STOXX Europe Mid 200 UCITS ETF Acc,IE00B60SX063,SC0G,Invesco,Passive,Swap-based,Accumulating,0.19134798,0.20408303999999997,6.8863275559,18.703
,1519,iShares USD Development Bank Bonds UCITS ETF USD (Acc),IE00BKRWN659,36BD,iShares,Passive,Optimised,Accumulating,0.18977674249999998,0.2364422502,184.50411688151158,31.02765
,1520,Global X Cybersecurity UCITS ETF,IE00BMH5Y871,BUG,Global X,Passive,Full Replication,Accumulating,0.18959563000000001,0.042206184,1.4679676938018718,43.3118571428571
,1521,Vanguard ESG Global Corporate Bond UCITS ETF EUR Hedged - Acc,IE00BNDS1P30,V3GF,Vanguard,Passive,Optimised,Accumulating,0.18671221040000002,0.1653308046,3.6441095800000003,37.6732857142857
,1522,BNP Paribas Easy CAC 40 ESG UCITS ETF,FR0010150458,XEYX,EasyETF,Passive,Full Replication,Distributing,0.186478092,0.013973276,198.144,34.9379047619048
,1523,Ossiam World ESG Machine Learning UCITS ETF - 1A (EUR),IE00BF4Q4063,OWLE,Ossiam,Active ,Full Replication,Accumulating,0.18621476,0.0006483400000000001,40.520251939999994,52.0433
,1524,Global X Lithium & Battery Tech UCITS ETF,IE00BLCHJN13,LI7U,Global X,Passive,Full Replication,Accumulating,0.184697394,0,3.517080761080699,65.5786
,1525,WisdomTree Europe Equity UCITS ETF - USD Hedged,IE00BVXBH163,WTDH,WisdomTree,Passive,Full Replication,Distributing,0.18372182199999998,0.039093837,39.39472679675084,27.347380952381
,1526,Amundi Prime Emerging Markets UCITS ETF DR (C),LU2300295123,PRAM,Amundi,Passive,Full Replication,Accumulating,0.181756614,0.459958566,5.16772223102133,32.37595
,1527,Expat Bulgaria SOFIX UCITS ETF,BG9000011163,BGX,Expat,Passive,Full Replication,Accumulating,0.1808866207,0.9342025324,4.01600101,
,1528,WisdomTree Europe SmallCap Dividend UCITS ETF Acc,IE00BDF16114,WTD7,WisdomTree,Passive,Full Replication,Accumulating,0.17939176,0.208350636,11.24284054,86.0676
,1529,Xtrackers II Australia Government Bond UCITS ETF 1C,LU0494592974,XCS2,Xtrackers,Passive,Optimised,Accumulating,0.17927722000000001,0.966562195,67.024063649629,59.19535
,1530,FlexShares Developed Markets High Dividend Climate ESG UCITS ETF - Dist,IE00BMYDBM76,QVFE,FlexShares,Passive,Full Replication,Distributing,0.17682802,0.164390745,12.870914,35.1429523809524
,1531,Xtrackers Spain UCITS ETF 1D,LU0994505336,XESD,Xtrackers,Passive,Full Replication,Distributing,0.175877857,0.767413161,7.135706192,28.2393333333333
,1532,UBS ETF (LU) Bloomberg US Liquid Corporates 1-5 UCITS ETF (USD) A-dis,LU1048314949,UEF7,UBS ETF,Passive,Optimised,Distributing,0.173603442,0.5103712665,321.63376293,40.51205
,1533,Xtrackers MSCI Europe Consumer Discretionary ESG Screened UCITS ETF 1C,IE00BNKF6C99,XZEC,Xtrackers,Passive,Full Replication,Accumulating,0.16892466,0.38256441999999996,4.90244,31.0792
,1534,WisdomTree US Equity Income UCITS ETF - EUR Hedged Acc,IE00BD6RZW23,WTDY,WisdomTree,Passive,Full Replication,Accumulating,0.16878120000000002,0,0.18541036,107.063333333333
,1535,Global X Autonomous & Electric Vehicles UCITS ETF,IE00BMH5YR69,DR7E,Global X,Passive,Full Replication,Accumulating,0.167093322,0.061984114,2.0578906939784565,48.61055
,1536,Lyxor Euro Government Bond 3-5Y (DR) UCITS ETF - Acc,LU1650488494,LYQ3,Lyxor,Passive,Full Replication,Accumulating,0.166357055,2.355323625,512.3813402652,6.64514285714286
,1537,VanEck Vectors Emerging Markets High Yield Bond UCITS ETF,IE00BF541080,HY3M,VanEck Vectors,Passive,Optimised,Accumulating,0.16446460999999998,0.1784435,33.11400495320501,115.583333333333
,1538,JPM USD Ultra-Short Income UCITS ETF,IE00BDFC6Q91,JPPS,J.P. Morgan ETF,Active ,Full Replication,Distributing,0.163394524,0.48966535,97.0111987285891,8.77252380952381
,1539,Xtrackers II iTraxx Europe Swap UCITS ETF 1C,LU0290358653,DXSQ,Xtrackers,Passive,Swap-based,Accumulating,0.158655325,0.038652415,8.1893357568,28.7491428571429
,1540,iShares TecDAX UCITS ETF (DE) EUR (Dist),DE000A2QP323,EXIB,iShares,Passive,Full Replication,Distributing,0.158535517,0.512442025,2.74439936,29.042
,1541,VanEck Vectors European Equal Weight UCITS ETF,NL0010731816,V3ET,VanEck Vectors,Passive,Full Replication,Distributing,0.15738407000000001,0.51852034,45.54934882,24.156
,1542,Ossiam Shiller Barclays Cape Europe Sector Value TR UCITS ETF 1C (EUR),LU1079842321,EUPE,Ossiam,Passive,Swap-based,Accumulating,0.15715179999999998,0.09053794999999999,59.41005473,38.9434761904762
,1543,Lyxor STOXX Europe 600 Chemicals UCITS ETF - Dist,LU2082996542,LYX4,Lyxor,Passive,Swap-based,Distributing,0.1561313,0.1101116,13.405236665,21.9749523809524
,1544,BNP Paribas Easy Low Carbon 300 World PAB UCITS ETF - Acc,LU2194449075,LOWD,EasyETF,Passive,Full Replication,Accumulating,0.15483698,0.134286968,2.7596,35.5421428571429
,1545,HSBC MSCI EM Latin America UCITS ETF,IE00B4TS3815,H4ZW,HSBC ETF,Passive,Full Replication,Distributing,0.154725816,0.092910666,18.38706303,92.5645714285714
,1546,JPM BetaBuilders US Equity UCITS ETF,IE00BJK9H860,BBUD,J.P. Morgan ETF,Passive,Optimised,Distributing,0.154608185,0.00025319,2.4366015362881863,16.46835
,1547,Amundi Govt Bond Lowest Rated EuroMTS Investment Grade 1-3 UCITS ETF DR - EUR (C),LU1681046345,X13G,Amundi,Passive,Full Replication,Accumulating,0.15446347,3.31422899,147.3001368499569,5.26965
,1548,L&G E Fund MSCI China A UCITS ETF,IE00BHBFDF83,CASH,L&G ETF,Passive,Optimised,Accumulating,0.154398728,0.035655884,29.795447351227264,107.356380952381
,1549,Invesco MSCI China All Shares Stock Connect UCITS ETF Acc,IE00BK80XL30,MCHN,Invesco,Passive,Full Replication,Accumulating,0.15379219500000002,0.03997175,39.04869855786131,60.027
,1550,Goldman Sachs ActiveBeta US Large Cap Equity UCITS ETF,IE00BJ5CNR11,GACA,Goldman Sachs ETF,Passive,Full Replication,Accumulating,0.15259386,0.09932681,57.25427916004941,114.51375
