date,smb,hml
05/03/2014,-0.002700,0.002900
06/03/2014,-0.003300,0.007700
07/03/2014,-0.001100,0.005200
10/03/2014,-0.001000,0.000900
11/03/2014,-0.005300,-0.001900
12/03/2014,0.003000,-0.001700
13/03/2014,-0.001100,0.002200
14/03/2014,0.007000,-0.000900
17/03/2014,-0.003700,0.000200
18/03/2014,0.007400,-0.003900
19/03/2014,-0.001800,0.006200
20/03/2014,-0.004900,0.010000
21/03/2014,-0.002800,0.008600
24/03/2014,-0.008800,0.009000
25/03/2014,-0.003500,0.001500
26/03/2014,-0.011700,0.002400
27/03/2014,-0.001000,-0.003400
28/03/2014,-0.004400,0.005500
31/03/2014,0.010000,-0.001600
01/04/2014,0.007400,-0.003700
02/04/2014,0.000400,0.001400
03/04/2014,-0.009000,0.008000
04/04/2014,-0.011200,0.006900
07/04/2014,-0.003000,-0.000700
08/04/2014,0.002900,-0.002100
09/04/2014,0.003300,-0.008600
10/04/2014,-0.007000,0.007700
11/04/2014,-0.003900,0.002300
14/04/2014,-0.005100,0.002000
15/04/2014,-0.003700,0.002000
16/04/2014,0.000400,-0.003600
17/04/2014,0.003400,0.002300
21/04/2014,0.002200,-0.004200
22/04/2014,0.007300,-0.003400
23/04/2014,-0.006500,0.009100
24/04/2014,-0.004000,-0.001800
25/04/2014,-0.009700,0.005300
28/04/2014,-0.006300,-0.005900
29/04/2014,-0.002200,-0.001100
30/04/2014,0.002400,-0.000300
01/05/2014,-0.001700,-0.001600
02/05/2014,0.002100,0.004100
05/05/2014,-0.002800,-0.005400
06/05/2014,-0.005500,0.001200
07/05/2014,-0.008400,0.011000
08/05/2014,-0.010100,0.003800
09/05/2014,0.007100,-0.003600
12/05/2014,0.014000,-0.002500
13/05/2014,-0.010700,0.002100
14/05/2014,-0.010900,-0.004700
15/05/2014,0.003300,-0.002800
16/05/2014,0.002700,-0.004200
19/05/2014,0.006100,0.000800
20/05/2014,-0.008200,0.002300
21/05/2014,-0.002700,0.001000
22/05/2014,0.006300,-0.002600
23/05/2014,0.006200,-0.002300
27/05/2014,0.006900,-0.001700
28/05/2014,-0.003100,0.002300
29/05/2014,-0.001900,-0.001000
30/05/2014,-0.006600,0.002600
02/06/2014,-0.006800,0.003900
03/06/2014,-0.002600,0.001600
04/06/2014,0.002300,-0.000700
05/06/2014,0.012900,-0.001700
06/06/2014,0.004800,-0.000100
09/06/2014,0.010200,-0.003100
10/06/2014,-0.001800,-0.000300
11/06/2014,-0.001400,-0.002300
12/06/2014,0.001100,0.001700
13/06/2014,-0.000600,-0.001800
16/06/2014,0.004700,-0.006900
17/06/2014,0.005400,0.004600
18/06/2014,-0.002600,-0.000900
19/06/2014,-0.001500,-0.000400
20/06/2014,0.001700,0.000500
23/06/2014,-0.002500,0.001000
24/06/2014,-0.003400,-0.002600
25/06/2014,0.003600,0.001600
26/06/2014,-0.000900,0.000200
27/06/2014,0.004900,-0.002200
30/06/2014,0.002700,0.001700
01/07/2014,0.004900,-0.003900
02/07/2014,-0.004400,-0.002100
03/07/2014,0.002200,0.001100
07/07/2014,-0.012700,0.003400
08/07/2014,-0.006700,0.007200
09/07/2014,-0.003900,-0.001200
10/07/2014,-0.005900,-0.000200
11/07/2014,-0.002000,-0.003800
14/07/2014,0.000100,-0.001300
15/07/2014,-0.009600,0.010100
16/07/2014,-0.006300,0.003600
17/07/2014,-0.003900,0.001900
18/07/2014,0.005000,-0.004500
21/07/2014,-0.002400,0.000500
22/07/2014,0.002600,-0.003000
23/07/2014,0.001500,-0.007600
24/07/2014,-0.003100,0.000300
25/07/2014,-0.003900,0.001700
28/07/2014,-0.004600,0.002700
29/07/2014,0.007200,-0.006800
30/07/2014,0.004400,-0.003200
31/07/2014,-0.002100,0.004800
01/08/2014,-0.001900,-0.000500
04/08/2014,0.000100,-0.002100
05/08/2014,0.007900,-0.001900
06/08/2014,0.003900,0.001900
07/08/2014,-0.000300,-0.001500
08/08/2014,-0.002200,-0.001500
11/08/2014,0.005900,-0.002700
12/08/2014,-0.005900,0.002500
13/08/2014,-0.000900,-0.002300
14/08/2014,-0.002400,0.000200
15/08/2014,-0.001400,-0.001400
18/08/2014,0.006000,-0.001800
19/08/2014,-0.001300,-0.000700
20/08/2014,-0.006500,0.002700
21/08/2014,-0.001400,0.008000
22/08/2014,0.003000,-0.003600
25/08/2014,-0.002300,0.000300
26/08/2014,0.007100,-0.003300
27/08/2014,-0.002200,0.001400
28/08/2014,-0.004200,0.000900
29/08/2014,0.002800,0.000900
02/09/2014,0.004700,-0.000900
03/09/2014,-0.005600,0.002400
04/09/2014,-0.001400,-0.001800
05/09/2014,-0.002700,-0.000300
08/09/2014,0.005300,-0.004400
09/09/2014,-0.004200,0.000000
10/09/2014,0.002300,-0.004100
11/09/2014,0.004900,0.002000
12/09/2014,-0.002200,0.001100
15/09/2014,-0.010700,0.006500
16/09/2014,-0.003900,-0.001000
17/09/2014,0.000900,-0.002200
18/09/2014,0.000300,0.000100
19/09/2014,-0.009600,0.000300
22/09/2014,-0.005600,0.000900
23/09/2014,-0.003000,-0.000500
24/09/2014,0.001100,-0.009300
25/09/2014,0.000800,0.001200
26/09/2014,-0.000200,-0.002400
29/09/2014,0.001700,-0.004300
30/09/2014,-0.010000,0.001100
01/10/2014,-0.001600,0.003000
02/10/2014,0.010300,-0.003900
03/10/2014,-0.003900,-0.004400
06/10/2014,-0.007800,0.003700
07/10/2014,-0.001400,0.001300
08/10/2014,0.000300,-0.000600
09/10/2014,-0.004200,-0.004100
10/10/2014,-0.001700,0.005000
13/10/2014,0.013400,0.004800
14/10/2014,0.008700,-0.001200
15/10/2014,0.018400,-0.013300
16/10/2014,0.010500,0.002400
17/10/2014,-0.015800,-0.000900
20/10/2014,0.002100,-0.003200
21/10/2014,-0.004300,0.000700
22/10/2014,-0.005700,0.001700
23/10/2014,0.005300,-0.004400
24/10/2014,-0.004700,-0.001200
27/10/2014,0.001200,-0.003100
28/10/2014,0.015800,0.000300
29/10/2014,-0.000600,0.004400
30/10/2014,0.002700,-0.005200
31/10/2014,0.002900,0.002000
03/11/2014,-0.002600,-0.000700
04/11/2014,-0.000100,-0.002000
05/11/2014,-0.005600,0.008600
06/11/2014,0.000900,-0.004700
07/11/2014,0.000000,0.004700
10/11/2014,0.002000,-0.005200
11/11/2014,0.000200,-0.002700
12/11/2014,0.007500,-0.002700
13/11/2014,-0.009000,-0.003600
14/11/2014,-0.001600,0.001700
17/11/2014,-0.009800,0.002400
18/11/2014,0.000500,-0.003500
19/11/2014,-0.009400,-0.000400
20/11/2014,0.008800,0.000100
21/11/2014,-0.003900,-0.000700
24/11/2014,0.009600,-0.005500
25/11/2014,0.000400,-0.000300
26/11/2014,0.001000,-0.004800
28/11/2014,-0.008900,-0.011600
01/12/2014,-0.009900,0.006200
02/12/2014,0.004000,0.000900
03/12/2014,0.004200,0.003200
04/12/2014,-0.003200,0.000800
05/12/2014,0.005800,0.002500
08/12/2014,-0.005700,0.002100
09/12/2014,0.017100,-0.001000
10/12/2014,-0.006200,-0.001200
11/12/2014,-0.000800,-0.001800
12/12/2014,0.005100,-0.005900
15/12/2014,-0.002700,0.000800
16/12/2014,0.006000,0.006200
17/12/2014,0.008600,-0.000700
18/12/2014,-0.008700,-0.001900
19/12/2014,-0.002400,0.002300
22/12/2014,0.002100,-0.001000
23/12/2014,-0.003100,0.011000
24/12/2014,0.003600,-0.001800
26/12/2014,0.003800,-0.003200
29/12/2014,0.001600,0.005800
30/12/2014,0.000600,0.003200
31/12/2014,0.005100,-0.004000
02/01/2015,-0.006100,0.000800
05/01/2015,0.003300,-0.006800
06/01/2015,-0.007800,-0.003100
07/01/2015,0.002000,-0.006600
08/01/2015,-0.001100,-0.002800
09/01/2015,0.000100,-0.004700
12/01/2015,0.004000,-0.004400
13/01/2015,0.002700,0.000100
14/01/2015,0.002900,-0.005100
15/01/2015,-0.009800,0.005900
16/01/2015,0.004600,-0.001300
20/01/2015,-0.006600,-0.005100
21/01/2015,-0.009600,0.005700
22/01/2015,0.004500,0.004200
23/01/2015,0.005200,-0.007700
26/01/2015,0.005900,-0.000500
27/01/2015,0.006500,0.002000
28/01/2015,-0.000600,-0.008200
29/01/2015,0.002500,0.000300
30/01/2015,-0.007800,0.000500
02/02/2015,-0.004600,0.010000
03/02/2015,0.001600,0.004900
04/02/2015,-0.000800,-0.002300
05/02/2015,0.004700,-0.000700
06/02/2015,0.000800,0.003500
09/02/2015,-0.003700,0.001200
10/02/2015,-0.003000,-0.007200
11/02/2015,-0.000900,-0.003300
12/02/2015,0.001500,-0.000600
13/02/2015,0.001700,-0.003200
17/02/2015,-0.000200,-0.000700
18/02/2015,0.003100,-0.008100
19/02/2015,0.002600,-0.003700
20/02/2015,-0.004100,-0.002700
23/02/2015,0.000400,-0.003700
24/02/2015,-0.000400,0.007200
25/02/2015,0.002400,-0.004900
26/02/2015,0.006600,-0.004900
27/02/2015,-0.002200,0.001900
02/03/2015,0.002300,-0.004600
03/03/2015,-0.003100,0.003100
04/03/2015,0.001200,-0.003800
05/03/2015,0.002600,-0.004200
06/03/2015,0.002800,0.004300
09/03/2015,0.000900,-0.000200
10/03/2015,0.004400,-0.005200
11/03/2015,0.005400,0.005100
12/03/2015,0.003800,0.005000
13/03/2015,0.002200,-0.000400
16/03/2015,-0.007800,-0.003800
17/03/2015,0.005300,-0.000200
18/03/2015,-0.005300,0.000200
19/03/2015,0.009000,-0.011200
20/03/2015,-0.001600,0.005600
23/03/2015,0.002100,0.002300
24/03/2015,0.006000,-0.002500
25/03/2015,-0.010000,0.010300
26/03/2015,0.001100,-0.000400
27/03/2015,0.005000,-0.007100
30/03/2015,0.000100,0.000000
31/03/2015,0.004100,0.003800
01/04/2015,0.003300,0.004400
02/04/2015,-0.000800,0.002800
06/04/2015,-0.002800,-0.001100
07/04/2015,-0.001900,-0.001800
08/04/2015,0.005500,-0.007300
09/04/2015,-0.007100,-0.000700
10/04/2015,-0.000700,-0.002900
13/04/2015,0.005000,0.002400
14/04/2015,-0.002200,0.002300
15/04/2015,0.002500,0.003600
16/04/2015,-0.000800,-0.002100
17/04/2015,-0.004600,0.001600
20/04/2015,0.001700,-0.002700
21/04/2015,0.001800,-0.007300
22/04/2015,-0.003700,0.001800
23/04/2015,0.002900,-0.002500
24/04/2015,-0.005000,-0.003100
27/04/2015,-0.007000,0.005600
28/04/2015,0.001800,0.010600
29/04/2015,-0.007400,0.007400
30/04/2015,-0.010700,0.007300
01/05/2015,-0.003000,-0.006000
04/05/2015,0.000400,0.002300
05/05/2015,-0.001600,0.005200
06/05/2015,0.006300,-0.001300
07/05/2015,0.000800,-0.003600
08/05/2015,-0.005500,-0.001200
11/05/2015,0.006900,-0.000200
12/05/2015,-0.000100,0.001100
13/05/2015,-0.000200,0.000400
14/05/2015,-0.001000,-0.003400
15/05/2015,-0.002400,-0.002100
18/05/2015,0.007400,-0.000900
19/05/2015,-0.001200,0.002400
20/05/2015,0.002100,-0.001200
21/05/2015,-0.002900,0.000100
22/05/2015,-0.001100,-0.001200
26/05/2015,-0.000200,-0.000200
27/05/2015,0.003300,-0.003000
28/05/2015,0.000900,0.001500
29/05/2015,0.000100,0.000400
01/06/2015,-0.000400,-0.002200
02/06/2015,0.003200,0.003500
03/06/2015,0.008800,-0.002400
04/06/2015,-0.001000,0.000000
05/06/2015,0.008100,0.001000
08/06/2015,0.000500,0.000000
09/06/2015,-0.003100,0.003700
10/06/2015,0.001600,0.002100
11/06/2015,-0.001100,-0.001000
12/06/2015,0.003300,0.001200
15/06/2015,0.001100,-0.001400
16/06/2015,0.001000,-0.000100
17/06/2015,-0.002900,-0.006500
18/06/2015,0.002300,-0.004400
19/06/2015,0.005600,-0.002000
22/06/2015,0.000900,-0.000500
23/06/2015,0.002300,0.002900
24/06/2015,-0.001200,0.001200
25/06/2015,0.003700,-0.002000
26/06/2015,-0.002200,0.004100
29/06/2015,-0.004400,0.001700
30/06/2015,0.003100,-0.006500
01/07/2015,-0.007700,-0.000300
02/07/2015,-0.005700,-0.001000
06/07/2015,0.001900,-0.005500
07/07/2015,-0.004500,-0.003000
08/07/2015,-0.000100,0.000900
09/07/2015,0.001500,0.000200
10/07/2015,0.002300,-0.005100
13/07/2015,-0.000800,-0.004300
14/07/2015,0.001700,0.001000
15/07/2015,-0.008000,-0.000600
16/07/2015,-0.001600,-0.006400
17/07/2015,-0.005900,-0.006600
20/07/2015,-0.007100,-0.006000
21/07/2015,0.000100,0.003000
22/07/2015,0.001900,0.002300
23/07/2015,-0.003900,-0.003100
24/07/2015,-0.006300,0.000500
27/07/2015,-0.002500,0.000700
28/07/2015,-0.003600,-0.001300
29/07/2015,-0.003900,0.005300
30/07/2015,0.001500,-0.002800
31/07/2015,0.008500,-0.010100
03/08/2015,-0.003300,-0.002100
04/08/2015,0.000300,-0.001300
05/08/2015,-0.000200,-0.004100
06/08/2015,-0.005300,0.019300
07/08/2015,-0.004800,-0.003000
10/08/2015,0.001500,0.007000
11/08/2015,-0.001100,0.004300
12/08/2015,-0.001000,-0.003200
13/08/2015,-0.004700,0.000700
14/08/2015,0.001400,0.004400
17/08/2015,0.004400,-0.008700
18/08/2015,-0.006400,0.003800
19/08/2015,-0.001200,-0.002200
20/08/2015,-0.002800,0.005800
21/08/2015,0.018500,0.001400
24/08/2015,0.003300,-0.004200
25/08/2015,0.007100,-0.006000
26/08/2015,-0.013600,-0.003400
27/08/2015,-0.007200,0.006000
28/08/2015,0.009900,0.000800
31/08/2015,0.007700,0.014200
01/09/2015,0.003000,-0.005000
02/09/2015,-0.001500,-0.009200
03/09/2015,-0.003400,0.007500
04/09/2015,0.009100,-0.005700
08/09/2015,-0.003400,-0.005700
09/09/2015,0.001600,0.001300
10/09/2015,-0.001200,-0.003500
11/09/2015,-0.002000,-0.006900
14/09/2015,0.000200,0.000300
15/09/2015,-0.002000,0.002800
16/09/2015,0.000100,0.004400
17/09/2015,0.009200,-0.015000
18/09/2015,0.005000,-0.009600
21/09/2015,-0.009600,0.012400
22/09/2015,-0.002900,0.001400
23/09/2015,-0.001600,-0.001600
24/09/2015,0.002700,0.005200
25/09/2015,-0.016900,0.018800
28/09/2015,-0.002900,0.011500
29/09/2015,-0.007200,0.006900
30/09/2015,-0.004200,-0.004400
01/10/2015,-0.004600,-0.000600
02/10/2015,0.003200,-0.008400
05/10/2015,0.006200,0.007700
06/10/2015,-0.002400,0.016500
07/10/2015,0.007800,-0.002400
08/10/2015,0.002300,0.007400
09/10/2015,0.002100,-0.010700
12/10/2015,-0.003900,-0.000800
13/10/2015,-0.007400,0.006700
14/10/2015,-0.002900,-0.000600
15/10/2015,0.006800,-0.000900
16/10/2015,-0.004600,-0.003200
19/10/2015,0.001600,-0.006800
20/10/2015,0.000100,0.012200
21/10/2015,-0.008800,-0.002000
22/10/2015,-0.007900,0.003200
23/10/2015,-0.000100,-0.005600
26/10/2015,-0.003400,-0.007300
27/10/2015,-0.008700,-0.009300
28/10/2015,0.014200,0.006900
29/10/2015,-0.008100,-0.000500
30/10/2015,0.002000,-0.005600
02/11/2015,0.008500,-0.000200
03/11/2015,0.004000,0.002400
04/11/2015,0.003300,-0.003200
05/11/2015,0.000300,0.004900
06/11/2015,0.008700,0.003300
09/11/2015,-0.002400,-0.000400
10/11/2015,0.000000,0.002200
11/11/2015,-0.004900,-0.001800
12/11/2015,-0.005300,-0.004000
13/11/2015,0.003200,0.003700
16/11/2015,-0.006000,0.004800
17/11/2015,-0.001200,-0.006500
18/11/2015,-0.000200,-0.000800
19/11/2015,-0.002500,-0.001600
20/11/2015,0.004300,-0.003900
23/11/2015,0.006500,-0.003500
24/11/2015,0.006900,0.002500
25/11/2015,0.008700,-0.005400
27/11/2015,0.002400,-0.002900
30/11/2015,0.001200,0.006700
01/12/2015,-0.006600,0.002500
02/12/2015,0.002400,-0.007100
03/12/2015,-0.002000,0.004000
04/12/2015,-0.010200,-0.004800
07/12/2015,-0.008800,-0.006800
08/12/2015,0.004700,-0.012100
09/12/2015,-0.003500,0.004000
10/12/2015,0.001100,-0.002300
11/12/2015,-0.002200,-0.000600
14/12/2015,-0.010300,-0.001700
15/12/2015,0.000500,0.007900
16/12/2015,0.000100,-0.006900
17/12/2015,0.004000,-0.003600
18/12/2015,0.007600,-0.003700
21/12/2015,-0.001800,-0.000700
22/12/2015,-0.000700,0.005200
23/12/2015,0.001300,0.005700
24/12/2015,0.002800,-0.000200
28/12/2015,-0.004700,-0.003700
29/12/2015,0.001000,-0.002800
30/12/2015,-0.001700,-0.001500
31/12/2015,-0.002400,0.002300
04/01/2016,-0.008700,0.005200
05/01/2016,-0.001900,0.000100
06/01/2016,-0.001400,0.000000
07/01/2016,-0.002900,0.000800
08/01/2016,-0.004900,-0.000300
11/01/2016,-0.006400,0.004000
12/01/2016,-0.004200,-0.007700
13/01/2016,-0.007300,0.008100
14/01/2016,0.000100,-0.004000
15/01/2016,0.004100,-0.002400
19/01/2016,-0.013400,-0.000600
20/01/2016,0.018800,-0.012700
21/01/2016,-0.005200,-0.000200
22/01/2016,0.002100,-0.002000
25/01/2016,-0.003900,-0.009900
26/01/2016,0.004200,0.011800
27/01/2016,-0.005500,0.017100
28/01/2016,-0.004700,0.012600
29/01/2016,0.004700,0.004300
01/02/2016,-0.001900,-0.010000
02/02/2016,-0.000300,-0.003700
03/02/2016,-0.003300,0.004700
04/02/2016,0.001200,0.003500
05/02/2016,-0.010700,0.016400
08/02/2016,-0.000200,0.008300
09/02/2016,-0.004700,-0.002800
10/02/2016,-0.000500,-0.005500
11/02/2016,0.005000,-0.014800
12/02/2016,-0.005200,0.011000
16/02/2016,0.005200,-0.005300
17/02/2016,-0.000700,-0.006500
18/02/2016,-0.000100,0.002200
19/02/2016,0.004200,-0.005800
22/02/2016,-0.002700,0.002600
23/02/2016,0.004600,-0.005100
24/02/2016,0.007000,-0.003000
25/02/2016,-0.004300,0.002300
26/02/2016,0.008100,0.002900
29/02/2016,0.006500,0.002500
01/03/2016,-0.006500,0.003900
02/03/2016,0.005200,0.006800
03/03/2016,0.004600,0.006600
04/03/2016,0.002900,0.002900
07/03/2016,0.012000,0.005500
08/03/2016,-0.011700,-0.004800
09/03/2016,0.000100,0.004100
10/03/2016,-0.008600,0.006200
11/03/2016,0.002800,0.002300
14/03/2016,-0.000800,-0.009000
15/03/2016,-0.014900,0.006900
16/03/2016,0.001100,-0.001000
17/03/2016,0.008300,0.005900
18/03/2016,0.003700,-0.001500
21/03/2016,-0.002100,-0.003200
22/03/2016,-0.000100,-0.004400
23/03/2016,-0.011700,-0.001500
24/03/2016,0.004800,-0.000700
28/03/2016,-0.000300,0.001600
29/03/2016,0.018000,-0.012000
30/03/2016,-0.002900,0.001600
31/03/2016,0.004500,-0.004800
01/04/2016,-0.002400,-0.006200
04/04/2016,-0.002100,-0.008000
05/04/2016,-0.000900,-0.003800
06/04/2016,0.002200,-0.007600
07/04/2016,-0.000500,-0.003800
08/04/2016,0.000200,0.006800
11/04/2016,-0.001200,0.009600
12/04/2016,-0.000700,0.008700
13/04/2016,0.008700,0.003800
14/04/2016,-0.002500,0.001400
15/04/2016,0.003400,-0.003400
18/04/2016,0.001100,-0.001900
19/04/2016,-0.003700,0.014800
20/04/2016,-0.001000,0.005800
21/04/2016,0.001100,-0.006000
22/04/2016,0.008200,0.005200
25/04/2016,-0.005800,-0.001700
26/04/2016,0.006600,0.008000
27/04/2016,0.000400,0.006900
28/04/2016,-0.001300,-0.000100
29/04/2016,-0.001700,0.003800
02/05/2016,0.000200,-0.003800
03/05/2016,-0.006600,-0.004500
04/05/2016,-0.001400,0.000400
05/05/2016,-0.005000,0.000600
06/05/2016,0.000300,0.002400
09/05/2016,0.003900,-0.014700
10/05/2016,-0.004000,0.005000
11/05/2016,-0.003500,0.008000
12/05/2016,-0.006200,0.001400
13/05/2016,0.003900,-0.006800
16/05/2016,0.002900,-0.002300
17/05/2016,-0.008000,0.006100
18/05/2016,0.001300,0.009000
19/05/2016,-0.003500,-0.002600
20/05/2016,0.009000,-0.002700
23/05/2016,0.002500,-0.003200
24/05/2016,0.007100,-0.003500
25/05/2016,-0.002100,0.005600
26/05/2016,-0.000900,-0.005400
27/05/2016,0.003400,-0.001700
31/05/2016,0.005200,-0.003700
01/06/2016,0.006500,-0.002000
02/06/2016,0.003300,-0.005800
03/06/2016,-0.001600,-0.000700
06/06/2016,0.006700,0.003100
07/06/2016,0.001600,0.001000
08/06/2016,0.004500,-0.000900
09/06/2016,-0.004000,-0.002400
10/06/2016,-0.003500,-0.001800
13/06/2016,-0.003500,0.001200
14/06/2016,0.002600,-0.007200
15/06/2016,0.002300,-0.000300
16/06/2016,-0.003500,-0.004500
17/06/2016,-0.001100,0.009500
20/06/2016,0.006200,0.000200
21/06/2016,-0.006400,0.005000
22/06/2016,-0.003200,0.000800
23/06/2016,0.005100,0.004700
24/06/2016,0.001600,-0.012200
27/06/2016,-0.009500,-0.007200
28/06/2016,-0.003800,0.001600
29/06/2016,0.002800,-0.000300
30/06/2016,0.003500,0.004200
01/07/2016,0.005200,-0.004300
05/07/2016,-0.006300,-0.013700
06/07/2016,0.001700,-0.001400
07/07/2016,0.003400,-0.001700
08/07/2016,0.009200,0.003200
11/07/2016,0.006000,0.002700
12/07/2016,0.006200,0.009900
13/07/2016,-0.005200,0.004900
14/07/2016,-0.004600,0.004600
15/07/2016,0.003100,0.000100
18/07/2016,-0.000200,-0.001300
19/07/2016,-0.006500,0.000400
20/07/2016,0.004500,-0.008900
21/07/2016,-0.000400,-0.000400
22/07/2016,0.002600,-0.001300
25/07/2016,-0.000500,-0.002300
26/07/2016,0.005700,0.005400
27/07/2016,0.005600,-0.004300
28/07/2016,-0.004900,-0.003200
29/07/2016,-0.000400,0.000100
01/08/2016,0.002000,-0.008900
02/08/2016,-0.005800,0.001800
03/08/2016,0.004900,0.008100
04/08/2016,0.000900,-0.003900
05/08/2016,0.004200,0.009200
08/08/2016,0.000100,0.005100
09/08/2016,-0.000400,-0.002700
10/08/2016,-0.004300,-0.001800
11/08/2016,0.001400,0.000200
12/08/2016,0.000900,-0.001700
15/08/2016,0.007500,0.003900
16/08/2016,-0.002700,0.005900
17/08/2016,-0.005600,0.002500
18/08/2016,0.004600,0.003400
19/08/2016,0.001100,-0.001400
22/08/2016,0.002500,-0.004000
23/08/2016,0.005700,-0.000200
24/08/2016,-0.004900,0.003800
25/08/2016,0.001900,0.004800
26/08/2016,0.001400,-0.001000
29/08/2016,-0.000800,0.003400
30/08/2016,0.001200,0.002900
31/08/2016,-0.003900,0.001400
01/09/2016,0.001400,-0.005000
02/09/2016,0.004000,0.003500
06/09/2016,0.000900,-0.005400
07/09/2016,0.006300,0.000300
08/09/2016,-0.000100,0.005800
09/09/2016,-0.005700,0.004100
12/09/2016,0.000100,-0.004400
13/09/2016,-0.002400,-0.004300
14/09/2016,0.001200,-0.008100
15/09/2016,0.003000,-0.003200
16/09/2016,0.003300,-0.004500
19/09/2016,0.004200,0.001500
20/09/2016,-0.002400,-0.004100
21/09/2016,0.001400,0.003300
22/09/2016,0.008500,-0.000600
23/09/2016,-0.001000,-0.002100
26/09/2016,-0.002200,-0.003500
27/09/2016,-0.000700,-0.004900
28/09/2016,0.002000,0.011000
29/09/2016,-0.004100,0.005200
30/09/2016,0.003800,0.003400
03/10/2016,-0.000300,-0.001300
04/10/2016,0.000300,0.001500
05/10/2016,0.002900,0.007900
06/10/2016,-0.002600,0.002900
07/10/2016,-0.005100,0.002000
10/10/2016,0.005600,0.000400
11/10/2016,-0.006000,0.004500
12/10/2016,-0.002400,0.003500
13/10/2016,-0.006800,-0.006400
14/10/2016,-0.003900,0.005800
17/10/2016,-0.000400,0.001600
18/10/2016,-0.001700,0.000400
19/10/2016,0.000400,0.009400
20/10/2016,-0.000300,-0.001200
21/10/2016,-0.001400,-0.003200
24/10/2016,0.000500,-0.001800
25/10/2016,-0.005900,0.002200
26/10/2016,-0.008500,0.007100
27/10/2016,-0.009600,0.005600
28/10/2016,-0.001100,0.001100
31/10/2016,0.000600,0.001000
01/11/2016,-0.003700,0.001900
02/11/2016,-0.006400,0.002600
03/11/2016,-0.004700,0.010500
04/11/2016,0.008700,-0.004400
07/11/2016,0.001900,-0.001200
08/11/2016,-0.000800,-0.002300
09/11/2016,0.018900,0.010200
10/11/2016,0.011400,0.018200
11/11/2016,0.025200,-0.000100
14/11/2016,0.006300,0.014100
15/11/2016,-0.005500,0.001500
16/11/2016,0.003100,-0.005400
17/11/2016,0.001300,-0.001500
18/11/2016,0.005600,0.003900
21/11/2016,-0.002600,0.000500
22/11/2016,0.005600,0.005300
23/11/2016,0.005000,0.001900
25/11/2016,-0.000600,-0.002900
28/11/2016,-0.007500,0.000900
29/11/2016,-0.003500,-0.000600
30/11/2016,-0.004000,0.022100
01/12/2016,-0.006500,0.020300
02/12/2016,0.000400,-0.003300
05/12/2016,0.010800,0.002900
06/12/2016,0.006200,0.002200
07/12/2016,-0.006100,0.004900
08/12/2016,0.011500,0.006100
09/12/2016,-0.002700,0.001900
12/12/2016,-0.009600,-0.001300
13/12/2016,-0.005300,-0.002600
14/12/2016,-0.003700,-0.002900
15/12/2016,0.003800,0.003000
16/12/2016,0.000700,-0.004100
19/12/2016,0.003200,0.000800
20/12/2016,0.004200,0.006400
21/12/2016,-0.003600,0.002100
22/12/2016,-0.007600,0.002600
23/12/2016,0.005700,-0.005000
27/12/2016,0.002100,0.001400
28/12/2016,-0.002700,0.000800
29/12/2016,0.001500,-0.003300
30/12/2016,-0.001200,0.002000
03/01/2017,-0.001300,0.000500
04/01/2017,0.009500,-0.001600
05/01/2017,-0.008800,-0.007900
06/01/2017,-0.006600,-0.003100
09/01/2017,-0.002900,-0.010400
10/01/2017,0.008800,0.004400
11/01/2017,-0.002300,0.006600
12/01/2017,-0.005700,-0.008700
13/01/2017,0.006100,-0.000800
17/01/2017,-0.008600,-0.006300
18/01/2017,0.001700,0.002400
19/01/2017,-0.005100,-0.000400
20/01/2017,0.000600,0.002000
23/01/2017,-0.000300,-0.003200
24/01/2017,0.007100,0.008200
25/01/2017,0.001700,0.004400
26/01/2017,-0.006200,0.004100
27/01/2017,0.000000,-0.006800
30/01/2017,-0.007200,-0.004600
31/01/2017,0.008800,-0.005700
01/02/2017,-0.000800,0.000400
02/02/2017,-0.002300,-0.003200
03/02/2017,0.005100,0.007500
06/02/2017,-0.006000,-0.002000
07/02/2017,-0.003000,-0.005100
08/02/2017,-0.002300,-0.005900
09/02/2017,0.006800,0.000700
10/02/2017,0.004000,0.001500
13/02/2017,-0.003200,0.003300
14/02/2017,-0.002400,0.003500
15/02/2017,0.001800,-0.004200
16/02/2017,-0.002200,0.000100
17/02/2017,0.000000,-0.005400
21/02/2017,-0.000100,0.001300
22/02/2017,-0.003700,0.001100
23/02/2017,-0.006500,0.002400
24/02/2017,0.000400,-0.009800
27/02/2017,0.008200,-0.003300
28/02/2017,-0.013800,0.001600
01/03/2017,0.004200,0.007700
02/03/2017,-0.005200,-0.009000
03/03/2017,-0.002200,0.001400
06/03/2017,-0.003500,-0.000800
07/03/2017,-0.002900,-0.000600
08/03/2017,-0.001200,-0.008200
09/03/2017,-0.004700,-0.002300
10/03/2017,0.000900,-0.004700
13/03/2017,0.003200,-0.000600
14/03/2017,-0.002300,-0.000100
15/03/2017,0.007100,-0.004600
16/03/2017,0.004500,0.002300
17/03/2017,0.006400,-0.003300
20/03/2017,-0.001100,-0.007200
21/03/2017,-0.013300,-0.007100
22/03/2017,-0.003000,-0.005600
23/03/2017,0.006900,0.004900
24/03/2017,0.001300,-0.002100
27/03/2017,0.005500,-0.004900
28/03/2017,-0.001500,0.007200
29/03/2017,0.003800,-0.000900
30/03/2017,0.003300,0.009200
